aid,z,log_M,logage,logZ,alpha_fe,sigma_e,ra,dec,Scale,Rhlr,e,lim_sup,ng,_RA,_DE,Separation,Kq,Kn,Mdyn
spec-0545-52202-0136,0.04121112,10.319,10.146355681818632,0.1741971197373034,-0.0185437605417147,120.27291112055046,121.37521915,39.61101048,0.814,2.22,0.33,1.604957259922417,4.79,121.37522,39.61101,0.0029228921127518,0.9587450189793348,5.442462809999999,10.590627866018462
spec-0545-52202-0271,0.09790932,10.961,10.158808521259717,-0.1048306896360942,-0.0419029583979733,156.1327419452126,120.4733536,40.33346913,1.81,8.67,0.52,2.9798475898137684,1.6,120.47335,40.33347,0.0103638632525419,0.8523486307670756,7.6020959999999995,11.502998343396579
spec-0545-52202-0297,0.09644904,11.452,10.126491877564792,0.3458837271462865,0.0900126987702982,200.38899959282608,120.16784044,39.75462314,1.786,8.69,0.5,1.8078286303515356,2.79,120.16784,39.75462,0.0113694047694752,0.8600842766443919,6.739106809999999,11.672351533818151
spec-0546-52205-0211,0.09900887,10.64,10.117446775895257,-0.1208862627953442,-0.0464212668003831,155.9553695011939,122.5598139,41.37339561,1.828,6.06,0.53,2.9884790220891375,5.0,122.55981,41.3734,0.018993971525731,0.8487068161348575,5.3175,11.189379131908874
spec-0546-52205-0306,0.0761716,10.495,10.13135154300124,0.0400171668476452,,119.98602099334114,121.7620612,42.19898914,1.444,2.64,0.31,1.864338681412032,2.01,121.76206,42.19899,0.0044527866708842,0.9756052935221179,7.29705641,10.79872773639898
spec-0546-52205-0473,0.06587016,10.05,10.152206197309422,0.1530320193631081,0.191439143897611,86.62508476845139,122.57116384,42.27360238,1.264,2.6,0.21,2.008028761975164,3.86,122.57116,42.2736,0.0133432363058285,1.0853616458827038,6.02142036,10.47197476554172
spec-0546-52205-0618,0.07942612,10.815,9.85900701677564,0.2958001735943204,-0.0057734108362646,139.73451062138608,124.35720176,43.33183964,1.501,5.64,0.47,2.5675866179149205,3.59,124.3572,43.33184,0.0047875064407589,0.8729178863405056,6.197313209999999,11.141503953825474
spec-0550-51959-0087,0.06872273,10.914,9.855968626100168,0.3600801137175216,0.134037399778012,188.8474062304918,130.19591832,46.98141954,1.314,3.48,0.43,1.415211620975263,3.14,130.19592,46.98142,0.0044460694982979,0.8926404490652192,6.498276359999999,11.22371668731472
spec-0551-51993-0444,0.09667414,11.065,10.10470653437043,0.2302255424391095,0.176157117873305,185.55362636130047,133.23661962,50.87720662,1.789,4.97,0.28,2.0931876279989976,3.52,133.23662,50.87721,0.012198578419699,1.0037315179050041,6.24348864,11.396780823981977
spec-0552-51992-0451,0.09758824,10.598,10.053945695493075,0.0326508444441943,-0.0540066799559507,111.06267405560736,135.4189729,51.72303447,1.805,3.39,0.01,0.7100651502177053,5.44,135.41897,51.72303,0.0173429273040179,1.5274589222476032,5.062565759999999,10.876116821985704
spec-0553-51999-0371,0.09962314,10.601,9.930784017390414,0.2582385412670216,0.128974647090724,125.3342173296418,136.42495869,52.55284544,1.839,3.81,0.25,5.6809838178034395,5.17,136.42496,52.55285,0.0166645558278646,1.035709701476211,5.217896489999999,10.876238441285318
spec-0553-51999-0540,0.03887265,10.801,10.132188595256276,-0.0602628926333023,-0.0649491473550115,136.64859315870982,138.75059743,52.58701234,0.77,4.62,0.33,2.4789346408748374,2.96,138.7506,52.58701,0.0101272219250158,0.9587450189793348,6.62139456,11.104945548668635
spec-0554-52000-0283,0.09914467,10.899,10.079910455900492,0.239807548126557,0.304022592801275,182.22706846599905,138.00715484,53.55455573,1.83,4.03,0.78,1.0560817392044535,3.98,138.00715,53.55456,0.0185320935054075,0.7919592728174347,5.944373639999999,11.165780426325677
spec-0555-52266-0467,0.0841931,10.624,10.13546818248114,0.1985632226337286,0.0617257443947357,162.75556465417418,141.99060327,55.30230797,1.582,11.27,0.22,3.3709704519685566,7.97,141.9906,55.30231,0.0099152671812279,1.0721232014342572,3.7777836899999997,11.448918045197235
spec-0555-52266-0630,0.06307771,10.486,10.127483469134726,0.0521316751157919,-0.190640397188996,109.90048863504816,144.84359012,55.31922562,1.215,3.91,0.66,26.313734051876576,2.21,144.84359,55.31923,0.0157699158575461,0.8124406952084483,7.151196809999999,10.804787058879814
spec-0556-51991-0040,0.04655178,11.124,10.14103822396784,0.2624623062617723,0.121453760908815,156.9571644208788,146.63841802,55.10575051,0.914,7.29,0.38,2.8401040430344584,2.25,146.63842,55.10575,0.0044719437786784,0.9222860468299282,7.1222562499999995,11.438213705030481
spec-0556-51991-0152,0.03431823,10.17,10.138485578325602,-0.2724275941986331,0.0782131372652423,87.97138687084762,145.45378066,55.83711278,0.684,2.56,0.58,1.6531655303815895,2.92,145.45378,55.83711,0.0100965465365634,0.8325219696942819,6.648966239999999,10.406513328675725
spec-0556-51991-0485,0.08426373,10.846,10.124942207706123,0.1403858406622438,0.150397334667832,144.3369325437773,145.34536825,56.32289741,1.583,5.12,0.21,1.7642130593518648,5.35,145.34537,56.3229,0.0099569570069341,1.0853616458827038,5.11395225,11.138796698070669
spec-0557-52253-0472,0.03163837,10.765,10.141954970475256,0.1924978438388389,0.199577061697198,152.14956534774612,147.12586575,57.19105505,0.633,5.22,0.07,2.985037328851819,4.86,147.12587,57.19105,0.0199809630842716,1.3494421058143873,5.400572359999999,11.311246636581918
spec-0558-52317-0229,0.08049799,11.208,10.161547756545298,0.2734597688059759,0.154179734838267,209.12698705192423,148.45280911,57.1735839,1.519,8.28,0.05,3.3495497169525135,5.0,148.45281,57.17358,0.0141470256061351,1.4031797225227096,5.3175,11.798111951495228
spec-0559-52316-0312,0.07298387,10.337,10.013891796065492,-0.3347286263107838,,120.85393423503534,153.59158588,58.79634522,1.389,3.67,0.19,2.3202443545981,5.64,153.59159,58.79634,0.0203023640446893,1.1136561812426087,4.94977136,10.836964575385977
spec-0559-52316-0536,0.07339028,10.485,10.144024697635032,0.017639677264895,-0.236229560191413,124.65809556220093,156.02535834,59.9652809,1.396,2.89,0.38,2.2075707007676626,4.52,156.02536,59.96528,0.0044095909398767,0.9222860468299282,5.60625264,10.732317776561567
spec-0560-52296-0042,0.07249904,10.644,10.155376726076256,0.1619761201575947,-0.127646312208171,127.67987154685318,158.9496066,58.78414349,1.381,3.85,0.37,1.3835814955822232,3.9,158.94961,58.78414,0.014074611838241,0.928983936520446,5.995660999999999,10.909991532711164
spec-0560-52296-0533,0.03059717,10.868,10.07171821234722,-0.2195491280693849,0.0396019249023914,130.7078890334688,158.95864437,60.61996075,0.613,5.32,0.38,2.678456612046974,2.26,158.95864,60.61996,0.0081767607373282,0.9222860468299282,7.115033159999999,11.141998455636717
spec-0560-52296-0539,0.0778469,11.125,10.081416485553794,0.2637672630212176,0.178451474147182,160.9562134052434,158.69935426,60.56673221,1.473,8.51,0.16,2.0008440131502265,4.21,158.69935,60.56673,0.0109586997885935,1.1611135454678942,5.798640809999999,11.537986607326395
spec-0564-52224-0311,0.06687927,10.305,10.022061495510409,-0.1428780245032743,0.0712881977890639,106.44677425333197,129.93461927,2.81710072,1.282,3.59,0.26,2.316353257119547,5.09,129.93462,2.8171,0.0036889246995719,1.024588205031141,5.2645952099999995,10.707714450327947
spec-0564-52224-0345,0.08122397,10.618,10.054091384621769,-0.0668114128594392,0.136969877248101,136.81635921675976,130.05360756,2.92175109,1.532,3.61,0.23,1.3595451666219354,5.08,130.05361,2.92175,0.0096102009510998,1.059452598972988,5.270454239999999,10.943153493360265
spec-0566-52238-0103,0.09963915,10.605,10.133487325536462,0.1552873149633659,0.209198374942595,155.18895761393253,137.16163222,3.0057579,1.839,7.1,0.43,3.269103161622978,5.45,137.16163,3.00576,0.0109931816584148,0.8926404490652192,5.056880249999999,11.253979867818384
spec-0566-52238-0195,0.07177275,10.524,9.939813434618866,0.064112297116223,0.471181074494069,129.5828819654295,136.48210568,3.10043624,1.369,2.93,0.65,0.3490882616737468,2.94,136.48211,3.10044,0.0206004967237044,0.8146196502770222,6.635170759999999,10.79121053068145
spec-0566-52238-0437,0.01239375,10.176,10.12700048541804,0.2343715188313456,0.0408144072480282,108.60110340537884,135.91628507,3.36978827,0.254,3.13,0.4,2.562290155402774,3.92,135.91628,3.36979,0.0192554531466156,0.9096926026564097,5.98281024,10.669453359676874
spec-0566-52238-0537,0.09419245,10.521,10.07164876935973,-0.0804654193266757,0.0682352856712071,121.8692143527991,137.02406246,3.92742004,1.749,3.72,0.46,1.098509371722782,4.09,137.02406,3.92742,0.0088363761739218,0.8775527169786937,5.874357209999999,10.821005184662928
spec-0567-52252-0327,0.08779879,10.921,10.009648599344017,0.1784674734418024,0.0254186624641663,193.1444437891072,138.30467452,4.12289473,1.643,5.79,0.35,2.202941539130286,6.1,138.30467,4.12289,0.0235236502722897,0.9432436911467813,4.697660999999999,11.347389239775474
spec-0567-52252-0421,0.07536415,10.693,10.1576510458659,0.1699819137716666,-0.5454021308753,139.54368845365732,138.51362245,3.63101287,1.43,4.1,0.07,1.862784036351896,5.81,138.51362,3.63101,0.0135731579812038,1.3494421058143873,4.855412009999999,11.08502525343677
spec-0567-52252-0468,0.05660044,11.204,10.147308693751787,0.2875065884289267,0.213397417077828,202.00406954354915,138.80872184,3.7034085,1.098,7.86,0.29,2.521172121633459,3.49,138.80872,3.70341,0.0085354740101444,0.993954349345031,6.263350409999999,11.6667565865583
spec-0568-52254-0062,0.08765608,10.697,10.159506211780553,0.0740187783494198,0.122339766439629,150.3773172413917,142.0669875,3.35175214,1.64,9.65,0.15,2.8279286012499516,7.95,142.06699,3.35175,0.0118353174105399,1.1784086715660769,3.7867302499999997,11.354892932451065
spec-0568-52254-0113,0.08826663,10.89,10.164929831128582,0.1842260256436085,0.0982992436295851,167.32720286884012,141.98922155,3.45877655,1.651,3.43,0.1,1.7957561313173191,5.13,141.98922,3.45878,0.0136117402160926,1.2777761041980535,5.241207289999999,11.174753976064894
spec-0568-52254-0115,0.08896732,10.806,9.938101199754431,0.1995911345572221,0.10860570646312,146.74779107034158,141.90045713,3.60664765,1.664,4.95,0.47,2.9944352923301705,2.94,141.90046,3.60665,0.0133378930715598,0.8729178863405056,6.635170759999999,11.15701449604264
spec-0568-52254-0193,0.08679572,10.865,10.15138120026444,0.0331028221783006,-0.0486931909065551,129.75730778305558,141.07550473,3.32634365,1.627,7.22,0.82,3.281931123402715,1.83,141.0755,3.32634,0.0214857210722816,0.7869917339364191,7.429978489999999,11.21819923230699
spec-0568-52254-0194,0.08748508,11.315,10.160394994156132,0.2954167674632722,0.180015523629015,198.7315493226997,141.2283079,3.35583305,1.637,6.71,0.25,2.3506345800901216,2.64,141.22831,3.35583,0.0133235941121881,1.035709701476211,6.84412736,11.64025293880769
spec-0568-52254-0552,0.06327923,10.329,10.15350362132246,0.0501986613756603,0.0127744940940196,116.49814781449788,142.006602,4.01163446,1.218,2.79,0.55,1.6555067420227472,3.4,142.0066,4.01163,0.0175892415358634,0.8418447448145492,6.323195999999999,10.670851548649672
spec-0569-52264-0246,0.09308215,10.99,10.02318520196412,0.3175887539302393,0.122573011079458,162.2871124258177,143.18974182,2.99917363,1.731,3.99,0.24,1.4459927944179445,3.85,143.18974,2.99917,0.0146145067579762,1.047323184938283,6.02787225,11.188226374020651
spec-0569-52264-0293,0.09282144,11.024,10.15175556798664,0.2428100058118314,0.0088149301434667,170.18202912264636,142.86192991,2.99989737,1.727,7.6,0.36,3.036836694285569,3.44,142.86193,2.9999,0.0094735269305479,0.9359655037331305,6.2965497599999996,11.479444124825118
spec-0570-52266-0416,0.08790407,11.208,10.15430148460452,0.2895023390480577,0.224997933549733,218.1204353497839,145.73757629,4.39994433,1.644,5.61,0.36,2.1563932127504826,4.5,145.73758,4.39994,0.0205016726728634,0.9359655037331305,5.618525,11.513678388156123
spec-0570-52266-0422,0.02737029,10.439,10.111570118035017,0.2808008606605654,0.0561978998579156,127.34574706697477,145.59050104,4.35448426,0.55,3.61,0.0,2.9721313531790066,5.24,145.5905,4.35448,0.0157838405566618,1.5625,5.177288159999999,11.041839111877017
spec-0571-52286-0036,0.05379654,10.623,10.081339079446328,0.0462564284000049,-0.139612519799937,149.26977297460775,149.37340814,3.9182215,1.047,3.26,0.39,2.0458471833434726,4.98,149.37341,3.91822,0.0085899394562083,0.9158595133204178,5.32930964,10.916101814740436
spec-0572-52289-0575,0.06277034,10.374,10.124637962339794,-0.0024283870798872,0.160391099634757,132.1884880958647,150.57060109,5.0989203,1.209,9.88,0.14,3.586272047535293,8.0,150.5706,5.09892,0.0040549415950426,1.1965054072410661,3.7643999999999993,11.25719530078605
spec-0574-52355-0185,0.08926983,11.256,10.099886481737698,0.3094926219091838,0.312524225851241,207.34519253867455,153.71914519,3.89127286,1.668,9.99,0.02,3.132113103603734,6.42,153.71914,3.89127,0.0212953458329718,1.4940932269267082,4.528295239999999,11.829706515661764
spec-0574-52355-0375,0.04586622,10.97,10.1483471442743,0.1939719936817779,0.165868972660934,178.56562315412734,153.5909245,5.06917178,0.902,6.95,0.78,3.4362732486686687,2.49,153.59092,5.06917,0.0173624174822584,0.7919592728174347,6.950232409999999,11.452723342564092
spec-0575-52319-0070,0.05804271,10.671,9.8756589163411,0.2083720751848462,0.0079793047533521,135.85940944281313,156.93045701,3.91095377,1.125,3.41,0.26,2.231564714909828,5.58,156.93046,3.91095,0.0173067581219853,1.024588205031141,4.98340724,10.873450209815577
spec-0575-52319-0332,0.07128584,10.908,9.844381906354243,0.3505077089786941,0.35239681973225,159.25847525697932,154.65939776,4.99028887,1.36,4.96,0.49,1.486060785750035,5.19,154.6594,4.99029,0.0090047027947361,0.8641911456966372,5.206270009999999,11.119263938770269
spec-0575-52319-0440,0.07186451,10.676,10.12541243411261,-0.2002826550258702,-0.0131085987187479,130.47042843078367,155.46206367,4.31824225,1.37,3.0,0.53,1.243561699102034,3.39,155.46206,4.31824,0.0154653577152209,0.8487068161348575,6.329869609999999,10.804738540904777
spec-0576-52325-0056,0.06710989,10.705,10.154119388755408,0.0492529630544431,-0.0706472921581685,135.5582301449648,158.05116355,3.64407317,1.286,8.04,0.75,2.844995829999917,7.08,158.05116,3.64407,0.0171143903111994,0.7962225610272257,4.1945662399999994,11.059670020192817
spec-0576-52325-0203,0.06614801,11.201,10.15047989785843,0.2642600362346776,0.20955897838083,212.5504205729025,157.2654256,3.41028407,1.269,5.54,0.04,2.8736488056754785,4.17,157.26543,3.41028,0.0215568752758781,1.4320353244067792,5.8238024899999985,11.686034725837418
spec-0576-52325-0611,0.06814948,11.085,10.083999848241469,0.2287486162206802,0.0506980695807568,166.6059704273155,158.71909484,5.10056856,1.305,5.5,0.73,1.5481281186461207,4.22,158.71909,5.10057,0.0181127034105248,0.7993527728767938,5.79236244,11.215778680259744
spec-0576-52325-0622,0.08425927,11.274,10.115474570073076,0.368617932809466,0.129559557610866,190.4604722116525,158.81399451,4.92413029,1.583,5.24,0.31,1.5407389842101917,3.36,158.81399,4.92413,0.0162097314710794,0.9756052935221179,6.3499193599999995,11.437424013706623
spec-0577-52367-0056,0.09399291,11.201,10.072529183826685,0.1431825179461431,0.26056836033944,201.0291886627409,159.6382501,3.82507442,1.755,7.97,0.51,3.20589369671581,4.14,159.63825,3.82507,0.0159160537575305,0.8561389940226636,5.84272436,11.573576892532122
spec-0577-52367-0059,0.07278948,11.013,10.10901315621439,0.1231178245966931,0.306416787869359,170.60268192667655,159.69763925,3.85289008,1.387,5.34,0.48,2.3558866732658528,4.64,159.69764,3.85289,0.0027092487253919,0.8684665799778243,5.53302336,11.2396692348863
spec-0577-52367-0213,0.08461525,10.634,10.164241242447911,0.2036151440885121,0.944999311101337,129.75033416972627,158.76052256,3.67533187,1.588,5.18,0.19,2.329094039168924,5.16,158.76052,3.67533,0.0113976080925443,1.1136561812426087,5.223716959999999,11.071718154078393
spec-0577-52367-0221,0.04598193,10.88,10.134505804268684,0.3108437857636559,0.220631107999423,171.2055083681591,158.49755171,4.04158467,0.903,4.84,0.15,2.7844822200666632,5.46,158.49755,4.04158,0.0178983639100488,1.1784086715660769,5.05119956,11.29301194026561
spec-0577-52367-0454,0.07006317,11.244,10.158736555483683,0.3489870532868808,0.321485254173965,185.05731557642656,159.45232978,5.24476544,1.338,11.36,0.09,2.9886797232525146,5.46,159.45233,5.24477,0.016434934692542,1.30055465966675,5.05119956,11.773954638694935
spec-0577-52367-0508,0.06769395,10.378,9.834266292110708,-0.2662521112479863,-0.0015472201442935,106.16050164513578,159.63585372,4.97218211,1.291,3.29,0.19,2.6412888585739833,3.0,159.63585,4.97218,0.0153524469919683,1.1136561812426087,6.593899999999999,10.801455965611357
spec-0577-52367-0582,0.06779624,11.057,10.145217938991514,0.1167675124502834,-0.185325224329191,162.10604470814715,159.91420041,5.15178527,1.296,5.59,0.49,1.993846188738828,3.46,159.9142,5.15178,0.0190288673926886,0.8641911456966372,6.283255559999999,11.268245418274862
spec-0577-52367-0602,0.08361478,11.175,10.161627907536428,0.3334092884137249,,161.29174186807003,159.94012458,5.45850024,1.572,5.93,0.16,1.7972612131793142,4.42,159.94012,5.4585,0.0164359577442776,1.1611135454678942,5.66780724,11.373009375812538
spec-0578-52339-0180,0.07217871,11.061,10.15324080223075,0.0554631231565022,-0.297006964512143,162.29727741019545,160.83390834,4.27731654,1.375,7.65,0.57,2.6222614566445466,2.01,160.83391,4.27732,0.0138081806043404,0.8355072068666826,7.29705641,11.455822463093227
spec-0578-52339-0321,0.06774389,10.55,9.9404464669431,0.2032748126160502,0.226966744477128,115.01600781422697,159.75643943,5.16608499,1.297,4.15,0.76,2.086812409171833,2.09,159.75644,5.16608,0.0180798744650952,0.7947461271650121,7.238481209999999,10.86588120190236
spec-0578-52339-0331,0.07245044,10.642,10.156226739701973,-0.0598693901762519,0.392999692518647,146.6366069852142,159.78934526,5.2163284,1.38,6.87,0.24,2.643819727200578,6.19,159.78934,5.21633,0.0197176522792344,1.047323184938283,4.649528009999999,11.223371784186238
spec-0578-52339-0350,0.06748332,10.455,10.136025369028935,-0.1060977785784606,0.0231353727702992,107.64374057272572,159.67377285,4.62409679,1.293,3.81,0.28,2.4091667097084843,2.26,159.67377,4.6241,0.0154312855166852,1.0037315179050041,7.115033159999999,10.865137682562292
spec-0578-52339-0379,0.07368866,11.082,10.1552920025493,0.348072856887494,0.311946720759194,191.1553585280664,159.90714397,5.22465568,1.401,5.49,0.4,2.1527125464789285,3.8,159.90714,5.22466,0.0210815608220069,0.9096926026564097,6.060203999999999,11.410167860060376
spec-0578-52339-0383,0.06883032,10.621,10.15793620582963,0.0820759847520008,0.204605643771552,126.4773071014862,159.72075562,4.75220888,1.317,3.72,0.19,2.300410883722041,2.49,159.72076,4.75221,0.0162228346162057,1.1136561812426087,6.950232409999999,11.029759274602267
spec-0578-52339-0427,0.07010026,10.861,10.138711450594718,0.2395190459231184,0.207666823513515,175.01718893923083,160.01879035,5.08183668,1.339,5.85,0.62,2.4907350887254123,3.04,160.01879,5.08184,0.0120177138949161,0.8216932330693044,6.56648256,11.35180043491461
spec-0578-52339-0477,0.09304534,10.685,10.141845869373656,0.3058269869450777,0.118251423232172,135.3345680962416,160.2904769,4.8331056,1.73,2.63,0.07,1.732385733596845,4.79,160.29048,4.83311,0.0193537358636088,1.3494421058143873,5.442462809999999,10.915163613255158
spec-0578-52339-0490,0.07582649,10.89,10.127901603824537,0.1992234513124312,0.694034955487995,135.25908351649508,160.53981071,4.71858321,1.438,5.67,0.43,2.038369540983834,2.95,160.53981,4.71858,0.0118334298666415,0.8926404490652192,6.6282802499999995,11.154434019893973
spec-0578-52339-0598,0.07238286,10.751,10.149528850354772,0.1434385003375558,-0.215677298713377,121.38349856215542,161.74537539,4.60875664,1.379,5.06,0.58,0.6676689564545985,3.3,161.74537,4.60876,0.0228122231309628,0.8325219696942819,6.390148999999999,10.964817161253682
spec-0579-52338-0399,0.03369704,10.861,10.143822736955665,0.2796944666621731,0.170460506324807,183.46254480506605,162.13452074,4.81060239,0.672,4.06,0.62,2.8326314855982986,2.47,162.13452,4.8106,0.0090042101388824,0.8216932330693044,6.964461689999999,11.2596587794596
spec-0579-52338-0476,0.07170157,10.562,9.988058420963297,0.1671109767882889,0.0336435639171603,114.05780103845538,162.66053357,4.95361717,1.366,3.35,0.12,1.6540386414044514,4.35,162.66053,4.95362,0.0163626917036373,1.2352721781068696,5.711182249999999,10.854224130100304
spec-0580-52368-0096,0.09095063,10.916,10.01384446449654,0.0534130889641912,0.212629726195874,142.63032163615958,165.43350379,3.76022001,1.696,4.51,0.44,1.7469830843831518,2.34,165.4335,3.76022,0.0136146753550206,0.8874053975750458,7.057421959999999,11.125809070506355
spec-0580-52368-0308,0.05369834,11.22,10.12991794975108,0.3064066243531608,0.114675381731904,206.15158330425984,163.88535227,4.45343306,1.045,5.36,0.12,2.1272239835192748,5.45,163.88535,4.45343,0.0137015032886108,1.2352721781068696,5.056880249999999,11.51962412345834
spec-0581-52356-0019,0.05232081,11.255,10.11406446578951,0.2355381555388605,0.113272185285106,169.11739280573153,167.78884205,3.94074956,1.021,10.2,0.36,2.088165636392372,3.78,167.78884,3.94075,0.0075310168854316,0.9359655037331305,6.073170439999999,11.58609268833944
spec-0581-52356-0070,0.02916876,10.781,10.136188436437864,0.2817090244915869,0.119813178454607,175.71909944372328,167.58337932,4.68827167,0.585,3.42,0.66,2.4164250126069193,2.65,167.58338,4.68827,0.0064882057209405,0.8124406952084483,6.8370922499999995,11.134767807651484
spec-0581-52356-0078,0.02863816,10.735,10.142061186022794,0.0031362777377902,0.121482757978518,132.7042840099245,167.60546792,4.59951343,0.575,5.36,0.32,2.495654019448487,2.58,167.60547,4.59951,0.014428537332046,0.9669974820474221,6.88643924,11.164795394307879
spec-0581-52356-0480,0.09189197,10.875,10.166358816981212,0.2483663603387421,0.197852703623827,164.11658723869087,166.68093796,5.34724178,1.711,4.99,0.15,1.981675024592522,4.63,166.68094,5.34724,0.0097225715606495,1.1784086715660769,5.539099289999999,11.309581235175298
spec-0581-52356-0612,0.04146089,10.669,10.061909944932738,0.0976648179701942,-0.0055300123335914,128.79172922366078,167.65935933,5.93438329,0.819,3.8,0.19,1.3037264705024962,5.41,167.65936,5.93438,0.0120845310896373,1.1136561812426087,5.07965121,10.918585225058616
spec-0582-52045-0042,0.08098616,11.172,10.14107860206935,0.2788409053394071,-0.258952156434034,163.1942243197948,212.1201619,3.14094689,1.527,6.37,0.16,2.034057377456246,3.31,212.12016,3.14095,0.0131147075843013,1.1611135454678942,6.383432009999999,11.4659185847849
spec-0582-52045-0115,0.08462371,11.404,10.136805597837984,0.2761173554838605,0.0850893491060101,229.38657746125745,212.16162784,4.45657101,1.589,6.8,0.37,2.096099533493097,3.94,212.16163,4.45657,0.0085628026585935,0.928983936520446,5.96997876,11.664066561466583
spec-0582-52045-0607,0.09038703,10.806,10.156598479083836,-0.184366391776769,0.173769467850556,140.8041311611086,212.57662195,5.32120381,1.685,5.33,0.73,2.8281910045422447,3.46,212.57662,5.3212,0.0153943242444727,0.7993527728767938,6.283255559999999,11.091321868339797
spec-0583-52055-0073,0.07779831,10.594,10.028735338415482,0.2374299904818227,-0.0405358736878143,128.44427503073135,214.59704391,4.53615229,1.473,3.68,0.52,1.081215626724453,4.17,214.59704,4.53615,0.0162744585515949,0.8523486307670756,5.8238024899999985,10.845541883015944
spec-0583-52055-0159,0.08006991,11.145,9.992962242271,0.230206612835814,-0.208985441656557,168.9029864737647,213.91959691,4.60169049,1.512,6.57,0.7,2.091197146425219,3.29,213.9196,4.60169,0.0112275815040372,0.8045283901955289,6.3968708099999985,11.350789635924647
spec-0583-52055-0167,0.07982274,10.851,10.01109517416978,0.1649789811009464,-0.0629324653210925,178.79742708492597,213.78409191,4.58443188,1.507,5.56,0.24,2.4090244226876174,5.69,213.78409,4.58443,0.0096324013696907,1.047323184938283,4.921874009999999,11.328449186796378
spec-0583-52055-0364,0.08799843,10.671,10.160648890907591,0.0597007844415582,0.0309492818313476,153.46249949070094,213.21438231,5.42185438,1.646,5.85,0.47,2.2591613353818305,5.65,213.21438,5.42185,0.0178092183261154,0.8729178863405056,4.944182249999999,11.140668919515766
spec-0583-52055-0391,0.09523836,11.134,10.142828656903706,0.315074800826807,0.0820384538024456,178.5176874706955,212.88531321,4.86884736,1.767,7.3,0.08,2.4852340986550185,5.0,212.88531,4.86885,0.0149300082520828,1.3244237468897522,5.3175,11.580860477476662
spec-0583-52055-0478,0.05415832,10.774,10.125627799217636,0.0652555471590994,0.0271162530335172,148.58265246999835,213.63820416,4.76781359,1.054,3.12,0.52,0.7787278945201382,3.12,213.6382,4.76781,0.0197423626184076,0.8523486307670756,6.511879039999999,10.948855055800438
spec-0584-52049-0135,0.0557804,10.208,10.119283886146984,0.0458115986388952,-0.0161181358002541,97.89668567287492,215.9223759,2.81171154,1.084,2.31,0.55,23.170077892160272,3.12,215.92238,2.81171,0.0157502161766886,0.8418447448145492,6.511879039999999,10.450526942679918
spec-0584-52049-0291,0.08523014,10.387,10.086999782689864,-0.357397071866005,0.189828878695807,110.27318959316402,214.68371597,3.56449975,1.6,6.88,0.4,2.3407760706215672,6.17,214.68372,3.5645,0.0145078762051833,0.9096926026564097,4.66019049,10.916267298760024
spec-0584-52049-0372,0.08818796,10.976,10.101222835202393,0.245697863291514,0.203670176967219,146.59177028329822,214.97765939,4.98323694,1.649,5.6,0.17,1.6129342559251307,3.06,214.97766,4.98324,0.0112311301573496,1.1445808046337596,6.552802759999999,11.321921415241835
spec-0584-52049-0586,0.02805667,10.244,10.070811749780852,0.1294290018187299,0.0056614724124045,96.51627859344592,216.69175245,4.57593731,0.564,3.04,0.13,1.8597617398142379,5.47,216.69175,4.57594,0.0130796450685465,1.2154452617527902,5.04552369,10.606157029938851
spec-0585-52027-0075,0.0335753,11.065,10.136427897698873,0.2701123760561426,0.151416946112132,164.07666654795685,218.57923002,3.66438971,0.67,6.39,0.47,2.294304896158514,4.25,218.57923,3.66439,0.001046469698405,0.8729178863405056,5.7735562499999995,11.304451955291983
spec-0585-52027-0310,0.08793196,10.54,10.145812894100686,-0.1481884287961668,0.17476455394462,112.52400364414947,216.42287922,3.98737147,1.645,6.44,0.09,1.9013866556540833,7.95,216.42288,3.98737,0.0059876541239408,1.30055465966675,3.7867302499999997,10.970209853111472
spec-0585-52027-0360,0.08748335,10.517,10.150647876786378,0.108985346600342,-0.0032592323929493,121.21464698550278,216.03711005,4.21492702,1.637,3.88,0.18,0.946645908219925,6.87,216.03711,4.21493,0.0107295018038169,1.128773370680186,4.298475289999999,10.808303772507854
spec-0585-52027-0579,0.08479866,10.699,10.144844307867938,0.0473800220626392,0.0134230558623486,128.56141149438622,218.04438754,4.93966371,1.593,4.22,0.2,2.2158969889280415,3.73,218.04439,4.93966,0.01600718506284,1.0991960685470887,6.10567089,11.036782927470211
spec-0586-52023-0049,0.03062254,10.765,10.117965965392322,0.2182845715339189,0.0692590924628593,128.4963972550133,220.18129612,3.2540689,0.613,4.17,0.17,1.7373497323481686,4.28,220.1813,3.25407,0.0144968262203643,1.1445808046337596,5.754793439999999,11.023034810593396
spec-0586-52023-0139,0.05854153,10.193,10.15415438549108,-0.242311102043669,0.196736382356179,116.55678775816736,219.82067832,3.43812267,1.133,4.76,0.3,3.1382709053552102,4.46,219.82068,3.43812,0.0113506517598679,0.984585082448575,5.643127559999999,10.921895866650548
spec-0586-52023-0627,0.08455044,11.267,10.158937698369137,0.303202758384455,0.324200281127382,193.27395575647384,220.63373475,4.45605522,1.587,8.44,0.22,2.1311654409782643,4.49,220.63373,4.45605,0.0253729019601082,1.0721232014342572,5.624668409999999,11.645471391878335
