aid,ra,dec,logage,logZ,alpha_fe,sigma_e_ppxf,lookbackTime,z
spec-0865-52323-0442,132.487940716288,38.6677658611572,10.116715047239138,0.1688018316248828,0.393187934805087,213.5055013248096,1.2128911618465343,0.09280697
spec-0878-52353-0110,170.166462635478,50.8272892216803,10.12991317504121,0.34971773413573737,0.170400119874666,262.9226373459146,0.3772896624088176,0.02762028
spec-0881-52368-0265,176.837088148052,51.7589432310582,10.150708037652795,0.13486827274109606,0.203446984788795,204.59372883114207,1.0223150077270218,0.07736705
spec-0882-52370-0001,181.859180232546,51.2303534251875,10.166525220822711,0.26412101706775915,-0.283858493182885,205.6829281552033,1.2084989901625358,0.09244939
spec-0882-52370-0036,182.192873933419,51.9832281315021,10.154898751281417,0.21645294650477084,0.348197362702622,226.74196920328308,0.8210017023828258,0.06143417
spec-0882-52370-0214,180.479516665895,51.5223494013876,10.153987041990549,0.17064533650631644,0.0452062469275822,216.68693673708358,0.8295722074106686,0.06211248
spec-0882-52370-0607,182.189599152231,53.3591220465947,10.144163026684335,0.3445393967476915,-0.0195905680123803,264.35856724651995,1.080173092597218,0.08200199
spec-0882-52370-0631,181.784553709902,52.5607726859071,10.133827926152465,0.3039252758865961,0.064426719630958,187.38621405221573,0.8343103645739735,0.06248748
spec-0883-52430-0289,181.358558318695,51.4985090026683,10.131869565516297,0.38425797640707665,0.293769808400394,288.1297588971898,1.1145476888960526,0.08480053
spec-0884-52374-0129,187.171824593181,51.2917856372743,10.154547345339852,0.16827440813437938,0.135341260290479,246.76304837141097,1.1305892244897247,0.08610652
spec-0884-52374-0502,186.991591510162,53.0428091040137,10.130770647186118,0.1804438074828185,0.113924379589487,163.85908089893678,0.4119297642820958,0.03020984
spec-0885-52379-0522,189.885778916001,53.3510295160578,10.138969205415675,0.32058586403813577,0.210886398345382,219.11109115668302,0.8695457019066027,0.06527617
spec-0886-52381-0006,194.524901347038,51.0854393796834,10.132375613270561,0.34804350740711726,0.346979923577636,206.55019613332468,0.47593963108451776,0.03499497
spec-0886-52381-0089,194.018871479245,50.9072775980835,10.146866593600103,0.30889315008281126,0.323654917889379,271.3710142521484,1.2376489927318868,0.09482258
spec-0886-52381-0186,192.449027905264,51.6411264105404,10.141965130033142,0.39969394461168944,0.264396359194779,263.3575130962851,0.4049879925270027,0.0296909
spec-0886-52381-0531,193.623343514316,53.1017332194911,10.152347539264035,0.20688953402681298,0.266613158649478,217.69191205395222,0.7234114556755235,0.05388673
spec-0887-52376-0541,197.296053435349,52.0209121271794,10.140985995545286,0.11681472454553848,0.148986258059494,158.052615810179,0.3526498105233464,0.0257783
spec-0888-52339-0013,114.691309903703,26.8536955587797,10.16624118098027,0.33795005504410325,-0.0287004671665834,248.48037121932916,1.217179296128655,0.09315608
spec-0889-52663-0405,116.707608430434,30.9973143448476,10.152370245617062,0.37929283625114124,0.269153346306635,243.53591668638677,0.7659223844060473,0.05715693
spec-0889-52663-0612,117.378965969248,30.426818029853,10.142753404472204,0.23353214160457866,-0.0532580729911708,187.23794570741552,0.8017397462866434,0.05991222
spec-0890-52583-0535,119.113992881591,32.8864828190794,10.159537743892843,-0.1041764151728027,0.620556009549667,171.6696980649128,0.9801542535336483,0.07403025
spec-0892-52378-0096,122.438086854111,35.1271355211258,10.099833736641632,0.25809946659180627,0.335972361592735,191.0842199198686,1.08260108235273,0.08219966
spec-0892-52378-0150,122.506058643347,35.2611849047822,10.156770754286393,0.12372816060507742,0.198012617245883,193.9785571274997,1.070592193678834,0.08122198
spec-0893-52589-0079,125.245964884555,37.6860055910809,10.156258565166729,0.3734115986432662,0.255774167434607,286.4887998019732,1.0741449419809754,0.08151122
spec-0893-52589-0170,124.355454517394,37.3663931380503,10.135406824179524,0.27845442051805974,0.257167137469517,224.22354237233813,1.0746677084300806,0.08155378
spec-0895-52581-0001,129.166553896592,40.1008910277841,10.153283243823736,0.10602464711762323,0.0720536221007118,183.91363973664744,0.7651301955500636,0.05709599
spec-0896-52592-0080,132.712342102851,42.8921410954843,10.157805598707812,0.28010276977030557,0.272476245351035,237.34110574655926,1.227461925480248,0.09399322
spec-0904-52381-0069,156.404317157202,53.0080168902696,10.153622075707704,0.29932556021416185,0.211644699514383,258.9706661369391,0.9222585216289422,0.06944811
spec-0904-52381-0219,154.028259954512,52.1163343462538,10.154966680269393,0.14244286060657355,0.110470371737446,239.065158497334,0.8148597871906059,0.06094807
spec-0904-52381-0310,153.101604158598,53.3412043331298,10.137256900876226,0.28775138719188825,0.245210402894843,219.7261618009972,0.5976402302301673,0.04421164
spec-0904-52381-0331,152.96748692502,54.1768554882503,10.14116781250395,0.2068038021616576,0.0970689826777378,194.88628219737507,1.2288834424246775,0.09410895
spec-0906-52368-0026,163.543250283258,54.8273806999672,10.140051188683717,0.3123973742101716,0.408041676630239,288.80508611279544,0.9641157810621483,0.07276089
spec-0908-52373-0523,167.840067475548,57.0274637876748,10.135188986088885,0.27200516102190503,0.325390744502672,212.75346724832772,1.0122174262331598,0.07656788
spec-0909-52379-0335,167.949229360992,57.1228674186945,10.139970133201972,0.20349885661669745,0.194214928633245,211.5572186114363,0.6196101465075536,0.0459017
spec-0910-52377-0059,202.866653675041,-3.20386935699859,10.16230544840221,0.39464389636467545,0.250513636579944,227.80032929290502,1.154344758799725,0.08804053
spec-0910-52377-0503,202.689711574943,-1.81156212794526,10.1612646806699,0.28522829609083966,0.186645521056689,200.77190024506461,1.0655589698101833,0.08081221
spec-0911-52426-0426,202.700822261019,-1.86974211438624,10.125919731718815,0.12407749387076497,0.292438205718958,277.1287973432837,1.0996483537747082,0.08358753
spec-0911-52426-0492,202.922660414284,-1.72210857133045,10.140221834252078,0.2911991220639873,0.570720618533572,226.72892708645819,1.117094947030813,0.08500791
spec-0912-52427-0167,204.872818491125,-2.78156879568609,10.156999235690384,0.2582871086298835,0.156890100690802,234.65880020976536,1.2314658300717602,0.09431919
spec-0914-52721-0148,208.974777993579,-2.76519977260042,10.056068169644911,0.05533086230292561,0.181636405733935,247.92310947121223,1.2167184362327337,0.09311856
spec-0914-52721-0184,208.40640740243,-2.65395350590061,10.159498691153422,0.2650918083633492,0.274353475166518,227.32571794595913,1.0015930880135961,0.07572702
spec-0915-52443-0062,211.543180237278,-2.62448711536304,10.139158884477848,0.12740308250690724,0.357677698850904,203.7364726811808,0.8771738822378081,0.0658799
spec-0915-52443-0170,210.475311585928,-2.48723146628582,10.144507885581902,0.21932830504255904,0.206813129733719,283.5485465600644,0.7343897840748576,0.05473125
spec-0919-52409-0073,219.78707612624,-2.21449597039907,10.147031605806111,0.39916688984067084,0.154799717877585,254.67708522153865,0.5585035788437148,0.04120101
spec-0922-52426-0026,227.592262127029,-2.24770718464627,10.13987264389656,0.2973031971218032,0.229291939666605,205.8179743146174,0.5015776619663372,0.03691157
spec-0922-52426-0324,225.080763602543,-0.96592124883123,10.012321186032727,0.1621684014724426,0.340232621783461,221.37809890192594,1.139626967102201,0.08684231
spec-0922-52426-0441,226.660070501764,-1.34084536665249,9.926742043421381,-0.2355517456308683,-0.695219486145376,177.84589364100702,0.947769265199605,0.07146715
spec-0923-52404-0318,227.135903934448,-1.87438679462316,9.988033860215042,0.18831366436220365,-0.131166593275615,225.78107792125485,1.2939515288867196,0.09940634
spec-0923-52404-0456,228.869676853768,-1.33673120192186,10.151314595416062,-0.027235906145909147,-0.0280815511429545,148.1192104863773,0.7213381671845348,0.05372724
spec-0924-52409-0023,231.782430468633,-1.79296414495062,10.160233731137362,0.33357506775122303,-0.123614835221484,223.72741821506003,1.0224526038110437,0.07737794
spec-0924-52409-0318,229.717975180069,-1.98146392070913,10.05707682907055,0.24947734829492835,0.172389993818295,222.5780364340587,0.7266631478388936,0.05413687
spec-0925-52411-0174,233.289696832797,-1.86601610349648,10.140308800922284,0.3983054742085475,0.252185501227493,272.3072628214851,0.38517476816045987,0.02820974
spec-0925-52411-0397,232.58863728326,-1.46540077269943,10.102436094978035,0.39912022696527844,0.0568487192942435,333.21838290039665,1.1559750875306865,0.08817326
spec-0925-52411-0623,234.075687431134,-1.28341655854403,10.160040455875047,0.33976643287220365,0.650583820147738,217.10850671766963,1.0068147899092732,0.07614029
spec-0926-52413-0508,235.576994618411,-1.28104039693089,10.149137605959973,0.2871505744051874,0.058934149238934,196.1056009238306,1.084385071992486,0.0823449
spec-0932-52620-0027,128.105724939235,32.1986479740844,10.14603008901994,0.3131564260278542,0.16981037511961,249.3237433883588,1.1335493158095042,0.08634751
spec-0933-52642-0515,129.873080085152,34.1839423357506,10.143179828220614,0.21975194397910883,0.18030130691169,222.80380003689456,0.8143414959723693,0.06090705
spec-0933-52642-0618,130.826007011388,34.6824193117967,10.155840677891097,0.39873735698747453,0.151993882722818,300.60266551430135,0.8670145151745368,0.06507584
spec-0936-52705-0190,135.417385851507,37.3700804625927,10.15879092759278,0.0946620259385948,0.353683875714879,203.79841520540754,1.2805022073771437,0.09831139
spec-0937-52707-0075,138.937918174043,38.7256046041949,10.153074973000162,0.3788377658941146,0.378415686798345,244.9939496770163,0.9146009015478956,0.06884205
spec-0937-52707-0233,137.365395468511,38.7344213681045,10.139768232301762,0.09619751746329168,0.0508306327681562,189.74640773903533,0.7621052144738012,0.05686329
spec-0938-52708-0118,140.331127981561,39.9878698801891,10.107616291370215,0.10892562947855768,0.0289064208258435,201.1128719946172,0.9955575602435498,0.07524934
spec-0940-52670-0070,145.908917950961,41.6729937490984,10.154129568466866,0.3978777894348405,0.382180645536061,225.48651438604563,0.9499112912899919,0.07163668
spec-0941-52709-0071,147.524553747694,43.3597866229036,10.134517075181964,0.2882783402724792,0.315437973082648,225.68909829571538,0.9815561162996982,0.0741412
spec-0941-52709-0086,147.375166256518,42.1068969161792,10.144986932803983,0.07772448260289982,0.36733427485296,222.75146416739628,0.9527373809239023,0.07186035
spec-0941-52709-0252,146.409919474985,42.6610158688357,10.157323759061434,0.33568417705771786,0.402340158160174,218.90924202270065,0.9629500680491179,0.07266863
spec-0942-52703-0186,149.312301849506,44.1435881701171,10.159914274938378,-0.07540315542649098,0.327752480408026,179.5773360552036,0.9756965952744113,0.07367745
spec-0942-52703-0408,149.660808975654,45.4264383268801,10.04387787747685,0.02628021085314298,0.279299477775798,170.44185566327144,0.9414177339344808,0.07096446
spec-0943-52376-0583,153.636932416775,45.6469659470992,10.158026886747166,0.26872475078512864,0.300693637674328,241.84752972514252,1.1079851029367518,0.08426625
spec-0944-52614-0379,154.274859652257,46.5311403627618,10.145610858930477,0.17540752815614657,0.245277672255891,179.7691427631598,0.8483450387933971,0.06359825
spec-0944-52614-0632,155.998946230824,45.8562959356607,10.165268106757582,0.39894629945370097,0.312574103688012,245.06920543877362,1.1818226702808086,0.09027759
spec-0945-52652-0105,152.271017748238,54.5417961313966,10.124328889162063,0.2911404933477981,0.138289992652969,188.73032410128388,0.6192210718035892,0.04587177
spec-0946-52407-0243,152.411006445353,55.0980596525702,10.151636834769166,0.1979373899822313,-0.0961367023045423,210.4273016994829,1.21440787239953,0.09293045
spec-0949-52427-0225,162.133526564201,57.8115633036512,10.1542656491358,0.26595678075989027,0.373298865866541,226.9463726999799,0.9858395367261832,0.07448021
spec-0950-52378-0632,168.935841763419,58.7739296352836,10.15051742934559,0.01467302663520268,-0.0361683249878384,234.24111021927018,0.6709184793780023,0.04984865
spec-0951-52398-0165,170.368429262714,58.3764008098784,10.119350129891474,0.03592086450963269,0.106240192798834,167.97824578692317,0.915953487479447,0.0689491
spec-0955-52409-0191,183.550252573697,59.8432725330482,10.161203914590729,0.14973511284769722,0.525039239955918,219.32368810258137,1.2524888779093006,0.09603074
spec-0955-52409-0483,184.235824351826,60.1969919426526,10.14775719106448,0.07281694167250943,0.169124415496325,205.10978112386505,0.798927046864766,0.05969585
spec-0957-52398-0581,196.033150021,60.1505225832589,10.149507876866457,0.30053622872001595,0.379387539277091,216.7764197777672,0.8010631228873332,0.05986017
spec-0959-52411-0037,203.880503202654,58.8888605230404,10.15735923178942,0.2419960319884997,0.279899527183326,182.86432466920348,0.8948512516843803,0.06727897
spec-0959-52411-0598,203.92174169316,59.237874535615,10.158079177187393,0.20189124531849523,0.537259583507036,250.23927601378824,0.9490745959103812,0.07157046
spec-0960-52425-0418,204.051022285985,59.2075971203792,10.157805232694274,0.3259938493770303,0.321476143819146,216.95474249694814,0.95282986975173,0.07186767
spec-0960-52425-0429,203.8812526426,59.1954418346796,10.155960128072628,0.3403620792143929,0.333756787613709,200.42660704511758,0.9599210589377606,0.0724289
spec-0960-52425-0449,204.392088487424,59.3191653159489,10.149766528292071,0.19039374272908496,0.243798540671568,287.949549707535,0.9153588803431668,0.06890204
spec-0960-52425-0477,203.928471712184,59.0022645315704,10.158370009692282,0.19596739786108372,-0.052318091827575,194.83780516709075,0.9373037500081555,0.07063886
spec-0961-52615-0378,156.594703753275,47.5452757737429,10.144719446520043,0.3571136496216575,0.196300010139785,229.39700687566926,0.8172421326123155,0.06113662
spec-0961-52615-0468,156.780918816302,46.9216224846907,10.154029109133775,0.005793508749175601,0.289989778397905,202.8466914511731,0.8160704811089735,0.06104389
spec-0964-52646-0069,168.041440813367,48.1210650119662,10.163012299045668,0.09648915953243156,-0.0442092539537577,191.505812453618,1.1401367135222633,0.08688381
spec-0964-52646-0082,166.671144728746,47.8022756049381,10.156570487091127,0.2500028399865785,0.142125979459843,223.30106559436473,0.8690707490325533,0.06523858
spec-0966-52642-0031,174.453758640455,49.0789452667975,10.121575708658785,0.2610788215965581,0.191278628982326,284.3159210540392,1.2967246722423222,0.09963211
spec-0967-52636-0444,175.376746975696,50.3538989255027,10.161011797974481,0.005878493945070246,0.307546984684729,172.21497842123512,1.0147334508623032,0.07676701
spec-0969-52442-0108,181.700732590039,49.4956523267841,10.115508912134516,0.12971743713586192,-0.109203201591535,192.77107747865583,0.8615276028285722,0.06464158
spec-0969-52442-0355,179.564419432341,50.1894685785629,10.137809031109754,0.28610952287330893,0.271347210252355,229.53986475436548,0.4488479401714304,0.0329697
spec-0969-52442-0601,182.520444641182,51.1099552574583,10.148305401106064,0.16031152994975004,0.23182268695936,211.58491843729567,1.0200366490611892,0.07718673
spec-0971-52644-0524,187.193050880638,51.2711928802225,10.143644388747417,0.3192013862928145,0.281075190351335,234.1967875493803,1.1284609410631168,0.08593325
spec-0972-52435-0001,255.805392273783,33.1303757474224,10.15876327485645,0.34351697390842567,0.378853527493191,247.74562311957743,1.1576551625990275,0.08831004
spec-0973-52426-0142,255.347180153411,32.7546506840643,10.149862105778857,0.31278829136759706,0.253136813612449,218.1738472741286,0.9317146198183215,0.07019651
spec-0973-52426-0240,254.927384868142,32.5789976241062,10.167159082721591,0.37722206207320114,0.22806430975864,238.7417883552923,1.2713985048062155,0.09757023
spec-0974-52427-0142,256.820567195289,34.2751274588111,10.160127925980502,0.3802867267760358,0.341082502112586,281.39370791149884,1.154300417002703,0.08803692
spec-0974-52427-0173,256.709244245502,34.3879443002546,10.168995582837065,0.3994065822651978,0.324641873568707,265.3495250007013,1.2745039045633288,0.09782305
spec-0974-52427-0632,257.247150770609,34.4753529428104,10.163041775797236,0.11211963095437863,0.233108696791697,201.73791682452892,1.0937852873002887,0.0831102
spec-0975-52411-0437,256.596859393113,31.4798259729651,10.01633020644137,0.3087389098857141,0.600003313813024,216.4336289029645,1.0802870792665717,0.08201127
spec-0976-52413-0323,256.413318157317,32.9638257439938,10.120974690030188,0.31395120172628865,0.21142580429406,224.31359552487743,0.4172566852138282,0.03060806
spec-0977-52410-0059,259.131453398916,28.3822768028627,10.162184263358917,0.2376344934098193,0.33493652188984,217.2050498029832,1.2980352732789646,0.09973881
spec-0979-52427-0148,259.984370025585,26.9922413345588,10.13786870654756,0.1846374316147491,0.260058589861863,252.63682494846802,1.2130946919231713,0.09282354
spec-0982-52466-0089,312.428534239108,-0.681119307345389,10.06948579228897,0.09382399404277995,0.0972586913523017,261.789278968651,1.2605775095367595,0.09668926
spec-0982-52466-0095,312.579237761762,-0.0974202333040727,10.108902199080726,0.12627171241173732,0.512767199024226,270.8464014405438,1.273423733474647,0.09773511
spec-0983-52443-0185,313.260319084503,-0.665230052743439,10.148434224826511,0.22813195780377818,0.189835399982768,274.5134023952778,0.7417736237874821,0.05529926
spec-0983-52443-0260,312.833024841108,-0.847323871275121,10.152349252774307,0.3370347649025578,0.125403565364133,226.70352357170015,0.7322836068768515,0.05456923
spec-0985-52431-0393,315.626593392772,0.331671729759365,10.151487892843262,0.2003952568562177,0.279677731627906,188.516529741511,0.6845364840014265,0.05089623
spec-0985-52431-0589,317.715306888285,0.625872939632163,10.1527756778615,0.24196953235689087,0.0691669913255485,211.50652231606134,0.9132978451525581,0.06873892
spec-0994-52725-0164,147.789627005698,5.52019039252851,10.110559921408589,0.20054866630919455,0.153894789875862,200.35645266339486,0.9404036419506759,0.0708842
spec-0994-52725-0194,147.697193416124,5.8888925139931,10.145703713443286,0.2656700097151218,0.0389785019520537,231.64609002998066,1.1860099607530807,0.09061849
spec-0994-52725-0518,148.061135307447,6.0571233093197,10.165228489428804,0.1516330989907077,0.200763041094755,218.55661006686475,1.177949948623423,0.0899623
spec-0994-52725-0544,148.344017821755,6.31617270881054,10.152506852740542,0.14929110191766376,0.196710954230986,226.51042188859142,1.0547130101994067,0.07993118
spec-0994-52725-0560,148.242683226462,6.17939385979668,10.158070780679914,0.21161439098179052,0.151534287314889,218.21037780471005,1.1827017679021066,0.09034916
spec-0995-52731-0025,151.600047024557,5.97214949764591,10.123743680736135,0.3107292721787307,-0.448985654187337,223.1386405431696,1.010401890759039,0.07642419
spec-0995-52731-0605,151.172587770195,7.20886817000637,10.132213766494782,0.37125747612094506,0.285736038089161,179.46400234817617,0.31671683810601736,0.02309209
spec-0997-52734-0503,154.460298533072,6.92921100074572,10.152360381927396,0.2180621830937332,0.0820373658624914,194.80695197282168,0.9868067525417856,0.07455676
spec-1000-52643-0165,160.340309684712,6.33252165362546,10.145146685903516,0.35748822647213013,0.273687871424002,249.34263173948005,0.9196448277868057,0.06924125
spec-1000-52643-0278,159.550292149184,6.77819431518325,10.149270705092702,0.3714469162333635,0.234951260853858,283.9915552960806,0.9039130088469148,0.06799616
spec-1000-52643-0549,160.689792340085,7.01606076869195,10.128513960230196,0.11808805451131427,-0.237558064037388,279.41916719958255,1.0655867294947459,0.08081447
spec-1002-52646-0197,164.399605257238,6.65154985827386,10.157374539178067,0.3291324589896449,0.33974103290463,250.22848246235418,0.9393107070316739,0.0707977
spec-1002-52646-0541,165.477847902848,7.51468280931763,10.044726689249787,0.12461499744561595,-0.298612196609362,195.8054822467663,0.9423421168093272,0.07103762
spec-1003-52641-0126,166.103420888185,6.20706730040275,10.151722611113296,0.39852207345943996,0.505965224823791,233.60952028697463,0.7470443965729624,0.05570472
spec-1004-52723-0064,168.277038591646,6.835774869856,10.06359110648375,0.28468751650334656,-0.178628127193488,188.2367927877951,1.0666232957691812,0.08089886
spec-1004-52723-0288,166.55063895507,6.225990512759,10.069545809220159,0.2859021719256883,0.0892328861180222,264.6040191083638,1.283550245308192,0.09855954
spec-1004-52723-0373,166.90221269512,8.14395444938219,10.094384094536004,0.3332469344443579,0.0955184231137042,192.84528774286565,0.9701438541315911,0.07323798
spec-1004-52723-0620,168.399980809412,8.35312259295773,10.126974440319747,0.31312376724121854,0.186221136798122,224.6868261300127,0.5698946410168836,0.04207728
spec-1006-52708-0582,152.034079077762,49.9951578483577,10.150486485352081,0.3594402106254108,-0.572849428736873,253.4436026015915,1.001897467229767,0.07575111
spec-1008-52707-0428,155.076897129686,51.9014212025889,10.153320283534036,0.3785853820751145,0.171040810559943,290.4046498569108,0.912536581234987,0.06867867
spec-1008-52707-0470,155.426285878013,51.8759076574366,10.138325037489,0.14831294383748114,-0.0108451325403882,214.1808923638888,0.9830610813656212,0.07426031
spec-1009-52644-0413,158.295977156348,53.1015239830605,10.154434578781173,0.1429926610133771,0.187947441597563,178.25445068859273,0.8431848697654143,0.06318985
spec-1011-52652-0495,165.128489094741,53.8894082060825,10.152515878741276,0.24445772339618244,0.352124380097033,262.023642532996,0.9608339438845572,0.07250115
spec-1013-52707-0390,168.894159000716,54.561015984792,10.139437415513806,0.33190183683144237,0.053687357849669,236.5019383422833,0.908535554975435,0.06836201
spec-1014-52707-0249,172.011882595199,53.521008802182,10.133742258403569,0.25596388520057206,0.40710621688723,237.16094607124307,1.1631238204578278,0.08875526
spec-1014-52707-0459,173.520140959947,55.3854015571588,10.15355070606825,0.32253116444602187,0.284370409143227,216.60090541429,0.7683350895532509,0.05734253
spec-1014-52707-0515,174.013169047438,55.0577498244256,10.153862477438397,0.14973169484231597,0.132135681815663,230.9579537498633,0.781257751513292,0.05833662
spec-1015-52734-0329,172.299936261872,55.5906568159738,10.114841003986045,0.19867128536448908,0.206738213252357,231.5921578060816,0.9601989044738167,0.07245089
spec-1015-52734-0530,174.958788139749,55.7076421270136,10.147430280095964,0.23802670331512238,0.222912290189594,181.0404309494874,0.8204594045016281,0.06139125
spec-1016-52759-0444,176.863625245254,55.7511501261011,10.150095354685707,0.27792697976235736,0.158767970948623,192.68842061629095,0.6938905262577482,0.0516158
spec-1016-52759-0456,176.759400817932,55.6833791845349,10.150365540922753,0.014918756110134162,0.10668466722748,174.88738649335585,0.6714121999679312,0.04988663
spec-1016-52759-0542,177.822831236613,55.5528940754021,10.156786609262886,0.21219009476932246,0.184740667274574,205.33901006068183,0.869326862221087,0.06525885
spec-1016-52759-0565,177.662415531717,55.976300084552,10.101494947139821,0.17470097122131287,-0.166057615401378,178.17515205650957,0.7405338625273052,0.05520389
spec-1017-52706-0335,177.062446923099,55.7109560617645,10.137552545952312,-0.06231266578818811,0.122001092668983,162.1765689771457,0.6746917110376324,0.05013891
spec-1018-52672-0088,181.608069606087,54.0497030921457,10.15203985870893,0.15474324783585022,-0.110558594194203,224.26335442728055,1.074494517477722,0.08153968
spec-1018-52672-0524,181.562168186258,56.0739995667584,10.15777765769733,0.37532985790659784,0.181829937700047,295.20183396212974,1.0814742356882352,0.08210792
spec-1019-52707-0545,185.463074343714,55.7311924885485,10.142357508439103,0.3210387200429194,0.248465723123588,200.10185575423384,0.44085876268846175,0.03237246
spec-1040-52722-0017,199.555571919466,53.2712624841482,10.112000309430192,0.2756056160863612,0.27644861183305,178.3429476592569,0.40678931634968135,0.02982556
spec-1041-52724-0626,203.925127336063,54.233878024601,10.134564026571086,0.346229359753378,0.276156213252586,237.86178569156868,0.569969518073176,0.04208304
spec-1044-52468-0518,211.953637834169,52.6638002446738,10.15630908950845,0.19069890476410123,0.211041387887289,192.31311393429692,1.076659527212667,0.08171594
spec-1045-52725-0206,213.994202274831,50.2977290938771,10.159863640542733,0.2563296631490986,0.0261344590875432,227.68780521521805,0.9952354919073026,0.07522385
spec-1046-52460-0148,217.902465190499,49.88151172952,10.115752896859414,0.3673408552201872,-0.00214199143020645,235.914627650159,0.9483091624145066,0.07150988
spec-1046-52460-0293,216.54329919445,49.4928504881839,10.13717470525288,0.3912077192408681,0.249370232601971,202.4204484429598,0.36866588814768253,0.0269756
spec-1047-52733-0274,218.855213531149,49.0627311481015,10.157702112695192,0.09267999591567673,,194.35163444012542,0.994501267073277,0.07516574
spec-1048-52736-0063,224.592122720115,47.6665693089406,10.150731713320912,0.3625865417019092,0.302460113087591,224.68038195058082,1.125246345024694,0.08567154
spec-1048-52736-0567,223.53224739716,49.4291547752858,10.129149564271685,0.36815641036920804,0.129505492633562,198.94687021839644,0.35652708447257697,0.02606815
spec-1050-52721-0098,229.088163270156,45.2086131664933,10.126387322989615,0.198892558522891,0.335630972383181,188.5024042831051,0.8324066362011864,0.06233681
spec-1051-52468-0339,229.650883104933,45.3488830556029,10.15733166766744,0.22688532112656506,0.509952471324737,215.3093272372123,0.8999733891041993,0.06768436
spec-1051-52468-0498,230.752530840427,44.7203280238652,10.14947712511648,0.12769364051171997,0.268578695038739,202.97919597734892,0.9366572126693653,0.07058769
spec-1052-52466-0005,235.560739046918,42.5439413993569,10.154363272328903,0.32681609982228416,0.249454118007898,222.1577279348399,1.0024117152205576,0.07579181
spec-1052-52466-0036,235.852406086219,43.2433998056726,10.162924181125936,0.3571695443427542,0.241599599285979,245.32167687428972,1.2909780490465095,0.09916426
spec-1052-52466-0259,233.983412321,42.2724867539811,10.151355708553641,0.21438675450388245,0.113291614300319,194.06403809661737,0.7822325831888782,0.05841161
spec-1054-52516-0264,238.365813472248,39.6673584547866,10.155899882644935,0.08833585260713264,-0.0736399875391821,180.8737084236914,1.0134397444304346,0.07666462
spec-1055-52761-0398,240.264412774094,38.7272071951775,10.159243515366342,-0.18640362043354472,0.0347324870155092,224.362032431799,1.256377813187758,0.09634735
spec-1056-52764-0112,244.27514034386,36.4185195305006,10.12618337323882,0.323807483804539,0.312065974783656,204.7756264610391,0.4572238417871309,0.03359585
spec-1056-52764-0209,243.385838797767,35.585296206514,10.131487958061076,0.0535368685618851,0.338814426458092,160.6861879613374,0.4500198841793384,0.03305731
spec-1056-52764-0278,242.696931652202,36.858521111188,10.157475640714653,0.11226210684093672,0.0690333500508857,219.0006372859533,0.8929895981472035,0.06713163
spec-1056-52764-0457,243.210532968702,37.9755046435926,10.114201628835263,0.12449898986679657,0.0592108908230282,162.15507132043751,0.5085915348309229,0.0374359
spec-1056-52764-0467,242.814283389229,37.0191215795263,10.147218040658899,0.1887975262295168,0.204274999191682,194.99627558979844,0.8541066379039756,0.06405425
spec-1057-52522-0314,244.349776518552,34.9713544749729,10.138523101076258,0.3982005425002095,0.202404832798459,218.48975747889796,0.4157412242315673,0.03049477
spec-1061-52641-0323,120.021471671624,32.5278771193247,10.160448830720226,0.059843617429580824,-0.697879374514273,187.10077884887488,0.9807038797645915,0.07407375
spec-1061-52641-0325,120.073224172404,32.4326893219007,10.151806133445248,0.36202794132185145,0.279080522750898,262.0290332017512,0.9828920239180347,0.07424693
spec-1158-52668-0351,206.303408266319,58.0342423089219,10.15295711965087,0.3151439800686153,0.112453591569989,219.65145070351778,0.9157349004956468,0.0689318
spec-1159-52669-0131,211.225956798485,56.4907015754494,10.15880976748801,0.3976774278818096,0.286374496286942,268.2822497718352,0.9694918837059203,0.07318638
spec-1159-52669-0136,211.195844101523,56.2860536646273,10.146683490071501,0.24708119714300186,0.236043872360932,201.93106316166333,0.5582118703119084,0.04117857
spec-1159-52669-0575,212.298496690084,58.0117248971101,10.14711259647661,0.3575474466841644,0.11987951137059,207.6487587295844,0.8852432797640599,0.06651855
spec-1161-52703-0345,214.692060609666,56.4897436497022,10.134782105898312,0.22872063687911992,-0.139448436168319,207.73433072306244,0.9554286541926592,0.07207335
spec-1162-52668-0563,220.142216435772,55.844702945524,10.152041523040895,0.26288128694242224,0.200231419862734,215.62771531407526,0.7375251308122175,0.05497244
spec-1164-52674-0009,226.78147295095,52.1282657126251,10.152167150671188,-0.06632023807729183,-0.43360769284544,239.5317623124781,1.111479998090978,0.08455078
spec-1164-52674-0432,224.734410587243,53.3457468481353,10.148762433874097,0.16804843935294214,0.22517137923689,194.05450433199147,0.6135844933993463,0.04543817
spec-1168-52731-0190,236.551847478927,46.5444735924338,10.14720411520611,0.04399522883364866,0.378184324804882,179.197477895707,0.874522283138365,0.06567004
spec-1170-52756-0345,241.275850751949,43.9405666934817,10.15391364063178,-0.14211224608595655,-0.368305330113604,190.91773547941304,0.8398326551600905,0.06292454
spec-1170-52756-0517,242.04026956902,43.9419626019625,10.098862626490632,0.2640608144953899,0.469097912943848,227.52097128321176,1.1063449477687772,0.08413272
spec-1172-52759-0040,247.497326261868,39.5284985798052,10.142117376926116,0.2639703712160952,0.22078662044795,207.4866233293182,0.39450350132145506,0.02890712
