Nome,Slope,Idade Média(L),Idade Média Log(L),Metalicidade Média(L),Metalicidade Média Log(L)Idade Média(M),Idade Média Log(M),Metalicidade Média(M),Metalicidade Média Log(M),Mcor,Mini
310-51990-71,1.5,7.511796422640715,5.181216427076186,0.1311294278218368,,9.180313677762188,0.21381939950676632,0.13730640496078655,699474.4959321432,989710.1953338411
310-51990-74,1.5,7.494213423264028,5.147484434883266,0.13020767566813757,,9.176283683040118,0.21312895397887643,0.13617769691926596,660188.9689869408,934138.7692140533
310-51990-390,1.5,7.089975675,4.46140587819706,0.10570687384913854,,8.957311144075323,0.19160759873747918,0.10217871791456157,2208150.1485861633,3124866.1454011453
311-51665-186,1.5,7.7016323548367644,5.537850901991664,0.13171661585926467,,9.213369285672252,0.21279880804781026,0.13530996298068074,1097674.0852617058,1553647.9912829716
311-51665-605,1.5,7.6979676302032365,5.519424164113723,0.13434971018284644,,9.228454900860394,0.21539714183163233,0.1395693935861238,700671.9530481813,991622.640137234
313-51673-26,1.5,7.502550549744945,5.137632115358249,0.1332099123240426,,9.208896610437284,0.21631419333828913,0.14142528737501625,716850.8588829011,1014239.5820453791
313-51673-153,1.5,7.503165025,5.163670294985379,0.12917307036781384,,9.17538863302911,0.21208692794227005,0.13450569317988964,901607.8067129538,1275820.0554581292
313-51673-414,1.5,7.697645025,5.55214986112019,0.12932701961144613,,9.187842717537668,0.21032152741852886,0.13120154950116056,680158.3230143017,962752.4353520521
315-51663-557,1.5,7.494247449424746,5.133706858549957,0.1315170765162819,,9.19225069431967,0.2145653657603501,0.13856550014366018,708632.5764135584,1002653.4697587083
315-51663-581,1.5,7.494653825,5.149536859239095,0.13027989076183072,,9.175921172550687,0.21317248057938099,0.13632080126245655,757150.9492396972,1071327.553256372
328-52282-505,1.5,7.6810154793046435,5.453349815613956,0.13490885013622594,,9.256847514917425,0.21655172089393676,0.14155124927934742,1423209.010777423,2014233.7076242988
328-52282-507,1.5,7.998813750237249,6.049361823727808,0.13344032780066667,,9.325890260145224,0.21248724415304504,0.13547493578347747,715462.5239405843,1013248.0472945446
329-52056-140,1.5,7.494089277955362,5.135067772547185,0.13079751074859947,,9.188906949990782,0.2138421709908445,0.13743170357791767,639049.2011054202,904225.9916907019
330-52370-600,1.5,7.339943407011318,4.8466619876296395,0.1270339642218489,,9.154287667555531,0.21133455289660125,0.13403531736812377,906905.3151824547,1283071.1244039298
332-52367-535,1.5,7.670068026020409,5.478140381904899,0.1287245946249687,,9.198552334110804,0.2102031617308151,0.13104778931390945,607214.2489420596,859528.8199940491
333-52313-428,1.5,7.702900079709991,5.53200814504846,0.13293591145658248,,9.22401466049385,0.21407861309389073,0.13738148953559212,696223.8096216194,985397.3866698608
334-51993-57,1.5,7.705460754453924,5.559722751254644,0.12915953672067806,,9.195190247074862,0.2102151160672636,0.13101152965146068,762086.3204791072,1078765.3070086858
334-51993-240,1.5,7.066351673270335,4.431658761382339,0.10325834308199741,,8.929381789703383,0.18916137202826644,0.09816643711207547,3559998.4364616275,5038074.388843601
336-51999-580,1.5,7.35866441086644,4.888352532476185,0.1282968557326544,,9.155356516308482,0.21240806765545397,0.1356102416081024,1005891.1193587844,1423057.7722679423
337-51997-365,1.5,7.333617291723459,4.859766850304867,0.12547913326022903,,9.126727743920526,0.209659061327291,0.1311145245726712,654021.4939148339,925300.0982608879
337-51997-366,1.5,7.523499522650048,5.1833460329657415,0.13218823310838743,,9.201994722627447,0.2149842813740631,0.13917961059632725,573282.1380805458,811172.6089345588
337-51997-415,1.5,7.483777298377731,5.124677968238284,0.13087347081846734,,9.179831989460599,0.2139191833545667,0.13749148286629365,764391.6548362897,1081533.3955822794
337-51997-417,1.5,7.4886269772746035,5.131722981789988,0.13124707842719244,,9.183885012676237,0.21427499187181512,0.13808735770536032,686360.152096843,971122.7315176121
337-51997-450,1.5,7.133617733191134,4.523360182340382,0.11049406801206349,,9.004869971179042,0.19627306596116229,0.1098353804149366,2127699.22396185,3010784.4670621934
338-51694-459,1.5,7.619876375,5.368981211614344,0.13148086392417285,,9.209642827450798,0.21345488921188896,0.1364651948862846,568046.2901637728,803923.5061780335
338-51694-464,1.5,7.7076981042301895,5.519103471701205,0.13522834054845115,,9.249840698953461,0.21643659736875231,0.14131003466641714,564879.7747962,799459.5947650601
338-51694-468,1.5,7.2574459,4.702912050261333,0.12300890897235756,,9.118336784499768,0.20802216630081957,0.1288066893885527,967265.1448852253,1368462.8876621001
338-51694-495,1.5,7.469143153085684,5.089712929042288,0.1306974996616877,,9.18343222068256,0.21394978128851705,0.13766125708414054,678793.5601886746,960416.4094461466
339-51692-192,1.5,7.49346875,5.139762455474841,0.13082214208900156,,9.183680234952979,0.21381654638008382,0.13732501868397545,1225854.9240544813,1734503.5574706865
339-51692-276,1.5,7.9623067900772835,6.041528175660981,0.12923435205373932,,9.255115598441199,0.20805342878217653,0.12815500135565713,651942.447098269,923284.6865082382
339-51692-422,1.5,7.432396206760379,5.008809058535214,0.13164683866084118,,9.191207480650556,0.21527976399022047,0.14008028526886374,585467.7430208509,828293.1383670795
339-51692-594,1.5,7.692413105758689,5.51485693113672,0.1333751678652749,,9.220737815569567,0.2144894746072916,0.13808421756404624,1151321.8241542191,1629443.4244922628
339-51692-603,1.5,7.477739956678012,5.111377320434222,0.13245912324659925,,9.186391672545728,0.21554082132464214,0.14021560960184073,751030.9626993148,1062538.7928533275
339-51692-609,1.5,7.489568222913644,5.128522060606289,0.13219028840017852,,9.190739281020603,0.21517680138668274,0.13963140074121524,635431.9392088228,899035.0294787685
340-51990-389,1.5,7.509342524065747,5.15445441182775,0.13337613169225795,,9.206060643585221,0.2162838722362276,0.1413956500364666,758450.1291535174,1073091.328112597
340-51990-390,1.5,7.63405095,5.4183698251070505,0.1284994737547531,,9.184386551084296,0.2102113605903885,0.13106549923223884,604022.1274566858,854942.964491012
341-51690-133,1.5,7.689802081940625,5.5125062858526075,0.13360487348495073,,9.218831271467486,0.2146861673219339,0.13844034644217512,1203272.9120451594,1702929.1389290213
341-51690-542,1.5,7.403738940373895,4.980259796956686,0.1264659447597909,,9.14780424679053,0.21011880798823235,0.13168673045821694,629633.625769115,890897.9073363119
350-51691-90,1.5,7.705444133911174,5.571622778000387,0.12765845988393662,,9.18054134074668,0.20857370531207733,0.12833037341228995,528138.4242643369,747638.430577956
350-51691-92,1.5,6.953218629678137,4.307689949557672,0.09176522031380449,,8.772396975731995,0.17699988589584792,0.0782419389589211,479796.1148040735,679049.8544630003
350-51691-251,1.5,8.160280833971916,6.422335420269816,0.12326746182594184,,9.299680429766758,0.20108204342405683,0.11842899292921924,729973.0257588377,1034427.7051282008
351-51695-578,1.5,7.4915250741525075,5.122475393226063,0.13285254943989339,,9.201826433896215,0.21593500864082604,0.14092358068401784,1153377.7404798577,1631834.2548460944
355-51788-290,1.5,7.559018798607519,5.256612866564012,0.1299896465987618,,9.19453428863262,0.21248864450102697,0.1350563000168511,695959.8072553448,984907.660433698
359-51821-368,1.5,7.957179379282063,6.000275229226952,0.13480128753802179,,9.294018472987016,0.21356867271536267,0.1373826162861552,1190568.803926025,1685724.1615959196
362-51999-296,1.5,7.240945322283596,4.690294702441063,0.11952356192737645,,9.086674930092022,0.20446116710423018,0.12303549508700203,1548119.883733824,2190430.252613454
363-51989-174,1.5,7.704099254590075,5.542350982635659,0.13163864799031352,,9.21405597086812,0.21272280125846524,0.13523695023569765,783911.0149221335,1109553.468782874
363-51989-279,1.5,7.56064225,5.215918739219018,0.13604129248094568,,9.25101347377406,0.21881148177028606,0.14553813452033884,622373.367915517,880603.0775317886
363-51989-494,1.5,7.296085279608528,4.768985267356324,0.12534472454658102,,9.138095404835296,0.2100546772153803,0.13204438657073722,1407633.9679104644,1991451.0393111277
367-51997-234,1.5,7.474488492346548,5.08699097042597,0.13474632868761022,,9.209049713016068,0.2179544071001492,0.1442874306142708,2015063.2976114766,2850650.6661252114
371-52078-283,1.5,7.340204281959145,4.859974582298148,0.12768183793333535,,9.14595365509984,0.21188010164834437,0.134830382837925,1839945.9205356126,2602959.8042952335
371-52078-335,1.5,7.339261367852274,4.864609342309109,0.12639223152961557,,9.135757959544236,0.21056218430239965,0.13262601670126237,1112493.4611492346,1573908.9836005252
374-51791-118,1.5,7.331378016862198,4.836580942778823,0.12725792173617106,,9.149274990789825,0.21161924402178467,0.13444633502731212,660595.6076220771,934559.0146281117
374-51791-182,1.5,7.4947684,5.131034873785963,0.13243847831521283,,9.198829750379613,0.21550782689336975,0.14016099372447852,727186.0758599234,1028866.9368809694
374-51791-405,1.5,7.493458451308309,5.1552048439092175,0.1299870997645059,,9.16741703530632,0.21281365280151812,0.13562782181993072,899347.383391241,1272521.5330030199
376-52143-78,1.5,7.21744425,4.654918403952782,0.1185960673726163,,9.073348160736163,0.2036979617615723,0.12182545639515771,935719.8524728665,1323915.1446681675
376-52143-471,1.5,7.489349004260397,5.136379125857391,0.1308772919721931,,9.179927247014325,0.21382396265618048,0.13743707025933385,1192050.2920819214,1686632.6567985595
378-52146-611,1.5,7.119563364130991,4.509335645319904,0.1084253040305839,,8.982200984061974,0.19419008046120773,0.10638616321182642,1465035.1045723052,2073158.2081080757
379-51789-562,1.5,7.157834415783442,4.571067658573,0.1115538870672752,,9.010852782340583,0.19706973433620975,0.11103188560790973,790465.5305758674,1118540.228371297
380-51792-509,1.5,7.2248028974802905,4.661596017237952,0.1190045985270465,,9.081608261284266,0.2040780272723699,0.12247133072965234,1602248.1266618776,2266990.0132368715
382-51816-366,1.5,7.335325183532518,4.883776092269127,0.12229518345035727,,9.100551094312033,0.20646417404131806,0.1257341617949723,780355.8017825172,1104156.7941246564
383-51818-381,1.5,7.294354661693601,4.772601877522437,0.1243578422603875,,9.128039745869328,0.20901506480636986,0.13031417674958237,780962.7878096512,1104897.2441847748
384-51821-577,1.5,7.174380852314257,4.580797280631217,0.11521868303539654,,9.04685859283361,0.2007705927560392,0.11711422698708666,1395402.8425843366,1974389.0877062904
385-51783-354,1.5,7.4909939981988005,5.149397472580072,0.13067756929448449,,9.170784958610271,0.2135181641900458,0.13684991026076143,983109.3047466711,1390988.0188173004
387-51791-465,1.5,7.426823410364682,5.012291368904914,0.1267775898451328,,9.16033519211629,0.21034051722753075,0.13196459289555984,627750.9102155883,888282.4650432894
387-51791-552,1.5,7.496941,5.136110628625102,0.1313555223691118,,9.194187181294557,0.2144243131621151,0.13829211905049774,651900.4382262167,922401.3726453597
389-51795-62,1.5,7.3347173419434695,4.841083771985498,0.12670620269136518,,9.149396930296959,0.21106340500258214,0.13354155657435823,1561933.1233618609,2209784.9751520697
390-51900-586,1.5,7.9746782449356495,6.056912967968463,0.1278104912691343,,9.263487384965945,0.2068063309064389,0.12629265695776842,714317.3061338507,1011729.9447901471
392-51793-86,1.5,7.489792,5.167860413197387,0.12775609873915328,,9.144539088869285,0.21052135081608644,0.13184259378132993,822757.7214042592,1164216.3200632462
394-51913-40,1.5,8.233807550000002,6.461723476379601,0.13349630115123035,,9.424816610992215,0.2111805337544134,0.1349565759712702,818773.8205637042,1160106.5881652504
395-51783-177,1.5,7.266331570100529,4.744080813975503,0.12069871394154379,,9.090065619871611,0.20542333269995283,0.12441352992372702,1353946.7950241235,1915661.7581378347
398-51789-76,1.5,7.659697422909227,5.4536545021629905,0.13022971704046782,,9.204424767365786,0.21181733435148195,0.13360706501049935,715324.9991398872,1012479.4614908026
398-51789-448,1.5,7.2741281225871885,4.733905522166344,0.12192604860078368,,9.115037172778825,0.20677758586816855,0.12673437383983976,743545.8780256358,1052033.7399814294
399-51817-171,1.5,7.300004864999027,4.780194321363125,0.1246730554560399,,9.132458098486028,0.20933170110137259,0.13077074973931288,682356.6369123184,965394.9881701724
399-51817-427,1.5,7.471075552892445,5.081590392175697,0.13354637420392115,,9.203015608066751,0.21681570170865916,0.14238771281906598,899969.9649263561,1273221.3783820122
402-51793-221,1.5,7.696635916009225,5.53488281802424,0.13104175474768642,,9.205034862461304,0.21212936280661315,0.13411839374463122,877529.0969147284,1242072.2658869447
403-51871-54,1.5,8.138780133365959,6.376553059476709,0.12735901623584295,,9.306122552415793,0.2048858957616074,0.12482887433436676,1227880.499460641,1739578.1248713268
403-51871-403,1.5,8.2396957,6.586082895659334,0.12343483648654835,,9.319719371321733,0.20044621728378392,0.11841481864020756,977205.3006180398,1384902.4059136296
404-51812-67,1.5,7.632460863246086,5.4033647689428514,0.13118339533893827,,9.202771996995745,0.2129051411206038,0.1356217439093718,869514.414203829,1230590.524490886
404-51812-287,1.5,7.551016285203256,5.27196413532298,0.12882933003292757,,9.164360477566888,0.2110676608356927,0.13270427237710267,1165172.733444526,1648878.6240999773
404-51812-312,1.5,7.782073021792699,5.695741044062526,0.13139213363406163,,9.221049859231163,0.2115633171119776,0.13356068677052146,806446.6135236385,1141600.2417549384
407-51820-132,1.5,7.220627127937287,4.655701940225533,0.11942351681960367,,9.081620681339205,0.20452143310826373,0.12321910686584601,2445957.0915121664,3460625.900389402
407-51820-343,1.5,7.692029144202914,5.557069238488673,0.1279525502034152,,9.170582057198551,0.2089045384281537,0.12882194487699164,542701.3218542788,768203.064712587
407-51820-609,1.5,7.0474199,4.409133462009377,0.10080241271112968,,8.901753712232814,0.18662235271891214,0.09398782260577514,3803098.797829491,5382321.917723754
409-51871-427,1.5,7.2386658,4.686476780721055,0.12026025623097093,,9.089333154427097,0.20521455135642858,0.12428868753528968,1796734.7696444879,2542093.397372905
411-51817-41,1.5,7.131553277621312,4.524763871704174,0.11042489647459504,,9.000175239522227,0.19616849211933685,0.10965073631081455,2292699.383490805,3244226.0561675993
412-52258-514,1.5,7.475161947516195,5.083654505369102,0.1301664983880215,,9.196454109773978,0.21354916948454844,0.13708202106842818,1094323.2899321846,1548459.9995015913
415-51810-134,1.5,7.020529425,4.378039035908122,0.09806272924358989,,8.86609792856685,0.18376738499300854,0.08929675788225007,1930267.5479523118,2731862.969237462
418-51817-199,1.5,7.562890212578042,5.272055099592113,0.1317184113013268,,9.193093527387683,0.21398359265442973,0.13753073885538056,1658872.146294357,2347368.315913487
418-51817-630,1.5,8.31885710688571,6.662180032806262,0.12752125080093926,,9.412787110951962,0.20472299172877287,0.12519114071000062,597388.0160800855,846734.0977288629
419-51879-439,1.5,7.760375350000001,5.647315388069868,0.13126347328985638,,9.222983016881702,0.21181053456500934,0.13377998932586674,742625.1985830138,1051245.8888061165
422-51811-139,1.5,7.208237204176279,4.61536988070522,0.11876766141660866,,9.091333051555269,0.20427341867501236,0.12285268873689194,1179539.7739749495,1668922.4300031224
422-51811-166,1.5,7.223673530265293,4.661392256531631,0.11915171415023695,,9.08055715060943,0.20422479255637827,0.12270952396987794,1828976.6496265414,2587746.879298837
426-51882-200,1.5,7.4818545481854555,5.109163075630222,0.13319832832391404,,9.197734207062762,0.21634213670116617,0.14155097357415872,978710.799747414,1384646.5890681404
428-51883-211,1.5,7.437867075,5.037889499156762,0.12794273282918775,,9.162947359894146,0.21144018688120314,0.1336646159369073,776699.826913529,1098997.0710822118
430-51877-325,1.5,7.321936578419026,4.8426422857732225,0.12586609163501383,,9.123589818742985,0.21011161223365582,0.13189351975430277,982341.9503492811,1389732.5893194866
432-51884-170,1.5,7.5277073,5.159722741083408,0.13258427668961623,,9.230851859321403,0.21576400418989677,0.14040286670074292,640434.6207269223,906251.8707473518
432-51884-470,1.5,7.476483425,5.097907761240355,0.13071430268319542,,9.188163803790951,0.2139499772184005,0.13759525134813985,824785.9849496719,1167010.290508855
435-51882-509,1.5,7.490603321241329,5.148061913643127,0.12946419081147748,,9.167530738805578,0.21234908642315625,0.13495392759785735,1149772.935607521,1626895.8347363793
435-51882-538,1.5,7.50658395,5.145920514883127,0.13191645426255427,,9.204474911373053,0.21494148775737687,0.13922811050629935,770893.6195990089,1090779.4212991123
437-51876-144,1.5,7.4994514,5.13604698191808,0.13186108938667043,,9.200917532118229,0.21493405219385295,0.1392521619718223,877922.8655007933,1242195.4843949876
439-51877-40,1.5,7.36600789820158,4.902884423216643,0.12742099212909458,,9.152512273584017,0.21146018043730874,0.1340698016512839,934263.8646606845,1321795.4558833716
439-51877-165,1.5,7.514692276469228,5.164932398868549,0.13403740440352108,,9.208293635992197,0.2168460732213789,0.1423482682323292,815151.5177756362,1153286.0230342
441-51868-111,1.5,7.341401465859853,4.832123201422122,0.12903954491473138,,9.17733033773742,0.21355330981400825,0.13764387297690261,958731.9347855727,1356328.6402667619
442-51882-108,1.5,7.587195225,5.283031286550867,0.13518549509358374,,9.236860779734608,0.21748982870613617,0.14335830057648122,526360.8312097739,744788.7550688963
442-51882-146,1.5,7.705263445526345,5.5353935478640155,0.13232938046312112,,9.222822968330147,0.21342540306880997,0.13628599169952477,634702.2702861124,898360.1914999855
443-51873-598,1.5,7.728137979372404,5.570102576884587,0.13375565452417745,,9.237860415133,0.21461734378444136,0.13839822351856446,1176953.4414137073,1665840.784520965
443-51873-633,1.5,7.963772753622725,6.049224401088605,0.12687575437529633,,9.246829116400168,0.20586016752793113,0.12457100220707545,977004.1920049649,1383792.2368191916
444-51883-147,1.5,7.147069585293041,4.538761976729052,0.11183774023673933,,9.020513060024307,0.19758704562169507,0.11198139988037928,1955515.1205844076,2767105.8294171244
444-51883-626,1.5,7.213076178692383,4.646410541117287,0.11852256467721421,,9.07283990152619,0.20365207583464373,0.12179509053334431,1942206.8280141475,2747943.585318156
445-51873-567,1.5,7.265101046979789,4.704754600486002,0.1233726951099982,,9.131484647057723,0.20845570155490503,0.1295334169410658,612350.1765488157,866362.418992002
445-51873-581,1.5,7.65468185,5.42002998401154,0.13252104634102796,,9.230438571255474,0.21427155950666213,0.13783158505260376,597657.7764147265,845871.5845102578
445-51873-622,1.5,7.5045497245450274,5.152284290401094,0.13059458953819894,,9.19131316947261,0.2136027549791259,0.13695999418131677,564507.1407322505,798780.7907712834
446-51899-71,1.5,7.687964162407168,5.502435481997164,0.13469852550639103,,9.227090863931135,0.215792605277332,0.14030735547347353,1655246.2225697886,2342484.309595344
447-51877-460,1.5,7.506790275,5.1645916030360075,0.1297683352952338,,9.182250287337814,0.2126973986653469,0.1354184715526267,773418.7447615037,1094422.024016341
448-51900-180,1.5,7.145497056350884,4.530147925147486,0.11095987793338331,,9.02054353660442,0.1968077024177108,0.11070976831743219,1961354.3278410682,2775501.0309480266
448-51900-411,1.5,7.471756652824334,5.098627810560706,0.12848634264576986,,9.172401829609871,0.21172229939336243,0.133989294039232,634798.7028709974,898259.0479217073
448-51900-518,1.5,7.6388800361119955,5.385663526681537,0.1336557966006933,,9.235054172683775,0.2155179896899603,0.13992426484129447,870884.7003655136,1232482.5047823354
449-51900-193,1.5,7.845931475000001,5.800064387261156,0.13024913189866383,,9.246985659527203,0.2102870265383918,0.13154057418370296,702765.9421298725,995042.4905607061
450-51908-367,1.5,7.700293,5.514358506450107,0.1319009101309237,,9.230120480042377,0.2132086120926733,0.13596292195284318,661109.6328977428,935772.1094482477
452-51911-333,1.5,7.221365808590257,4.659343730288315,0.1173600210415583,,9.070222352235312,0.20246918987838494,0.11983078136813385,622542.8914409564,880871.7142075105
453-51915-343,1.5,7.419277058855412,4.985962368235237,0.12611324923213965,,9.167552815883322,0.20988803906804523,0.13132362379182164,569980.1804939614,806571.6790134178
457-51901-570,1.5,7.216153914846175,4.649387293417357,0.11919301794559235,,9.078330384899814,0.20432042353004015,0.12287989572890279,961516.4558144509,1360382.771575038
