"lambda" "flux_orig" "err_orig" "flux_corr" "err_corr" "flux_norm" "err_norm" "flux_cont" "flux_cont_corr"
5982.4 0.000565246 1e-06 0.000565246 1e-06 0.926221493881325 0.00163861662688692 0.000610270873364577 0.000610270873364577
5981.1 0.000596843 1e-06 0.000596843 1e-06 0.978040278772597 0.001638689368515 0.000610243783363416 0.000610243783363416
5981.2 0.000599161 1e-06 0.000599161 1e-06 0.981835420550137 0.00163868379375516 0.000610245859396966 0.000610245859396966
5981.3 0.000601116 1e-06 0.000601116 1e-06 0.985035694210578 0.00163867821553673 0.000610247936732631 0.000610247936732631
5981.4 0.000603627 1e-06 0.000603627 1e-06 0.989147045958874 0.00163867263385977 0.000610250015370412 0.000610250015370412
5981.5 0.000606334 1e-06 0.000606334 1e-06 0.993579546321237 0.00163866704872436 0.000610252095310308 0.000610252095310308
5981.6 0.000607882 1e-06 0.000607882 1e-06 0.996112805707088 0.00163866146013057 0.00061025417655232 0.00061025417655232
5981.7 0.00060708 1e-06 0.00060708 1e-06 0.994795204393069 0.00163865586807846 0.000610256259096447 0.000610256259096447
5981.8 0.000603631 1e-06 0.000603631 1e-06 0.989140102680558 0.00163865027256811 0.00061025834294269 0.00061025834294269
5981.9 0.000597808 1e-06 0.000597808 1e-06 0.97959489503522 0.00163864467359958 0.000610260428091049 0.000610260428091049
5982 0.000589743 1e-06 0.000589743 1e-06 0.966375921750758 0.00163863907117296 0.000610262514541524 0.000610262514541524
5982.1 0.000579808 1e-06 0.000579808 1e-06 0.950092792241889 0.00163863346528832 0.000610264602294114 0.000610264602294114
5982.2 0.000570073 1e-06 0.000570073 1e-06 0.93413749772254 0.00163862785594571 0.000610266691348819 0.000610266691348819
5982.3 0.000564333 1e-06 0.000564333 1e-06 0.924728606340874 0.00163862224314522 0.000610268781705641 0.000610268781705641
5982.4 0.000565246 1e-06 0.000565246 1e-06 0.926221493881325 0.00163861662688692 0.000610270873364577 0.000610270873364577
5982.5 0.000571557 1e-06 0.000571557 1e-06 0.936559591425565 0.00163861100717088 0.00061027296632563 0.00061027296632563
5982.6 0.000579069 1e-06 0.000579069 1e-06 0.948865581105853 0.00163860538399716 0.000610275060588798 0.000610275060588798
5982.7 0.000584325 1e-06 0.000584325 1e-06 0.957474803222801 0.00163859975736585 0.000610277156154082 0.000610277156154082
5982.8 0.000586858 1e-06 0.000586858 1e-06 0.961622072345531 0.00163859412727701 0.000610279253021482 0.000610279253021482
5982.9 0.000588217 1e-06 0.000588217 1e-06 0.963845608016799 0.00163858849373071 0.000610281351190997 0.000610281351190997
5983 0.000589433 1e-06 0.000589433 1e-06 0.965834808989186 0.00163858285672703 0.000610283450662627 0.000610283450662627
5983.1 0.000589332 1e-06 0.000589332 1e-06 0.9656659880165 0.00163857721626604 0.000610285551436373 0.000610285551436373
5983.2 0.000584398 1e-06 0.000584398 1e-06 0.957577949736916 0.00163857157234781 0.000610287653512235 0.000610287653512235
