lam,fluxo
5981.0,0.9770080042314566
5982.0,0.9749778043748946
5983.0,0.9737952254889132
5984.0,0.9736164893833387
5985.0,0.9745167010772222
5986.0,0.976460229970215
5987.0,0.979293113447961
5988.0,0.9827626926608278
5989.0,0.986554621665629
5990.0,0.9903279915959765
5991.0,0.9937378518188695
5992.0,0.9964556026315203
5993.0,0.9982085591893964
5994.0,0.9988438057600771
5995.0,0.9983893020243355
5996.0,0.9970675128716895
5997.0,0.9952341741846678
5998.0,0.9932579331603058
5999.0,0.9913942263157852
6000.0,0.989712311431113
6001.0,0.988106617606102
6002.0,0.9863834616773807
6003.0,0.9843841416041185
6004.0,0.9820937127155601
6005.0,0.9796886058198759
6006.0,0.9774943701892346
6007.0,0.9758594648695555
6008.0,0.9749953978804964
6009.0,0.9748632899290761
6010.0,0.975174170059231
6011.0,0.9755116870327635
6012.0,0.9755150933233618
6013.0,0.9750258632937845
6014.0,0.9741272726371771
6015.0,0.9730726580192698
6016.0,0.9721582822841409
6017.0,0.9716144359495255
6018.0,0.9715611066185444
6019.0,0.9720283860874588
6020.0,0.9730083140018196
6021.0,0.9745001184980865
6022.0,0.9765291169166143
6023.0,0.9791419941367623
6024.0,0.9823911405894914
6025.0,0.9863155063235944
6026.0,0.9909160527341556
6027.0,0.9961234667561907
6028.0,1.001766576783811
6029.0,1.0075609774424614
6030.0,1.0131353796671252
6031.0,1.0180957064915523
6032.0,1.0221055638633203
6033.0,1.0249522294187239
6034.0,1.0265763627235138
6035.0,1.0270638267410754
6036.0,1.0266146159799114
6037.0,1.0255065887768604
6038.0,1.0240617216478034
6039.0,1.0226107723685383
6040.0,1.021450023325445
6041.0,1.0207937401638052
6042.0,1.0207388603460916
6043.0,1.0212602435359892
6044.0,1.022239674230987
6045.0,1.02350952375801
6046.0,1.0248818640301065
6047.0,1.0261477930382914
6048.0,1.0270614449647237
6049.0,1.0273444342033717
6050.0,1.0267389219433547
6051.0,1.0251025286037854
6052.0,1.0224996780543447
6053.0,1.0192302342907713
6054.0,1.0157602178426048
6055.0,1.0125694595792367
6056.0,1.009979423133265
6057.0,1.008043589719618
6058.0,1.0065603009102408
6059.0,1.005212505240277
6060.0,1.0037762545912623
6061.0,1.0023009466627808
6062.0,1.0011703109093169
6063.0,1.0010041383970436
6064.0,1.0024342583099255
6065.0,1.0058486735898926
6066.0,1.0112138638099193
6067.0,1.018047555052109
6068.0,1.0255422742703666
6069.0,1.0327729492527338
6070.0,1.0388957181719494
6071.0,1.043270403105019
6072.0,1.0454945361125618
6073.0,1.0453848681429578
6074.0,1.042954899865279
6075.0,1.0384131215514303
6076.0,1.0321698971347335
6077.0,1.0248204464512605
6078.0,1.0170809579433293
6079.0,1.0096846405188313
6080.0,1.0032704639383105
6081.0,0.9983005688210915
6082.0,0.9950231740299742
6083.0,0.9934737128272716
6084.0,0.99349672376198
6085.0,0.9947792584747792
6086.0,0.9969008968763461
6087.0,0.9994084889465213
6088.0,1.0019088438024808
6089.0,1.0041504472649743
6090.0,1.0060557614630512
6091.0,1.007681275441305
6092.0,1.0091170660409008
6093.0,1.010369983808042
6094.0,1.0112846196591472
6095.0,1.0115398278604146
6096.0,1.0107281878912155
6097.0,1.0084972263075682
6098.0,1.0047112859701695
6099.0,0.9995804375671511
6100.0,0.9937000559962497
6101.0,0.9879624031960351
6102.0,0.9833470264623128
6103.0,0.9806559306093322
6104.0,0.9802968846122957
6105.0,0.9822028197733227
6106.0,0.9859101379297064
6107.0,0.9907436631066749
6108.0,0.9960170179371082
6109.0,1.001171372293985
6110.0,1.0058227838778333
6111.0,1.009734402395117
6112.0,1.0127534035112196
6113.0,1.014753464414591
6114.0,1.0156117479284732
6115.0,1.0152320907118815
6116.0,1.0136060220935283
6117.0,1.0108834366572899
6118.0,1.0074124244393585
6119.0,1.0037121448978625
6120.0,1.0003682318496128
6121.0,0.9978798423541551
6122.0,0.9965208292592818
6123.0,0.9962805885007442
6124.0,0.9969128149616071
6125.0,0.9980597086199258
6126.0,0.9993734317557078
6127.0,1.000560131206545
6128.0,1.001327927348372
6129.0,1.001294967472962
6130.0,0.9999566289386438
6131.0,0.996788858548931
6132.0,0.9914836293336488
6133.0,0.9842167792062196
6134.0,0.9757966970348817
6135.0,0.9675741843094369
6136.0,0.9611032955640555
6137.0,0.9576742126018591
6138.0,0.9579147765644688
6139.0,0.9616276440977667
6140.0,0.9679112377949151
6141.0,0.9754790105490188
6142.0,0.983022746694988
6143.0,0.9894896207573362
6144.0,0.9942219495349424
6145.0,0.9969787494651046
6146.0,0.9978816992403793
6147.0,0.9973147446242404
6148.0,0.9957908808976874
6149.0,0.9938033696334081
6150.0,0.9916943843231568
6151.0,0.9895791172978503
6152.0,0.9873449881472693
6153.0,0.9847135715019929
6154.0,0.9813305318901543
6155.0,0.9768523097733045
6156.0,0.9710217599454039
6157.0,0.963744507515883
6158.0,0.9551717002231317
6159.0,0.9457644132359363
6160.0,0.9362876100096922
6161.0,0.927690143037405
6162.0,0.9208804828456876
6163.0,0.9164767679021882
6164.0,0.9146449225257777
6165.0,0.9151069971507672
6166.0,0.9173152292119523
6167.0,0.9206979523109814
6168.0,0.9248492324969173
6169.0,0.9295772932585974
6170.0,0.9348177528322803
6171.0,0.9404956212478909
6172.0,0.9464359959082455
6173.0,0.9523739121162244
6174.0,0.9580397244777024
6175.0,0.9632499498159549
6176.0,0.9679404067096445
6177.0,0.9721243944682478
6178.0,0.9758067282577221
6179.0,0.9789052637328299
6180.0,0.9812203526823214
6181.0,0.9824646449817923
6182.0,0.982339501267372
6183.0,0.9806302821530112
6184.0,0.977291688831841
6185.0,0.9725020484792533
6186.0,0.966676410661686
6187.0,0.9604368530793715
6188.0,0.9545412149878261
6189.0,0.9497714468469447
6190.0,0.94678837517502
6191.0,0.94597694890086
6192.0,0.947328637195012
6193.0,0.9504167353074594
6194.0,0.954498353403516
6195.0,0.9587252730711152
6196.0,0.9623900477321528
6197.0,0.9651083084774386
