aid,ra,dec,log_M,Rhlr,e,ng,z,sigma_e,Kq,Kn,Mdyn,lim_sup
spec-1450-53120-0037,184.96233290268,41.7546395356219,10.218,0.85,0.07,4.49,0.03934376,161.4282797868682,1.3494421058143873,5.624668409999999,10.59207000023266,2.2002308819869625
spec-1450-53120-0302,182.233389954499,41.5668476994549,10.745,2.49,0.46,5.15,0.07590173,230.1144408836149,0.8775527169786937,5.229542249999999,11.148264640955418,2.603787117013277
spec-1451-53117-0213,184.334373509076,46.6352727161394,10.354,1.68,0.55,5.56,0.02369398,177.18725382479508,0.8418447448145492,4.994657759999999,10.712352631554921,2.3315196894127643
spec-1452-53112-0187,185.834112605988,41.8623199686646,10.02,0.9,0.02,5.01,0.0525461,146.73141989011907,1.4940932269267082,5.311602409999999,10.553332661083244,2.427117578453303
spec-1453-53084-0040,189.530098328651,47.0680639786017,10.373,2.31,0.25,7.67,0.08180378,210.19204360438692,1.035709701476211,3.91400649,10.983144766045381,2.7119440152673246
spec-1454-53090-0336,187.655001905973,42.964905499274,10.723,2.48,0.56,3.16,0.06670963,254.9270977471183,0.8386131011557931,6.484692959999999,11.30917539994009,3.169125300609448
spec-1456-53115-0371,190.363450775136,42.2994527958623,10.505,1.74,0.4,3.98,0.0712603,196.26955077031317,0.9096926026564097,5.944373639999999,10.925696523086753,2.3985914553633347
spec-1456-53115-0372,190.490825941689,42.2926408525899,10.267,2.08,0.11,7.95,0.07227053,174.5792049403131,1.2560326923580525,3.7867302499999997,10.845754325165782,2.4491775479561593
spec-1456-53115-0623,193.449526605474,43.2071969958003,10.565,2.07,0.39,6.0,0.0727187,203.6097673066931,0.9158595133204178,4.7516,10.938676950297301,2.110886244470934
spec-1457-53116-0143,193.948293572521,46.5489380147178,10.561,1.32,0.15,3.67,0.06082581,199.18106508430253,1.1784086715660769,6.1448304899999995,10.945316523719892,2.235185261855249
spec-1457-53116-0277,193.149394709716,46.3472171577188,10.31,0.91,0.57,3.94,0.02829831,202.85676599874463,0.8355072068666826,5.96997876,10.637784028875151,2.277043565861663
spec-1460-53138-0381,197.260554781645,42.7392724764972,10.28,1.53,0.47,4.74,0.03887151,179.123509690036,0.8729178863405056,5.472529159999999,10.736598742832104,2.8903820410778915
spec-1460-53138-0602,199.65388141392,41.7487116988363,10.903,2.12,0.46,4.49,0.06278381,270.3662222151771,0.8775527169786937,5.624668409999999,11.25005152134805,2.3782692431023094
spec-1461-53062-0352,197.558012347468,46.8014976045138,10.538,1.68,0.54,6.29,0.09491287,238.7600522013227,0.8452074611443647,4.596504809999999,10.93706430824566,2.2320634357858986
spec-1462-53112-0051,201.372279685513,40.4946824355849,10.351,1.17,0.56,3.22,0.06168634,182.19549445502813,0.8386131011557931,6.444058439999999,10.688422896029689,1.9506291282122072
spec-1464-53091-0336,202.611700074822,42.0742464809934,10.078,1.38,0.3,7.65,0.0610855,169.2376246438663,0.984585082448575,3.9232422499999995,10.550211960658679,2.33514595078328
spec-1465-53082-0512,206.599565257909,45.6853520380724,10.359,0.98,0.5,4.75,0.06459729,184.69856727004023,0.8600842766443919,5.466506249999998,10.562844641236625,0.8621353300905481
spec-1465-53082-0525,205.80459687697,46.4012710214795,10.915,3.04,0.52,4.48,0.06250922,270.1226189057028,0.8523486307670756,5.630816639999999,11.393624795200333,2.8984290099523835
spec-1466-53083-0043,208.993235248392,43.7494722468665,10.72,1.87,0.09,6.11,0.09176175,221.42722815007795,1.30055465966675,4.692293609999999,11.114258097443946,2.1333496515912573
spec-1466-53083-0165,208.436490392466,44.7296690441074,10.612,1.97,0.38,6.68,0.09121886,211.3753788228377,0.9222860468299282,4.39431984,10.91877298122325,1.7851314938668037
spec-1466-53083-0408,207.881454575179,46.1916573709382,10.452,1.25,0.44,3.35,0.06354754,213.15418018042712,0.8874053975750458,6.3566122499999995,10.872086162637542,2.152166520648727
spec-1567-53172-0250,253.879677580541,17.9929437690522,10.472,1.13,0.17,3.07,0.08179621,212.9552312783863,1.1445808046337596,6.545970089999999,10.950716199494622,2.5548014527982676
spec-1573-53226-0249,245.900873634922,23.4183558153964,10.315,1.5,0.36,8.0,0.06096594,223.7064585815232,0.9359655037331305,3.7643999999999993,10.78884456681612,2.5352179169079943
spec-1574-53476-0268,244.858617166504,24.2508534626252,10.474,1.2,0.42,4.7,0.06422025,188.37930963688612,0.898093470327658,5.496669,10.68910942720619,1.1846055274815808
spec-1574-53476-0310,244.420927934902,24.7000455236038,10.354,1.47,0.55,5.66,0.08306544,180.64553936216603,0.8418447448145492,4.938597959999999,10.666248151894187,1.4221656740178155
spec-1575-53493-0061,245.2272775437,25.108747699131,10.712,1.89,0.38,2.91,0.0957396,238.5727958413329,0.9222860468299282,6.655871209999999,11.186214847587037,2.7379753811386918
spec-1575-53493-0082,244.887626614496,24.1888049881858,10.731,2.23,0.71,4.19,0.06647116,219.9646707401401,0.8027356868192035,5.811212009999999,11.068290674687772,2.1641501643829617
spec-1575-53493-0198,243.78312777286,24.9056895136592,10.164,1.54,0.51,7.83,0.06730895,161.0198627286663,0.8561389940226636,3.840814489999999,10.484687889491315,1.5989685084384808
spec-1575-53493-0521,244.837526961912,26.9042186827508,10.45,1.61,0.26,7.97,0.09660181,238.4212353416396,1.024588205031141,3.7777836899999997,10.915742838149875,2.0317190539245464
spec-1577-53495-0102,243.555149364378,27.7124226679693,10.497,1.69,0.39,7.96,0.07394958,259.0643416286353,0.9158595133204178,3.7822545599999997,10.960722254860094,2.4587990561347453
spec-1579-53473-0187,238.547990665908,30.1558610959287,10.441,1.35,0.01,4.77,0.02024963,196.11928018404163,1.5274589222476032,5.454474889999999,11.002537491197444,3.236596909488964
spec-1582-52939-0016,117.094720480603,18.5028916111651,10.573,1.68,0.28,4.22,0.04655064,211.9467096740592,1.0037315179050041,5.79236244,11.008676584748105,2.849739434996347
spec-1582-52939-0151,117.021636288943,18.6155810173227,10.427,1.24,0.5,3.82,0.04575562,192.9815621538237,0.8600842766443919,6.047256839999999,10.746993398234995,2.1892096349235532
spec-1582-52939-0225,116.591835927873,18.6228278777127,10.614,1.8,0.32,3.7,0.06774569,217.9021678308947,0.9669974820474221,6.125228999999999,11.070783935266403,2.870699456401809
spec-1582-52939-0457,117.697373450798,19.6561977945478,10.414,2.52,0.64,6.7,0.06089394,239.7611400224793,0.8168856351754018,4.384148999999999,11.08144535054928,3.21626486458471
spec-1583-52941-0633,120.788947777323,21.2664822885576,10.404,1.09,0.51,4.3,0.04522242,218.7385095401552,0.8561389940226636,5.742309,10.775348486829683,2.526488861078423
spec-1584-52943-0455,122.511119130068,23.2424328485749,10.07,0.65,0.35,3.81,0.05956342,171.02196313199596,0.9432436911467813,6.0537280099999995,10.40210459998165,1.653170230823696
spec-1587-52964-0236,129.009943794196,26.8338287340451,10.343,0.83,0.53,5.26,0.07989746,205.4989349564797,0.8487068161348575,5.165729159999999,10.553027220647298,0.9770464484359104
spec-1587-52964-0258,128.251407167115,27.2369753361703,10.243,1.98,0.52,7.93,0.05287611,171.6170339874523,0.8523486307670756,3.79569609,10.64213532947238,2.1276213978210126
spec-1588-52965-0227,131.115613819432,27.6231530745699,10.585,2.14,0.54,3.65,0.08363286,211.8053397858413,0.8452074611443647,6.15792225,11.065125761458024,2.4566326795620945
spec-1588-52965-0239,131.190264162197,27.7003432896839,10.575,1.44,0.49,5.08,0.08711011,219.83265619336012,0.8641911456966372,5.270454239999999,10.86744542133728,1.99160141483668
spec-1588-52965-0398,131.280983389634,29.3127450164328,10.857,2.33,0.36,4.23,0.09938525,251.7153586178641,0.9359655037331305,5.786088889999999,11.269260950319351,2.2909245873392847
spec-1589-52972-0135,133.156279739205,29.1196998833778,10.502,1.86,0.41,4.12,0.08670243,199.25832257821887,0.9037741381612935,5.855363039999999,10.958400275962113,2.31765947786999
spec-1590-52974-0211,134.472757937143,30.3379951169724,10.385,0.92,0.61,2.3,0.08381563,288.96404311018017,0.8242425168127028,7.086188999999999,11.018383837268463,4.005519723710406
spec-1591-52976-0309,135.737897650224,30.7841156317352,10.177,1.04,0.6,3.32,0.01404414,163.9422511268202,0.8268941874213698,6.37671984,10.5349030586185,2.1596515143440147
spec-1592-52990-0081,139.766900301965,31.8819821214972,10.196,0.91,0.43,3.7,0.06276888,196.2404947759796,0.8926404490652192,6.125228999999999,10.648858200335525,2.3560567597115747
spec-1592-52990-0231,139.032475975378,32.8921822332059,10.569,1.81,0.64,4.25,0.04882964,242.8627641520817,0.8168856351754018,5.7735562499999995,11.068445757739305,3.1335128640673666
spec-1595-52999-0133,146.879912480481,34.6574351649093,10.871,2.36,0.23,7.92,0.0911518,248.0288700755835,1.059452598972988,3.8001862399999995,11.133243539435588,1.585424130279936
spec-1597-52999-0516,154.180533387113,10.8586763849279,10.483,1.75,0.37,6.38,0.08727951,212.22773167946025,0.928983936520446,4.549196039999999,10.889025825260813,1.698038105681071
spec-1599-53089-0467,157.712193889829,11.157794966403,10.634,2.24,0.63,5.54,0.06195308,223.31443902993635,0.8192422451676569,5.005927559999999,11.027419182281132,1.8283884158556407
spec-1600-53090-0021,160.889018612015,10.9550805927227,10.164,0.95,0.31,3.88,0.05300918,163.736925810376,0.9756052935221179,6.008531039999999,10.540499981879236,1.6127838567238522
spec-1600-53090-0051,160.17969760449,10.6611076516403,10.51,1.35,0.62,4.04,0.08951893,202.60900102362052,0.8216932330693044,5.906110559999999,10.796103177004978,1.235265510477968
spec-1601-53115-0595,162.512956843316,11.8189764801844,10.89,3.11,0.57,5.14,0.0800779,333.7827667291133,0.8355072068666826,5.2353723599999995,11.547026640714598,3.363011566333374
spec-1602-53117-0439,163.27131784422,12.0156642587306,10.385,2.07,0.06,7.99,0.09465371,249.691978142746,1.3756720529905118,3.7688564099999997,11.191944686669649,3.1183057454260776
spec-1604-53078-0243,167.019636386355,10.8798970405811,10.341,1.39,0.4,3.33,0.08427239,185.44923928711012,0.9096926026564097,6.37001249,10.808940514778357,2.1779737825049033
spec-1606-53055-0033,173.424370235881,11.9334344265543,10.358,1.83,0.21,6.12,0.09022954,190.1960231929178,1.0853616458827038,4.686931039999999,10.893757643146417,2.3849331718386035
spec-1607-53083-0457,174.17680605477,13.2932474775459,10.558,1.99,0.7,3.23,0.08028496,202.98824260666916,0.8045283901955289,6.43730289,10.994480817020202,2.244373349676055
spec-1608-53138-0025,176.969464679872,11.7887548107477,10.688,2.38,0.27,4.14,0.08194054,218.0734543704764,1.013935990115002,5.84272436,11.19284915525491,3.1003337981069805
spec-1609-53142-0219,177.185568493083,11.4271553034145,10.327,1.61,0.35,6.03,0.08325247,225.4288803471549,0.9432436911467813,4.7353676899999995,10.929263254814275,2.744519006526037
spec-1609-53142-0549,178.466930004951,12.4886503003777,10.461,1.65,0.41,4.71,0.08110327,217.75370514760817,0.9037741381612935,5.49062681,10.955537542113406,2.332369533081893
spec-1609-53142-0586,178.718980248826,12.6624650502696,10.72,1.74,0.54,5.27,0.08097411,257.056574491856,0.8452074611443647,5.159956889999999,11.066656730538142,1.501384437933691
spec-1612-53149-0570,183.612404821398,13.1850041020522,10.281,1.31,0.37,5.4,0.06596477,178.24572172374414,0.928983936520446,5.085355999999999,10.660079745614496,1.9572999427453195
spec-1613-53115-0104,185.271247713113,11.9076630203152,10.515,1.47,0.11,6.58,0.0920908,193.7651897993013,1.2560326923580525,4.44546324,10.85522747284969,1.6723395314876273
spec-1613-53115-0266,183.853092375103,12.260875862902,10.397,1.63,0.27,6.48,0.06256638,197.6224555121482,1.013935990115002,4.497088639999999,10.829242828559662,2.1734522879121347
spec-1614-53120-0040,187.326783408469,12.0144335327251,10.753,3.23,0.41,7.97,0.08633284,278.2195369596575,0.9037741381612935,3.7777836899999997,11.297715421332079,2.5656048770201916
spec-1614-53120-0421,185.576919014796,13.1306753800878,10.687,1.74,0.69,4.33,0.08283263,224.03440311097415,0.8063922713597157,5.723618489999999,10.971836367039574,1.5363506213148714
spec-1614-53120-0522,186.015725540959,13.676483334986,10.492,1.54,0.67,2.08,0.0817844,232.01326997610275,0.8103453250771835,7.245786239999999,11.053742674625331,2.6594743099027203
spec-1615-53166-0173,187.45932590329,11.7843852381501,10.421,0.65,0.2,3.93,0.08412121,234.60167364274156,1.0991960685470887,5.97639209,10.737530472468045,1.9285574248962214
spec-1615-53166-0179,187.426559896859,11.6527351578104,10.54,2.15,0.02,4.65,0.08236579,201.2223402459316,1.4940932269267082,5.526952249999999,11.223094915722921,3.2300320911756493
spec-1616-53169-0075,189.961353974954,12.1967677833017,10.485,1.45,0.56,2.04,0.07336873,188.5516925116679,0.8386131011557931,7.275054559999999,10.864067425175799,2.2141432869548345
spec-1617-53112-0207,169.142392109447,6.03644152370423,10.426,1.34,0.62,5.04,0.04763643,209.85661194630617,0.8216932330693044,5.29393856,10.775879374698942,2.331506765394438
spec-1618-53116-0174,172.093372872523,7.10000104975284,10.611,2.01,0.52,6.79,0.09170295,206.04315611548327,0.8523486307670756,4.33861881,10.865521862472473,1.235059199141141
spec-1620-53137-0497,175.904470056878,7.48880495238788,10.506,0.89,0.57,2.94,0.09770213,239.8446127552185,0.8355072068666826,6.635170759999999,10.819492902357,1.5383577307556793
spec-1620-53137-0503,176.069446640485,7.69825466705594,10.049,0.79,0.35,2.84,0.06587218,156.16741942263258,0.9432436911467813,6.70434096,10.45222861620006,1.7816402390108057
spec-1620-53137-0626,176.861846438777,7.84810250280867,10.368,3.98,0.05,7.93,0.08682886,208.86373249654463,1.4031797225227096,3.79569609,11.332454529271688,3.637379923070128
spec-1621-53383-0008,177.875767639045,6.33218056109762,10.264,1.03,0.22,6.43,0.0740771,194.05786382733413,1.0721232014342572,4.523082089999999,10.640819536988834,1.9237005554597622
spec-1621-53383-0150,176.769997262297,7.01837269205333,10.569,2.27,0.46,7.99,0.08946213,240.38876057823188,0.8775527169786937,3.7688564099999997,11.003777635562567,2.096204871900305
spec-1625-53140-0061,185.955080312745,7.29543841642855,10.358,1.36,0.34,7.98,0.07419162,250.93934083820287,0.9508320982325946,3.7733176399999993,10.853944269313397,2.3788954207354807
spec-1625-53140-0493,185.019022031137,7.92625986604886,10.43,1.41,0.51,4.47,0.09117024,237.8819436615719,0.8561389940226636,5.636969689999999,10.951972702065628,2.456815259702598
spec-1626-53472-0521,186.674185929901,8.92134469221402,10.326,1.29,0.38,7.18,0.08610664,192.12634981142023,0.9222860468299282,4.14583284,10.626681654466713,1.1448647251971003
spec-1627-53473-0287,186.830590500175,6.56277141171808,10.539,1.57,0.4,3.0,0.08298872,229.64198665019663,0.9096926026564097,6.593899999999999,11.062479917873222,2.785483203905779
spec-1627-53473-0441,187.48695853321,8.6760589578599,10.506,1.65,0.49,5.81,0.08863467,233.20734274267195,0.8641911456966372,4.855412009999999,10.942244940750658,1.9686998196776315
spec-1628-53474-0257,188.824868853403,6.54334726509494,10.721,2.79,0.57,4.22,0.02416143,220.93403662153267,0.8355072068666826,5.79236244,11.185376042447647,2.9663640910414686
spec-1642-53115-0042,211.396107553683,35.9599984658082,10.075,0.95,0.59,4.26,0.06494415,151.96838679458762,0.8296525174182051,5.76729716,10.387539331261511,1.0517200307102874
spec-1642-53115-0251,209.721682965532,36.3425863625071,10.166,1.78,0.46,8.0,0.06115135,164.20158856581077,0.8775527169786937,3.7643999999999993,10.56658434607174,1.8835983479268883
spec-1642-53115-0539,211.165522462882,37.8282712185111,10.282,1.0,0.53,2.63,0.06571706,187.8339783962688,0.8487068161348575,6.851167289999999,10.678511231575175,1.8194038234821857
spec-1643-53143-0035,215.215571873995,36.0883608462187,10.525,1.32,0.37,2.52,0.06814831,201.8934025098897,0.928983936520446,6.928924639999999,10.905932883203905,2.4508578386281608
spec-1644-53144-0256,215.816854581774,34.6439916149369,10.317,1.08,0.67,3.04,0.07651916,176.1046409819457,0.8103453250771835,6.56648256,10.617408939359988,1.193281985848169
spec-1645-53172-0607,219.325676450236,35.6896090007113,10.713,2.56,0.67,3.44,0.0863129,228.09806017306823,0.8103453250771835,6.2965497599999996,11.198696575017179,2.7310315193555827
spec-1646-53498-0048,221.858049127681,33.0019347096536,10.666,2.69,0.39,7.96,0.08742009,234.5343177458583,0.9158595133204178,3.7822545599999997,11.076185349041278,2.4089773701436785
spec-1646-53498-0141,221.787085387838,33.6981306016736,10.322,1.0,0.55,2.81,0.07075994,189.06745423635945,0.8418447448145492,6.725186009999999,10.672610514194789,2.031925306551317
spec-1646-53498-0450,221.247310034331,34.9430080165488,10.437,2.66,0.77,7.98,0.07718567,237.35335317492763,0.7933257557248411,3.7733176399999993,11.018287954777445,3.4001809607874285
spec-1646-53498-0573,221.929629459035,34.6657454423156,10.584,1.62,0.61,6.17,0.09691647,292.8245442187106,0.8242425168127028,4.66019049,11.093629303798657,2.4198798642457255
spec-1647-53531-0196,223.209150412122,33.1602369566255,10.497,0.89,0.53,3.08,0.0852874,234.80970704090916,0.8487068161348575,6.539142239999999,10.80154122949527,1.5573410255401787
spec-1647-53531-0208,223.597526529947,32.6274861173852,10.554,1.87,0.61,5.09,0.08472614,203.93207701863432,0.8242425168127028,5.2645952099999995,10.894673343817155,1.880434869554396
spec-1648-53171-0211,226.002660435299,31.7492749069687,10.542,1.21,0.57,3.56,0.07935796,233.51561173533813,0.8355072068666826,6.217073759999999,10.901394087115648,2.0613657811936856
spec-1649-53149-0017,230.160980491673,30.5700580884663,10.34,1.01,0.51,3.09,0.07813095,231.70372018222835,0.8561389940226636,6.53231921,10.848239719395558,2.638936869716004
spec-1649-53149-0078,229.973658549298,31.0270684302518,10.281,1.07,0.3,3.88,0.07827076,174.70197627460732,0.984585082448575,6.008531039999999,10.652441629019515,1.7772061614540209
spec-1649-53149-0181,228.22125988946,30.8951778938673,10.664,1.81,0.52,4.04,0.08809666,215.1618606509973,0.8523486307670756,5.906110559999999,10.991568652839135,1.9598504743963754
spec-1649-53149-0605,229.420792594853,32.0293662065434,10.61,1.78,0.56,7.13,0.07992273,240.7002841578521,0.8386131011557931,4.17013929,10.923526067618795,1.743885348787785
spec-1650-53174-0268,229.719305914743,30.0650763555319,10.492,1.65,0.43,4.33,0.07791539,215.5958350539683,0.8926404490652192,5.723618489999999,10.959552573361064,2.8494700667577497
spec-1652-53555-0596,234.311293366742,29.5435271706388,10.724,2.39,0.56,5.04,0.08226901,235.7217342160201,0.8386131011557931,5.29393856,11.136978350692797,2.5758319364744082
spec-1654-53498-0384,237.559273618212,27.2611336120456,10.416,1.95,0.25,6.86,0.07442128,180.61208940888292,1.035709701476211,4.3034763599999994,10.819026365941827,2.021710388939786
spec-1654-53498-0526,237.937074051761,27.8061723021667,10.622,1.56,0.71,3.31,0.08302158,242.37419680545077,0.8027356868192035,6.383432009999999,11.038164826922591,2.3922288758569117
spec-1655-53523-0029,240.812210908219,25.4614940452996,10.441,1.2,0.34,3.61,0.09027559,217.67468634885304,0.9508320982325946,6.18416361,10.89062256095116,2.3415205836006643
spec-1655-53523-0195,239.170359956539,25.8764115497656,10.373,1.61,0.39,6.19,0.06389511,177.09836085268458,0.9158595133204178,4.649528009999999,10.698933343535375,2.2495206085342323
spec-1655-53523-0494,239.940505628991,26.5000635562362,10.43,1.41,0.0,7.99,0.08933899,202.2335518689213,1.5625,3.7688564099999997,10.897395804353545,2.444265211328754
spec-1655-53523-0626,240.563284424442,26.3603058752031,10.476,1.94,0.16,6.36,0.04431744,190.86727060840929,1.1611135454678942,4.559675359999999,10.93951392572235,2.7196570321913587
spec-1656-53533-0165,241.322795671089,24.5103515591079,10.728,2.14,0.56,3.85,0.08887969,242.08147569151205,0.8386131011557931,6.02787225,11.16850322708452,2.6475060034316864
spec-1657-53520-0531,243.595141366367,24.0233415412314,10.479,1.58,0.65,4.98,0.08504235,206.51403799997635,0.8146196502770222,5.32930964,10.832622735245732,1.85742765096254
spec-1657-53520-0545,243.982081121708,23.8137245226928,10.694,2.41,0.29,6.73,0.05588102,212.6957503680614,0.993954349345031,4.368928889999999,11.041716737850244,2.27316732969373
spec-1657-53520-0606,244.314915018546,24.2992744245198,10.428,1.32,0.57,5.88,0.08429088,210.3988043246548,0.8355072068666826,4.81696304,10.737824635557958,1.6155208605631945
spec-1668-53433-0260,201.712484274175,50.3433024446733,10.349,1.38,0.48,6.45,0.06127994,216.68756127343008,0.8684665799778243,4.512670249999999,10.77117441573922,2.1903205729211774
spec-1669-53433-0540,206.065253860082,51.4627811563759,10.234,1.02,0.43,6.11,0.06276115,202.66330499019455,0.8926404490652192,4.692293609999999,10.610652810228801,1.7503938359238296
spec-1671-53446-0458,212.088717820075,50.0812678543463,10.375,1.65,0.18,5.49,0.07263241,180.8645907902764,1.128773370680186,5.034186409999999,10.853167747710625,2.697391033856336
spec-1672-53460-0105,215.543492882378,48.5388798633518,10.563,1.56,0.34,2.28,0.07278904,207.09240924173727,0.9508320982325946,7.10060144,11.021292585002183,2.8222020341307856
spec-1672-53460-0441,214.599535081565,49.6151867008988,10.297,1.04,0.33,3.58,0.07536289,172.16625215050772,0.9587450189793348,6.203895239999999,10.629737621685356,1.8618623101324954
spec-1672-53460-0535,215.346101147103,49.3821990805013,10.684,2.09,0.55,4.55,0.06821392,221.75004682915025,0.8418447448145492,5.5878802499999995,11.050793477283325,2.3765547530140028
spec-1673-53462-0204,216.491841072447,47.1837256084192,10.142,1.34,0.27,7.98,0.07347701,173.68419974318286,1.013935990115002,3.7733176399999993,10.555799982075701,1.8914781542501622
spec-1673-53462-0340,215.218497477346,48.8159279481404,10.34,1.39,0.56,5.24,0.07219937,178.3385680466599,0.8386131011557931,5.177288159999999,10.649609986396475,1.5896739372601996
spec-1675-53466-0147,221.813875802659,45.6873154610819,10.205,0.64,0.42,3.85,0.07286341,230.732960138508,0.898093470327658,6.02787225,10.632325483130607,2.4027094290074174
spec-1675-53466-0332,220.278379490167,46.8617181543196,10.629,2.56,0.36,7.98,0.08456887,226.41762194736907,0.9359655037331305,3.7733176399999993,11.032484278238215,2.3491654061957434
spec-1675-53466-0546,222.90474066675,46.7080493276315,10.741,2.46,0.41,5.05,0.07408763,235.53472541677348,0.9037741381612935,5.28806025,11.180841956946349,2.4117360642847996
spec-1675-53466-0590,222.935179363477,46.8159785703633,10.699,2.13,0.67,4.61,0.07144992,230.98689629577785,0.8103453250771835,5.551265609999999,11.075057083745369,2.109846781350409
spec-1677-53148-0465,227.571552684866,43.8125126596023,10.872,2.89,0.66,4.02,0.0991873,255.95681415735308,0.8124406952084483,5.91884564,11.325700572846594,2.265220376185002
spec-1678-53433-0246,229.989455432604,41.5548371735844,10.379,2.1,0.29,7.85,0.0901707,201.38935458361908,0.993954349345031,3.831752249999999,10.877496829493987,2.2604499260617543
spec-1678-53433-0611,231.102235614192,43.0734449279783,10.61,1.65,0.2,4.52,0.07663943,210.3267410878608,1.0991960685470887,5.60625264,11.019461415990246,2.3540146810399287
spec-1680-53171-0065,236.958259878602,39.1445718994138,10.76,2.34,0.45,4.09,0.06280135,228.65069364122996,0.8823790877462955,5.874357209999999,11.168617117472444,2.700612536058668
spec-1680-53171-0218,235.602504655467,38.8627934889316,10.298,1.02,0.58,4.41,0.06377619,199.09290006800424,0.8325219696942819,5.67398921,10.647436581003918,2.152665294902616
spec-1681-53172-0115,239.422015252856,37.4248415677683,10.445,1.43,0.52,3.59,0.09304547,215.59833880903227,0.8523486307670756,6.197313209999999,10.911888226727658,1.8791634920271116
spec-1681-53172-0311,237.168138822395,37.4235483260719,10.316,1.88,0.3,6.77,0.07205487,191.72700569894323,0.984585082448575,4.34870289,10.837578072248455,2.4511371753748192
spec-1681-53172-0486,238.019815422404,38.0907747453599,10.62,1.5,0.7,2.83,0.07618156,203.34927922620287,0.8045283901955289,6.71128449,10.89136421185589,1.6343311245357983
spec-1682-53173-0111,241.742272767014,35.9497017721067,10.21,1.33,0.37,3.2,0.06826108,160.09945992062623,0.928983936520446,6.457583999999999,10.677150298444955,2.1561499145154803
spec-1682-53173-0465,240.395627412681,36.3053434619339,10.449,1.13,0.54,2.57,0.0674132,189.3727481863056,0.8452074611443647,6.89350809,10.739557673784253,1.8596161550423802
spec-1682-53173-0528,240.690131334286,37.2036066323573,10.445,1.04,0.16,7.91,0.09169935,227.787878203364,1.1611135454678942,3.8046812099999996,10.743728178011093,1.4075707978716478
spec-1682-53173-0626,242.050770826139,36.428756953259,10.504,1.32,0.56,5.3,0.06779531,199.8855870681952,0.8386131011557931,5.142669,10.723327761759176,1.4705356252952648
spec-1683-53436-0212,243.319630426002,33.4743253562677,10.632,1.7,0.68,3.75,0.03308775,212.3383209538483,0.8083302385460109,6.092656249999999,10.943341835474387,2.28592779332857
spec-1687-53260-0522,256.030129575246,25.0505564058719,10.185,1.55,0.2,7.75,0.03827411,199.36965009003532,1.0991960685470887,3.8772562499999994,10.785690117658813,2.8999512869329527
spec-1689-53177-0191,256.999672483504,21.9617863779022,10.563,1.57,0.47,3.31,0.0578707,206.811976085174,0.8729178863405056,6.383432009999999,10.93951930559025,2.4000453865804063
spec-1690-53475-0300,251.036537759456,27.010393560167,10.086,1.02,0.3,7.96,0.04441864,168.51489765574786,0.984585082448575,3.7822545599999997,10.39932143535627,1.7573615214829477
spec-1691-53260-0621,254.428588499007,27.6592307638957,10.606,2.48,0.2,6.54,0.03325661,205.52613069664375,1.0991960685470887,4.466055559999999,11.077625716206606,2.7188902266258386
spec-1692-53473-0208,253.587806434565,25.1290619191159,10.347,1.59,0.74,2.5,0.06179416,187.69136565624268,0.7977573226358899,6.943124999999999,10.858152151370984,2.748568567196027
spec-1695-53473-0210,193.644436848554,11.2935492710584,10.678,2.12,0.53,7.12,0.07969578,238.6952547416926,0.8487068161348575,4.17501504,10.99787982107823,1.7316678250656234
spec-1696-53116-0561,197.151230182445,13.0964313721609,10.812,2.46,0.46,4.65,0.08717553,228.7674968698968,0.8775527169786937,5.526952249999999,11.161923330361217,1.9953519802949529
spec-1697-53142-0050,199.181655677877,11.0148019007549,10.338,1.44,0.34,7.7,0.08634832,221.82799460029716,0.9508320982325946,3.9001889999999992,10.786025340621581,1.916860818690712
spec-1697-53142-0425,198.417576949454,12.6892606347445,10.403,2.0,0.27,5.07,0.02432961,181.024706659556,1.013935990115002,5.276318089999999,10.911287864059805,2.5893954775761086
spec-1698-53146-0236,200.310597350418,11.5271676850339,10.154,0.6,0.28,4.65,0.07225407,183.5494481367245,1.0037315179050041,5.526952249999999,10.41620134568591,0.8939999460121383
spec-1699-53148-0104,202.760858462138,11.366826030737,10.442,1.76,0.2,5.86,0.02221608,197.01193234266455,1.0991960685470887,4.82792436,10.92577400799536,2.6298991264189384
spec-1699-53148-0246,202.082727507555,10.9178084748033,10.23,1.3,0.65,6.49,0.02268606,190.95564424420087,0.8146196502770222,4.491904409999999,10.605634394461612,2.4882006833951285
spec-1699-53148-0388,201.365220904049,12.3910057396521,10.555,1.73,0.16,5.82,0.07690269,203.7863832675355,1.1611135454678942,4.849904839999999,10.97344499047725,2.1063413698495155
spec-1699-53148-0489,202.355557261981,12.0443045816135,10.064,1.58,0.25,6.58,0.02287635,161.78466283935617,1.035709701476211,4.44546324,10.646127506064158,3.1174119051081948
spec-1700-53502-0511,204.886346701263,12.3598205255547,10.538,2.04,0.4,4.31,0.09116872,197.57715076063545,0.9096926026564097,5.736074009999999,10.985053668341722,2.3707820494619707
spec-1701-53142-0239,206.182742417615,11.7593211712116,10.487,1.59,0.56,4.89,0.09431198,192.50610900571948,0.8386131011557931,5.382691609999999,10.791287952796914,1.5086359590014413
spec-1701-53142-0271,205.978453010053,11.6507200332737,10.496,2.11,0.36,5.4,0.09518734,198.52348198988665,0.9359655037331305,5.085355999999999,10.963928081733714,2.26396501752963
spec-1703-53799-0166,210.702896953787,11.2423917573215,10.639,2.05,0.54,4.29,0.07955213,222.4098494751765,0.8452074611443647,5.748548809999999,11.059024093898696,2.498512145869002
