Nome,1.3
266-51630-177,10.684082547583072
267-51608-125,10.675307141727851
268-51633-98,10.956833172284819
268-51633-369,10.517233252004528
268-51633-509,10.984804192957645
268-51633-625,10.563577876030811
269-51910-214,10.87818269272253
269-51910-271,10.642567571215547
270-51909-42,10.460898059518806
270-51909-113,10.809659676248971
270-51909-618,10.909856979636167
271-51883-175,10.546220012126259
271-51883-265,10.894199273216193
274-51913-252,10.887160541610209
275-51910-610,10.938792884109388
276-51909-436,10.731886607784729
277-51908-382,10.756676395152176
279-51984-225,10.629027293598785
279-51984-516,11.103661633734792
279-51984-595,10.643979856344243
280-51612-145,10.548534052828668
280-51612-441,10.584617871666524
283-51959-453,10.814877539497308
284-51943-559,10.863588985794742
285-51930-140,10.5598150868444
286-51999-432,10.783727096311951
290-51941-245,10.675967134311009
291-51928-156,10.773151353387059
291-51928-439,10.800120250568781
291-51928-571,10.75312404284625
292-51609-393,10.746433935665799
294-51986-253,10.968837458568736
295-51985-410,10.974505060335986
295-51985-486,10.83681466755907
295-51985-634,10.919134387706649
296-51984-230,10.804425400163622
296-51984-233,10.679896327908159
296-51984-422,10.693729258233597
297-51959-198,10.744992533365973
297-51959-467,10.781662966618503
299-51671-590,10.725901217247397
302-51688-99,10.639613868258767
302-51688-176,10.478364941856107
302-51688-623,10.43894036107159
302-51688-636,10.517874319628037
303-51615-75,10.922582183599433
303-51615-278,10.743519901420173
303-51615-552,10.727353554801896
304-51609-90,10.475387852226476
305-51613-506,10.869210429471986
306-51637-72,10.817663011802303
307-51663-385,10.415462281368605
310-51990-71,10.83478560348307
310-51990-74,10.743484171208452
310-51990-390,10.75075979148696
311-51665-186,11.064770262933623
311-51665-605,10.839959578393119
313-51673-26,10.85350387161638
313-51673-153,10.304128514946981
313-51673-414,10.728703874224859
315-51663-557,10.696507351779765
315-51663-581,10.516539661936706
328-52282-505,10.646114025558102
328-52282-507,10.639915087777348
329-52056-140,10.61079552304535
330-52370-600,10.838506665475336
332-52367-535,10.69836333575321
333-52313-428,10.832069636060695
334-51993-57,10.608460692003684
334-51993-240,10.647517562969465
336-51999-580,11.027819284509926
337-51997-365,10.705346086468149
337-51997-366,10.725436185564984
337-51997-415,10.77220672934051
337-51997-417,10.799582397818723
337-51997-450,10.866610392043953
338-51694-459,10.700776592701418
338-51694-464,10.713448772661213
338-51694-468,10.977842482622245
338-51694-495,10.786122794257718
339-51692-192,10.80315989501384
339-51692-276,10.687854820038837
339-51692-422,10.702690653369272
339-51692-594,10.926136982679482
339-51692-603,10.787427762365713
339-51692-609,10.688507894558107
340-51990-389,10.778503775297844
340-51990-390,10.692447416108118
341-51690-133,11.061065224219226
341-51690-542,10.756144334924596
350-51691-90,10.61292319726424
350-51691-92,10.594709821217076
350-51691-251,10.695910423672027
351-51695-578,10.965503118491792
355-51788-290,10.784722398838149
359-51821-368,10.597600810240355
362-51999-296,10.747853814133453
363-51989-174,10.838085754213681
363-51989-279,10.776322293620982
363-51989-494,10.82542553206478
367-51997-234,11.212937629654673
371-52078-283,11.008031029213145
371-52078-335,10.84167721290833
374-51791-118,10.858591659403196
374-51791-182,10.849882527131822
374-51791-405,10.899516328938573
376-52143-78,10.985305666400464
376-52143-471,10.611914067969161
378-52146-611,10.594115163485784
379-51789-562,10.695841299273042
380-51792-509,10.623829957215506
382-51816-366,10.365548696174457
383-51818-381,10.615556233501936
384-51821-577,11.137284395001078
385-51783-354,10.954894031747317
387-51791-465,10.661980104326357
387-51791-552,10.631616607550084
389-51795-62,10.513517603265262
390-51900-586,10.560627245903175
392-51793-86,10.719438923895568
394-51913-40,10.955375682395333
395-51783-177,10.482737544936402
398-51789-76,10.71500981883286
398-51789-448,10.780222821223722
399-51817-171,10.758840258344094
399-51817-427,11.02779027373318
402-51793-221,10.75839630595968
403-51871-54,10.36713070413754
403-51871-403,10.801306913124268
404-51812-67,10.656136161631654
404-51812-287,10.407338852525564
404-51812-312,10.81316756980481
407-51820-132,10.665949193116925
407-51820-343,10.550079017958987
407-51820-609,10.662573948047626
409-51871-427,10.652313984701506
411-51817-41,10.703060633376833
412-52258-514,10.251556207275684
415-51810-134,10.550460561377932
418-51817-199,10.566260588919395
418-51817-630,10.630277315687257
419-51879-439,10.716923111870978
422-51811-139,10.85193659706338
422-51811-166,10.958786335295345
426-51882-200,10.797688402979924
428-51883-211,10.459251245696759
430-51877-325,10.693217911941383
432-51884-170,10.556998186736104
432-51884-470,10.695623986061793
435-51882-509,10.956971627008746
435-51882-538,10.709588264180175
437-51876-144,10.653236633557153
439-51877-40,10.498179099716227
439-51877-165,10.797856780459348
441-51868-111,10.469118011673611
442-51882-108,10.524309931735782
442-51882-146,10.57381286291326
443-51873-598,10.555099509048585
443-51873-633,10.461023310495602
444-51883-147,10.810957831568908
444-51883-626,10.835047671668086
445-51873-567,10.89362581472658
445-51873-581,10.86051406238414
445-51873-622,10.546635754524118
446-51899-71,10.624803769914783
447-51877-460,10.83596673017563
448-51900-180,10.319803158688412
448-51900-411,10.767664677048359
448-51900-518,10.918043787142985
449-51900-193,10.76273109886555
450-51908-367,10.697688737803833
452-51911-333,10.858511366659517
453-51915-343,10.762266614587984
457-51901-570,11.033511800673816
459-51924-211,10.51905811967401
467-51901-71,10.891281704084516
467-51901-272,10.899772945219075
467-51901-458,10.648496248630448
468-51912-262,10.983947102941453
471-51924-95,10.789319620340803
472-51955-78,10.878626242305408
472-51955-82,10.76490792140067
475-51965-39,10.705381640970627
475-51965-84,10.891201519224571
476-52314-257,10.305025986697656
477-52026-194,10.590127257229597
480-51989-344,10.303700020011837
481-51908-40,10.415096157254068
481-51908-149,10.826303323115892
481-51908-296,10.838620438574983
483-51924-548,10.947474629830051
485-51909-432,10.769802946917688
486-51910-250,10.908803771550275
487-51943-182,10.704946743009678
490-51929-28,10.440726608424816
491-51942-468,10.654144992615418
493-51957-533,10.892075605579553
496-51988-187,10.434777596616414
496-51988-459,10.917397218347322
503-51999-452,10.5634349197563
503-51999-550,10.518852176297983
504-52316-536,10.726078691391884
505-52317-501,10.751102127016663
506-52022-400,10.66153567446969
508-52366-417,10.577705141358202
509-52374-164,10.419666024036168
509-52374-427,10.557252278999488
509-52374-493,10.53874299564008
510-52381-175,10.8465493329429
510-52381-199,10.659411601423312
510-52381-408,10.609059314682854
510-52381-475,10.786985075559366
511-52636-133,10.95301426384893
511-52636-481,10.717519958870016
514-51994-168,10.82968447044528
515-52051-420,10.755595640680042
518-52282-406,10.79814285055747
518-52282-449,10.726632691651911
518-52282-450,10.602533173261142
518-52282-452,10.673560797363507
518-52282-566,10.833633507532332
518-52282-568,10.62080597739024
518-52282-577,10.721941519117873
519-52283-193,10.724870683199773
521-52326-25,10.489267355472634
521-52326-207,10.91545645156713
521-52326-264,10.774081864302298
521-52326-303,10.631271133631978
521-52326-440,10.646175508449199
522-52024-221,10.416144597352076
522-52024-375,10.956197199107171
523-52026-538,11.003801654265308
524-52027-163,10.317271959815574
524-52027-361,10.83836376103812
528-52022-306,10.752996798393866
529-52025-118,10.587391666940158
529-52025-218,10.67281286800723
529-52025-228,10.605995922999792
530-52026-510,10.832196415805726
531-52028-122,10.633493273658628
531-52028-451,10.753288848424141
533-51994-109,11.06134944625133
533-51994-338,10.799589867236255
534-51997-555,10.653248923861433
534-51997-634,10.74111400450572
537-52027-270,10.626390699432033
537-52027-313,10.8580638895203
537-52027-609,10.243935361309836
539-52017-490,10.843143392787924
540-51996-195,10.525970576137565
540-51996-530,10.834319947390984
544-52201-141,10.590959388254593
545-52202-253,10.882259698104084
546-52205-433,10.457806061572562
552-51992-461,10.938123940353481
553-51999-403,11.062249466745547
553-51999-460,10.990269833036605
553-51999-545,10.890795639349697
554-52000-275,10.598115293696056
554-52000-395,10.86225462259561
555-52266-64,10.259132710888915
555-52266-156,10.431260628155473
556-51991-58,10.960959352093104
558-52317-440,10.712863584804474
559-52316-298,10.939484064309946
560-52296-180,10.979232263178696
564-52224-36,10.666288359770688
565-52225-408,10.925305684216047
566-52238-546,10.861374584571976
567-52252-109,10.6231531631904
568-52254-250,10.821552369982136
569-52264-551,10.99004502801564
571-52286-323,11.136280416005915
571-52286-588,11.263571389082307
576-52325-290,10.72655192355079
576-52325-291,10.93615208022471
577-52367-260,10.58728462569201
577-52367-536,10.416492413735911
577-52367-547,10.76312598685774
577-52367-589,10.533575186946406
577-52367-629,10.686429428495837
578-52339-322,10.64106208605876
578-52339-369,10.663713996701599
578-52339-622,10.760441223389863
580-52368-387,10.611377696531619
581-52356-293,10.629394808658798
581-52356-483,10.778294522178093
581-52356-549,10.713668917350613
582-52045-137,10.801883371765577
582-52045-527,10.951699065571868
582-52045-535,10.916793797006376
582-52045-610,10.757912705582944
584-52049-460,10.717380090552256
585-52027-539,10.801905768391775
586-52023-21,10.711576595931088
586-52023-69,10.426602742900416
586-52023-73,10.379582556954457
587-52026-238,10.602553033139905
587-52026-276,10.70028483280402
587-52026-305,10.77268490303637
589-52055-57,10.62275352505141
589-52055-293,10.804506701805682
590-52057-257,10.785611518626492
591-52022-4,10.495400605698402
591-52022-176,10.645702345512557
591-52022-370,11.301533411312423
591-52022-406,10.877084550442527
591-52022-440,10.884364180155234
591-52022-580,10.848244690093487
592-52025-64,10.498646570177494
593-52026-266,10.887112475887747
593-52026-307,10.793003721909285
593-52026-389,10.891992790664023
594-52045-388,10.833603917473615
599-52317-355,10.564683140689445
602-52072-100,10.919258284957643
602-52072-181,10.262970806310298
604-52079-180,10.623051807981966
606-52365-167,10.851444009712065
607-52368-48,11.03291096622572
608-52081-350,10.910553447297909
609-52339-499,10.535704910476676
610-52056-219,10.514828782317378
612-52079-188,10.735822929212967
614-53437-422,10.56245330344201
616-52442-245,10.824750650261267
617-52072-347,10.532431439458664
618-52049-326,10.710608937526066
619-52056-100,10.899432638009214
619-52056-562,10.72271092555628
621-52055-83,10.721806141077993
621-52055-100,10.477687989545972
621-52055-136,10.788873098717627
622-52054-342,10.75576091783551
622-52054-524,10.37270806193497
623-52051-79,10.809834172138116
623-52051-425,11.042819138327257
623-52051-483,10.371947888644067
624-52377-640,10.456813789584444
625-52145-347,10.290799716916261
625-52145-375,10.883335619091945
626-52057-17,10.723283479178743
627-52144-39,10.706663653913528
629-52051-148,10.719605148990404
629-52051-175,10.675890201131555
631-52079-450,10.751258177650469
631-52079-631,10.74850155399396
632-52071-381,10.755695063317663
632-52071-442,10.49634655844335
632-52071-523,10.69934417770042
633-52079-51,10.523779330257307
633-52079-583,10.745671654841868
634-52164-626,10.798781267318514
635-52145-282,10.825765592604904
637-52174-40,10.640978635712932
638-52081-291,10.694806148156118
644-52173-394,10.924310881471584
648-52559-199,10.588723832722406
648-52559-275,10.76827085233425
649-52201-130,10.579101207057246
649-52201-188,10.666904277357103
649-52201-570,10.748220394828685
650-52143-389,10.925203141212538
651-52141-295,10.536237663299168
651-52141-511,10.525334112720229
653-52145-518,10.827217599226914
654-52146-379,10.779539706714361
655-52162-72,10.92213377476656
656-52148-360,10.716834306756446
656-52148-412,10.796306713971198
656-52148-522,10.602335050814938
657-52177-103,10.474292161076791
658-52146-301,10.503443401545987
658-52146-453,10.590811132827952
659-52199-133,10.787025891043406
660-52177-411,10.53104064260358
661-52163-163,10.858064447062375
662-52147-260,10.800115939847267
664-52174-320,10.892472266254272
668-52162-121,10.823199069605591
668-52162-188,10.902541549787259
716-52203-180,11.035806427878677
717-52468-94,10.56793798961368
718-52206-117,10.742261023580385
721-52228-165,10.822413639842498
722-52224-456,10.793133739033033
725-52258-65,10.807533521644604
726-52226-59,10.688722530175054
726-52226-504,10.66159454962414
729-52468-271,10.896718859299023
730-52466-25,10.325259343106062
730-52466-64,10.464522431187245
732-52221-348,10.806994777686914
732-52221-391,10.688235499032709
735-52519-634,10.745696870886354
738-52521-62,10.943110142014474
738-52521-556,10.918667585985936
739-52520-232,10.83102467744105
741-52261-387,10.656901696939984
746-52238-291,10.487747444806004
748-52233-227,10.680554692596909
750-52235-145,10.7235184380474
752-52251-56,10.964131299545713
758-52253-72,10.72748136116012
758-52253-632,10.966103045354366
759-52254-17,10.776164055741365
759-52254-408,10.628705574329057
759-52254-495,10.790982239387244
761-54524-131,10.446192629680398
761-54524-385,10.696854064319195
762-52232-86,10.585505599599985
766-52247-589,10.693373165097379
775-52295-263,10.392485948191068
776-52319-259,10.662044571596505
776-52319-470,10.760762517322725
776-52319-574,10.89904412161475
777-52320-42,10.703077996568803
779-52342-4,10.81339529075198
781-52373-579,10.735260613069501
782-52320-549,10.807330352718376
783-52325-275,10.93662718520352
785-52339-68,10.684230264855401
786-52319-285,10.957675151227875
794-52376-29,10.586324522373978
795-52378-600,10.610531647694273
812-52352-455,10.620575696677204
813-52354-164,10.642324436663703
815-52374-433,10.582912300450364
816-52379-306,10.597290932638115
816-52379-513,10.610889306296011
817-52381-127,10.676203059500049
