"lambda" "flux_orig" "err_orig" "flux_corr" "err_corr" "flux_norm" "err_norm" "flux_cont" "flux_cont_corr"
5645.4 4.87058e-05 1e-06 4.87058e-05 1e-06 0.890406214055642 0.0182813179139988 5.47006514904627e-05 5.47006514904627e-05
5645.1 5.31569e-05 1e-06 5.31569e-05 1e-06 0.971691989991034 0.0182796963327627 5.47055039534601e-05 5.47055039534601e-05
5645.2 5.24747e-05 1e-06 5.24747e-05 1e-06 0.959249947997019 0.0182802369141133 5.47038862077302e-05 5.47038862077302e-05
5645.3 5.10136e-05 1e-06 5.10136e-05 1e-06 0.932568268074226 0.0182807774411966 5.47022687200629e-05 5.47022687200629e-05
5645.4 4.87058e-05 1e-06 4.87058e-05 1e-06 0.890406214055642 0.0182813179139988 5.47006514904627e-05 5.47006514904627e-05
5645.5 4.5868e-05 1e-06 4.5868e-05 1e-06 0.838552277995489 0.0182818583325083 5.46990345189268e-05 5.46990345189268e-05
5645.6 4.31554e-05 1e-06 4.31554e-05 1e-06 0.788984228716071 0.0182823986967117 5.4697417805458e-05 5.4697417805458e-05
5645.7 4.13106e-05 1e-06 4.13106e-05 1e-06 0.755279180125968 0.018282939006598 5.46958013500519e-05 5.46958013500519e-05
5645.8 4.085e-05 1e-06 4.085e-05 1e-06 0.746880127858954 0.0182834792621531 5.46941851527136e-05 5.46941851527136e-05
5645.9 4.18456e-05 1e-06 4.18456e-05 1e-06 0.76510576485621 0.0182840194633656 5.46925692134397e-05 5.46925692134397e-05
5646 4.39232e-05 1e-06 4.39232e-05 1e-06 0.80311636867176 0.0182845596102233 5.46909535322293e-05 5.46909535322293e-05
5646.1 4.64764e-05 1e-06 4.64764e-05 1e-06 0.849825607823168 0.0182850997027129 5.46893381090851e-05 5.46893381090851e-05
5646.2 4.89061e-05 1e-06 4.89061e-05 1e-06 0.894279325728574 0.0182856397408212 5.46877229440097e-05 5.46877229440097e-05
5646.3 5.0746e-05 1e-06 5.0746e-05 1e-06 0.927950476301381 0.0182861797245375 5.46861080369969e-05 5.46861080369969e-05
5646.4 5.17475e-05 1e-06 5.17475e-05 1e-06 0.946292025287535 0.0182867196538487 5.46844933880493e-05 5.46844933880493e-05
5646.5 5.19791e-05 1e-06 5.19791e-05 1e-06 0.950555291770421 0.0182872595287418 5.46828789971684e-05 5.46828789971684e-05
5646.6 5.17978e-05 1e-06 5.17978e-05 1e-06 0.947267773130267 0.0182877993492053 5.46812648643509e-05 5.46812648643509e-05
5646.7 5.15847e-05 1e-06 5.15847e-05 1e-06 0.943398486757212 0.0182883391152263 5.46796509895988e-05 5.46796509895988e-05
5646.8 5.14179e-05 1e-06 5.14179e-05 1e-06 0.940375742628095 0.0182888788267917 5.46780373729132e-05 5.46780373729132e-05
5646.9 5.10397e-05 1e-06 5.10397e-05 1e-06 0.933486432592179 0.0182894184838896 5.46764240142933e-05 5.46764240142933e-05
