"lambda" "flux_orig" "err_orig" "flux_corr" "err_corr" "flux_norm" "err_norm" "flux_cont" "flux_cont_corr"
5718.8 0.000651753 1e-06 0.000651753 1e-06 0.969462763120012 0.00148746958298621 0.000672282654676153 0.000672282654676153
5718.9 0.0006466 1e-06 0.0006466 1e-06 0.9618312922842 0.00148752133047355 0.000672259267490066 0.000672259267490066
5719 0.000643137 1e-06 0.000643137 1e-06 0.956713284312509 0.0014875730743411 0.000672235883566889 0.000672235883566889
5719.1 0.000643905 1e-06 0.000643905 1e-06 0.957889058170301 0.00148762481759002 0.000672212501549967 0.000672212501549967
5719.2 0.000648946 1e-06 0.000648946 1e-06 0.965421751454203 0.00148767655776321 0.00067218912254929 0.00067218912254929
5719.3 0.000655036 1e-06 0.000655036 1e-06 0.974515591351684 0.00148772829485965 0.000672165746564859 0.000672165746564859
5719.4 0.000657809 1e-06 0.000657809 1e-06 0.978675093016417 0.00148778002887832 0.000672142373596674 0.000672142373596674
5719.5 0.000654818 1e-06 0.000654818 1e-06 0.974259017300634 0.0014878317598182 0.000672119003644734 0.000672119003644734
5719.6 0.000647267 1e-06 0.000647267 1e-06 0.963057881419057 0.00148788348767828 0.000672095636709039 0.000672095636709039
5719.7 0.00063946 1e-06 0.00063946 1e-06 0.951475050958097 0.00148793521245754 0.000672072272789591 0.000672072272789591
5719.8 0.000635969 1e-06 0.000635969 1e-06 0.946313562527593 0.00148798693415496 0.000672048911886388 0.000672048911886388
5719.9 0.000638025 1e-06 0.000638025 1e-06 0.949405861433271 0.00148803865276952 0.00067202555399943 0.00067202555399943
5720 0.000642353 1e-06 0.000642353 1e-06 0.95587931234874 0.0014880903683002 0.000672002199128718 0.000672002199128718
5720.1 0.000644049 1e-06 0.000644049 1e-06 0.958436420897361 0.0014881420837504 0.000671978845917596 0.000671978845917596
5720.2 0.000640883 1e-06 0.000640883 1e-06 0.953758104985746 0.0014881937966614 0.000671955495476055 0.000671955495476055
5720.3 0.000634805 1e-06 0.000634805 1e-06 0.944745689091632 0.00148824550703229 0.000671932147804095 0.000671932147804095
5720.4 0.000629259 1e-06 0.000629259 1e-06 0.936524417126956 0.00148829721486217 0.000671908802901715 0.000671908802901715
5720.5 0.000624663 1e-06 0.000624663 1e-06 0.92971650150775 0.00148834892015014 0.000671885460768917 0.000671885460768917
5720.6 0.000616527 1e-06 0.000616527 1e-06 0.91763917083177 0.0014884006228953 0.0006718621214057 0.0006718621214057
5720.7 0.000599426 1e-06 0.000599426 1e-06 0.892217022224581 0.00148845232309673 0.000671838784812063 0.000671838784812063
5720.8 0.000574429 1e-06 0.000574429 1e-06 0.855039876137433 0.00148850402075354 0.000671815450988008 0.000671815450988008
5720.9 0.000552209 1e-06 0.000552209 1e-06 0.821993863301992 0.00148855571586481 0.000671792119933533 0.000671792119933533
5721 0.000546475 1e-06 0.000546475 1e-06 0.813486733521594 0.00148860740842965 0.000671768791648639 0.000671768791648639
5721.1 0.000562633 1e-06 0.000562633 1e-06 0.837568736228169 0.00148865910145364 0.000671745464776671 0.000671745464776671
5721.2 0.000592923 1e-06 0.000592923 1e-06 0.882690869207533 0.00148871079247648 0.000671722140427619 0.000671722140427619
5721.3 0.000622645 1e-06 0.000622645 1e-06 0.926970515291934 0.00148876248149738 0.000671698818601483 0.000671698818601483
5721.4 0.000640572 1e-06 0.000640572 1e-06 0.953692669554331 0.00148881416851553 0.000671675499298264 0.000671675499298264
5721.5 0.000644593 1e-06 0.000644593 1e-06 0.959712507124568 0.00148886585353016 0.000671652182517961 0.000671652182517961
5721.6 0.000640458 1e-06 0.000640458 1e-06 0.953589147617639 0.00148891753654047 0.000671628868260574 0.000671628868260574
5721.7 0.000636512 1e-06 0.000636512 1e-06 0.947746774598433 0.00148896921754568 0.000671605556526103 0.000671605556526103
5721.8 0.000638037 1e-06 0.000638037 1e-06 0.950050425768867 0.00148902089654498 0.000671582247314549 0.000671582247314549
5721.9 0.000644636 1e-06 0.000644636 1e-06 0.959909787514975 0.00148907257353759 0.000671558940625911 0.000671558940625911
5722 0.000652135 1e-06 0.000652135 1e-06 0.971110041810358 0.00148912424852271 0.000671535636460189 0.000671535636460189
5722.1 0.000656682 1e-06 0.000656682 1e-06 0.977915024457856 0.00148917592450814 0.000671512333460728 0.000671512333460728
5722.2 0.000657324 1e-06 0.000657324 1e-06 0.978905042306095 0.00148922759903198 0.000671489032737519 0.000671489032737519
5722.3 0.000655797 1e-06 0.000655797 1e-06 0.976664878801126 0.00148927927209354 0.000671465734290561 0.000671465734290561
5722.4 0.000654732 1e-06 0.000654732 1e-06 0.975112627425446 0.00148933094369215 0.000671442438119855 0.000671442438119855
5722.5 0.000655864 1e-06 0.000655864 1e-06 0.976832438635114 0.00148938261382713 0.000671419144225401 0.000671419144225401
5722.6 0.000659299 1e-06 0.000659299 1e-06 0.981982533016516 0.0014894342824978 0.000671395852607198 0.000671395852607198
5722.7 0.000664015 1e-06 0.000664015 1e-06 0.98904101289236 0.00148948594970349 0.000671372563265247 0.000671372563265247
5722.8 0.000668784 1e-06 0.000668784 1e-06 0.996178924606772 0.00148953761544351 0.000671349276199548 0.000671349276199548
5722.9 0.000672726 1e-06 0.000672726 1e-06 1.00208543778703 0.00148958927971719 0.0006713259914101 0.0006713259914101
5723 0.000675348 1e-06 0.000675348 1e-06 1.0060260312516 0.00148964094252385 0.000671302708896904 0.000671302708896904
5723.1 0.000676287 1e-06 0.000676287 1e-06 1.00745974402465 0.00148969260687349 0.000671279427303303 0.000671279427303303
5723.2 0.000674886 1e-06 0.000674886 1e-06 1.00540755160744 0.00148974427030259 0.00067125614773929 0.00067125614773929
5723.3 0.00067002 1e-06 0.00067002 1e-06 0.998193070901766 0.00148979593281061 0.000671232870204864 0.000671232870204864
5723.4 0.000660885 1e-06 0.000660885 1e-06 0.984617927423044 0.00148984759439697 0.000671209594700025 0.000671209594700025
5723.5 0.000648688 1e-06 0.000648688 1e-06 0.966479767967085 0.00148989925506112 0.000671186321224773 0.000671186321224773
5723.6 0.000637385 1e-06 0.000637385 1e-06 0.949672363831375 0.00148995091480247 0.000671163049779108 0.000671163049779108
5723.7 0.000631367 1e-06 0.000631367 1e-06 0.940738454899043 0.00149000257362048 0.00067113978036303 0.00067113978036303
5723.8 0.00063164 1e-06 0.00063164 1e-06 0.941177854793869 0.00149005423151458 0.000671116512976539 0.000671116512976539
5723.9 0.000635067 1e-06 0.000635067 1e-06 0.946317076281993 0.0014901058884842 0.000671093247619635 0.000671093247619635
5724 0.000637895 1e-06 0.000637895 1e-06 0.95056404686718 0.00149015754452877 0.000671069984292318 0.000671069984292318
5724.1 0.000639092 1e-06 0.000639092 1e-06 0.9523807797467 0.00149020920266049 0.000671046721637932 0.000671046721637932
5724.2 0.00063985 1e-06 0.00063985 1e-06 0.953543411536072 0.00149026086041427 0.000671023460766469 0.000671023460766469
5724.3 0.000641397 1e-06 0.000641397 1e-06 0.955881977972733 0.00149031251778966 0.000671000201677928 0.000671000201677928
5724.4 0.000644384 1e-06 0.000644384 1e-06 0.960366828405428 0.0014903641747862 0.000670976944372309 0.000670976944372309
5724.5 0.000649287 1e-06 0.000649287 1e-06 0.967707623924445 0.00149041583140344 0.000670953688849613 0.000670953688849613
5724.6 0.000656027 1e-06 0.000656027 1e-06 0.977786914514618 0.00149046748764093 0.000670930435109839 0.000670930435109839
5724.7 0.000663396 1e-06 0.000663396 1e-06 0.98880443772015 0.00149051914349823 0.000670907183152988 0.000670907183152988
5724.8 0.000669632 1e-06 0.000669632 1e-06 0.998133905259142 0.00149057079897487 0.000670883932979059 0.000670883932979059
5724.9 0.000673569 1e-06 0.000673569 1e-06 1.00403707576575 0.00149062245407041 0.000670860684588052 0.000670860684588052
5725 0.000675052 1e-06 0.000675052 1e-06 1.00628253848313 0.0014906741087844 0.000670837437979967 0.000670837437979967
5725.1 0.000674425 1e-06 0.000674425 1e-06 1.00538272482306 0.00149072576613123 0.00067081419179815 0.00067081419179815
5725.2 0.000671891 1e-06 0.000671891 1e-06 1.00163993394973 0.00149077742364421 0.00067079094715259 0.00067079094715259
5725.3 0.000667448 1e-06 0.000667448 1e-06 0.995050888670881 0.00149082908132301 0.000670767704043288 0.000670767704043288
5725.4 0.000661449 1e-06 0.000661449 1e-06 0.986141574041462 0.00149088073916729 0.000670744462470244 0.000670744462470244
5725.5 0.000655221 1e-06 0.000655221 1e-06 0.976890216210514 0.0014909323971767 0.000670721222433457 0.000670721222433457
5725.6 0.000650764 1e-06 0.000650764 1e-06 0.970278747796384 0.00149098405535092 0.000670697983932928 0.000670697983932928
5725.7 0.000649475 1e-06 0.000649475 1e-06 0.968390420148551 0.0014910357136896 0.000670674746968656 0.000670674746968656
5725.8 0.000651219 1e-06 0.000651219 1e-06 0.971024427431765 0.0014910873721924 0.000670651511540643 0.000670651511540643
5725.9 0.000654778 1e-06 0.000654778 1e-06 0.976365032347793 0.001491139030859 0.000670628277648887 0.000670628277648887
5726 0.000658825 1e-06 0.000658825 1e-06 0.982433706134384 0.00149119068968904 0.000670605045293389 0.000670605045293389
5726.1 0.000662271 1e-06 0.000662271 1e-06 0.987606563502138 0.00149124235169914 0.000670581813117493 0.000670581813117493
5726.2 0.000664239 1e-06 0.000664239 1e-06 0.990575644844985 0.00149129401442099 0.00067055858223119 0.00067055858223119
5726.3 0.000664122 1e-06 0.000664122 1e-06 0.990435474268012 0.00149134567785439 0.00067053535263448 0.00067053535263448
5726.4 0.000661371 1e-06 0.000661371 1e-06 0.986366951475287 0.0014913973419991 0.000670512124327363 0.000670512124327363
5726.5 0.000654718 1e-06 0.000654718 1e-06 0.976478510870029 0.0014914490068549 0.00067048889730984 0.00067048889730984
5726.6 0.000641663 1e-06 0.000641663 1e-06 0.957040795968045 0.00149150067242158 0.000670465671581909 0.000670465671581909
5726.7 0.000619617 1e-06 0.000619617 1e-06 0.924191185447589 0.00149155233869889 0.000670442447143571 0.000670442447143571
5726.8 0.000589265 1e-06 0.000589265 1e-06 0.878950034410927 0.00149160400568662 0.000670419223994827 0.000670419223994827
5726.9 0.000558021 1e-06 0.000558021 1e-06 0.832375190517719 0.00149165567338455 0.000670396002135676 0.000670396002135676
5727 0.000538572 1e-06 0.000538572 1e-06 0.80339180648384 0.00149170734179244 0.000670372781566117 0.000670372781566117
5727.1 0.000540289 1e-06 0.000540289 1e-06 0.805980985876747 0.00149175901392911 0.000670349560929497 0.000670349560929497
5727.2 0.000560264 1e-06 0.000560264 1e-06 0.835807822923271 0.00149181068732467 0.000670326341335804 0.000670326341335804
5727.3 0.000584278 1e-06 0.000584278 1e-06 0.871662357132375 0.00149186236197901 0.00067030312278504 0.00067030312278504
5727.4 0.000598245 1e-06 0.000598245 1e-06 0.892530113598715 0.00149191403789203 0.000670279905277205 0.000670279905277205
5727.5 0.000599256 1e-06 0.000599256 1e-06 0.894069406546152 0.0014919657150636 0.000670256688812298 0.000670256688812298
5727.6 0.000596144 1e-06 0.000596144 1e-06 0.889457217026861 0.00149201739349362 0.000670233473390319 0.000670233473390319
5727.7 0.000600119 1e-06 0.000600119 1e-06 0.895419000128898 0.00149206907318198 0.000670210259011269 0.000670210259011269
5727.8 0.000614855 1e-06 0.000614855 1e-06 0.917437906279722 0.00149212075412857 0.000670187045675147 0.000670187045675147
5727.9 0.000634885 1e-06 0.000634885 1e-06 0.947357897241454 0.00149217243633328 0.000670163833381954 0.000670163833381954
5728 0.000652057 1e-06 0.000652057 1e-06 0.973015182881817 0.00149222411979599 0.000670140622131689 0.000670140622131689
5728.1 0.000662193 1e-06 0.000662193 1e-06 0.988174593820829 0.00149227580753773 0.000670117410567697 0.000670117410567697
5728.2 0.000666132 1e-06 0.000666132 1e-06 0.994087100289553 0.00149232749708699 0.000670094199799969 0.000670094199799969
5728.3 0.000666537 1e-06 0.000666537 1e-06 0.994725947127768 0.0014923791884438 0.000670070989828505 0.000670070989828505
5728.4 0.000664969 1e-06 0.000664969 1e-06 0.992420270912095 0.00149243088160816 0.000670047780653304 0.000670047780653304
5728.5 0.000661374 1e-06 0.000661374 1e-06 0.98708917160306 0.00149248257658006 0.000670024572274367 0.000670024572274367
5728.6 0.000655273 1e-06 0.000655273 1e-06 0.978017410907109 0.00149253427335951 0.000670001364691694 0.000670001364691694
5728.7 0.000647112 1e-06 0.000647112 1e-06 0.965870293478258 0.00149258597194652 0.000669978157905285 0.000669978157905285
5728.8 0.000638759 1e-06 0.000638759 1e-06 0.953435746946922 0.00149263767234109 0.000669954951915139 0.000669954951915139
5728.9 0.000632677 1e-06 0.000632677 1e-06 0.94439023541788 0.00149268937454322 0.000669931746721258 0.000669931746721258
5729 0.000630485 1e-06 0.000630485 1e-06 0.941150858911434 0.00149274107855291 0.00066990854232364 0.00066990854232364
5729.1 0.000632464 1e-06 0.000632464 1e-06 0.944137697485973 0.00149279278739339 0.00066988533736563 0.00066988533736563
5729.2 0.000638136 1e-06 0.000638136 1e-06 0.95263781695323 0.00149284449859157 0.000669862132957219 0.000669862132957219
5729.3 0.000646463 1e-06 0.000646463 1e-06 0.965102163993556 0.00149289621214757 0.000669838929098408 0.000669838929098408
5729.4 0.000655489 1e-06 0.000655489 1e-06 0.978610944417114 0.00149294792806151 0.000669815725789196 0.000669815725789196
5729.5 0.000662889 1e-06 0.000662889 1e-06 0.989693042558377 0.00149299964633351 0.000669792523029583 0.000669792523029583
5729.6 0.000667443 1e-06 0.000667443 1e-06 0.996526683520347 0.00149305136696369 0.000669769320819569 0.000669769320819569
5729.7 0.00066967 1e-06 0.00066967 1e-06 0.999886346248262 0.00149310308995216 0.000669746119159154 0.000669746119159154
5729.8 0.000670943 1e-06 0.000670943 1e-06 1.00182177124118 0.00149315481529904 0.000669722918048339 0.000669722918048339
5729.9 0.000672189 1e-06 0.000672189 1e-06 1.00371701293562 0.00149320654300445 0.000669699717487122 0.000669699717487122
5730 0.000673304 1e-06 0.000673304 1e-06 1.00541676829011 0.0014932582730685 0.000669676517475505 0.000669676517475505
5730.1 0.000673458 1e-06 0.000673458 1e-06 1.00568157171559 0.00149331000851663 0.000669653316656831 0.000669653316656831
5730.2 0.000671844 1e-06 0.000671844 1e-06 1.00330612946692 0.00149336174687415 0.000669630116141092 0.000669630116141092
5730.3 0.000668217 1e-06 0.000668217 1e-06 0.997924280805314 0.0014934134881413 0.000669606915928287 0.000669606915928287
5730.4 0.000662691 1e-06 0.000662691 1e-06 0.989705968270251 0.00149346523231831 0.000669583716018417 0.000669583716018417
5730.5 0.000655068 1e-06 0.000655068 1e-06 0.978355180665141 0.00149351697940541 0.000669560516411481 0.000669560516411481
5730.6 0.000644765 1e-06 0.000644765 1e-06 0.963000841813417 0.00149356872940283 0.00066953731710748 0.00066953731710748
5730.7 0.00063178 1e-06 0.00063178 1e-06 0.943639548314325 0.00149362048231081 0.000669514118106413 0.000669514118106413
5730.8 0.000617256 1e-06 0.000617256 1e-06 0.921978151018914 0.00149367223812958 0.000669490919408281 0.000669490919408281
5730.9 0.000602374 1e-06 0.000602374 1e-06 0.899780498884169 0.00149372399685937 0.000669467721013084 0.000669467721013084
5731 0.000587447 1e-06 0.000587447 1e-06 0.877514088003796 0.00149377575850042 0.000669444522920821 0.000669444522920821
5731.1 0.000573527 1e-06 0.000573527 1e-06 0.856750419550288 0.00149382752608036 0.000669421323774836 0.000669421323774836
5731.2 0.000563911 1e-06 0.000563911 1e-06 0.842414968319874 0.0014938792971229 0.000669398124685122 0.000669398124685122
5731.3 0.000561097 1e-06 0.000561097 1e-06 0.838240242497488 0.00149393107162841 0.000669374925651678 0.000669374925651678
5731.4 0.000561874 1e-06 0.000561874 1e-06 0.839430119634594 0.00149398284959723 0.000669351726674503 0.000669351726674503
5731.5 0.00055876 1e-06 0.00055876 1e-06 0.834806790434156 0.0014940346310297 0.000669328527753598 0.000669328527753598
5731.6 0.000548801 1e-06 0.000548801 1e-06 0.8199561191467 0.00149408641592617 0.000669305328888963 0.000669305328888963
5731.7 0.000539208 1e-06 0.000539208 1e-06 0.805651272857182 0.00149413820428699 0.000669282130080598 0.000669282130080598
5731.8 0.000541127 1e-06 0.000541127 1e-06 0.808546550026375 0.00149418999611251 0.000669258931328503 0.000669258931328503
5731.9 0.000557784 1e-06 0.000557784 1e-06 0.833464163375971 0.00149424179140307 0.000669235732632678 0.000669235732632678
5732 0.000581135 1e-06 0.000581135 1e-06 0.868386305517064 0.00149429359015902 0.000669212533993122 0.000669212533993122
5732.1 0.000600458 1e-06 0.000600458 1e-06 0.897291647437227 0.00149434539541022 0.000669189334053181 0.000669189334053181
5732.2 0.000611859 1e-06 0.000611859 1e-06 0.914360379257548 0.00149439720467877 0.000669166133922845 0.000669166133922845
5732.3 0.000618647 1e-06 0.000618647 1e-06 0.924536401617086 0.00149444901796515 0.000669142933602115 0.000669142933602115
5732.4 0.000624836 1e-06 0.000624836 1e-06 0.933817923906651 0.00149450083526982 0.000669119733090989 0.000669119733090989
5732.5 0.000630822 1e-06 0.000630822 1e-06 0.942796695937455 0.00149455265659323 0.000669096532389469 0.000669096532389469
5732.6 0.000635059 1e-06 0.000635059 1e-06 0.949162027693704 0.00149460448193586 0.000669073331497554 0.000669073331497554
5732.7 0.00063749 1e-06 0.00063749 1e-06 0.952828451889462 0.00149465631129816 0.000669050130415244 0.000669050130415244
5732.8 0.000639804 1e-06 0.000639804 1e-06 0.956320249799222 0.00149470814468059 0.000669026929142539 0.000669026929142539
5732.9 0.000643196 1e-06 0.000643196 1e-06 0.961423641436261 0.00149475998208363 0.00066900372767944 0.00066900372767944
5733 0.000647195 1e-06 0.000647195 1e-06 0.967434738115081 0.00149481182350772 0.000668980526025946 0.000668980526025946
5733.1 0.000650607 1e-06 0.000650607 1e-06 0.972568769039111 0.00149486367198495 0.000668957322825401 0.000668957322825401
5733.2 0.000652932 1e-06 0.000652932 1e-06 0.976078183592688 0.00149491552503582 0.000668934119187798 0.000668934119187798
5733.3 0.000654698 1e-06 0.000654698 1e-06 0.978752155493336 0.00149496738266091 0.000668910915113134 0.000668910915113134
5733.4 0.000656617 1e-06 0.000656617 1e-06 0.981655051502772 0.00149501924486081 0.000668887710601412 0.000668887710601412
5733.5 0.000658416 1e-06 0.000658416 1e-06 0.984378741038987 0.00149507111163609 0.00066886450565263 0.00066886450565263
5733.6 0.000658554 1e-06 0.000658554 1e-06 0.984619220938234 0.00149512298298732 0.000668841300266788 0.000668841300266788
5733.7 0.000655419 1e-06 0.000655419 1e-06 0.979966010855271 0.00149517485891509 0.000668818094443887 0.000668818094443887
5733.8 0.000649111 1e-06 0.000649111 1e-06 0.97056812405164 0.00149522673941998 0.000668794888183927 0.000668794888183927
5733.9 0.000642 1e-06 0.000642 1e-06 0.959968876930637 0.00149527862450255 0.000668771681486907 0.000668771681486907
5734 0.000637036 1e-06 0.000637036 1e-06 0.952579369420593 0.0014953305141634 0.000668748474352828 0.000668748474352828
5734.1 0.000635142 1e-06 0.000635142 1e-06 0.949780175564792 0.0014953824114368 0.000668725265425033 0.000668725265425033
5734.2 0.000634445 1e-06 0.000634445 1e-06 0.94877082324528 0.00149543431384167 0.000668702055813515 0.000668702055813515
5734.3 0.000632425 1e-06 0.000632425 1e-06 0.945782873555431 0.00149548622137871 0.000668678845518273 0.000668678845518273
5734.4 0.000628913 1e-06 0.000628913 1e-06 0.94056337449891 0.0014955381340486 0.000668655634539307 0.000668655634539307
5734.5 0.000626866 1e-06 0.000626866 1e-06 0.937534553444287 0.00149559005185205 0.000668632422876616 0.000668632422876616
5734.6 0.000629895 1e-06 0.000629895 1e-06 0.942097401710184 0.00149564197478974 0.000668609210530201 0.000668609210530201
5734.7 0.0006387 1e-06 0.0006387 1e-06 0.955299695758196 0.00149569390286237 0.000668585997500063 0.000668585997500063
5734.8 0.000650123 1e-06 0.000650123 1e-06 0.972418770183748 0.00149574583607063 0.0006685627837862 0.0006685627837862
5734.9 0.000659789 1e-06 0.000659789 1e-06 0.986910917783646 0.00149579777441522 0.000668539569388614 0.000668539569388614
5735 0.000665182 1e-06 0.000665182 1e-06 0.995012307050053 0.00149584971789684 0.000668516354307303 0.000668516354307303
5735.1 0.000666145 1e-06 0.000666145 1e-06 0.996487417663706 0.00149590166955198 0.000668493137185612 0.000668493137185612
5735.2 0.000663426 1e-06 0.000663426 1e-06 0.992454530878411 0.00149595362689797 0.000668469919133533 0.000668469919133533
5735.3 0.000657602 1e-06 0.000657602 1e-06 0.983776267952831 0.0014960055899356 0.000668446700151065 0.000668446700151065
5735.4 0.00064931 1e-06 0.00064931 1e-06 0.97140513341722 0.00149605755866569 0.000668423480238209 0.000668423480238209
5735.5 0.000640159 1e-06 0.000640159 1e-06 0.957747982592754 0.00149610953308905 0.000668400259394964 0.000668400259394964
5735.6 0.000633153 1e-06 0.000633153 1e-06 0.947299150571229 0.00149616151320649 0.00066837703762133 0.00066837703762133
5735.7 0.000631537 1e-06 0.000631537 1e-06 0.944914184529848 0.00149621349901882 0.000668353814917307 0.000668353814917307
5735.8 0.000636444 1e-06 0.000636444 1e-06 0.952289193852869 0.00149626549052685 0.000668330591282896 0.000668330591282896
5735.9 0.000645694 1e-06 0.000645694 1e-06 0.966163223923231 0.00149631748773139 0.000668307366718096 0.000668307366718096
5736 0.000655375 1e-06 0.000655375 1e-06 0.980683154923766 0.00149636949063325 0.000668284141222907 0.000668284141222907
5736.1 0.000662468 1e-06 0.000662468 1e-06 0.99133135976658 0.00149642150227117 0.000668260913440674 0.000668260913440674
5736.2 0.000665904 1e-06 0.000665904 1e-06 0.996507702969193 0.00149647352016085 0.000668237684481387 0.000668237684481387
5736.3 0.000665921 1e-06 0.000665921 1e-06 0.996567786987943 0.00149652554430322 0.000668214454345048 0.000668214454345048
5736.4 0.00066327 1e-06 0.00066327 1e-06 0.992635007970732 0.00149657757469919 0.000668191223031655 0.000668191223031655
5736.5 0.000658745 1e-06 0.000658745 1e-06 0.985897273328559 0.0014966296113497 0.000668167990541209 0.000668167990541209
5736.6 0.000652318 1e-06 0.000652318 1e-06 0.976312383340755 0.00149668165425568 0.000668144756873709 0.000668144756873709
5736.7 0.00064243 1e-06 0.00064243 1e-06 0.961546633086855 0.00149673370341805 0.000668121522029156 0.000668121522029156
5736.8 0.000627506 1e-06 0.000627506 1e-06 0.939242044385232 0.00149678575883774 0.000668098286007549 0.000668098286007549
5736.9 0.000609671 1e-06 0.000609671 1e-06 0.912578610871611 0.00149683782051567 0.00066807504880889 0.00066807504880889
5737 0.000596123 1e-06 0.000596123 1e-06 0.892330490974141 0.00149688988845279 0.000668051810433176 0.000668051810433176
5737.1 0.000594443 1e-06 0.000594443 1e-06 0.889846672910689 0.00149694196569005 0.000668028569523754 0.000668028569523754
5737.2 0.000605717 1e-06 0.000605717 1e-06 0.906754744827296 0.00149699404974154 0.000668005327190614 0.000668005327190614
5737.3 0.00062344 1e-06 0.00062344 1e-06 0.933318445900842 0.00149704614060831 0.000667982083433756 0.000667982083433756
5737.4 0.000639468 1e-06 0.000639468 1e-06 0.957346416243719 0.00149709823829139 0.00066795883825318 0.00066795883825318
5737.5 0.000649942 1e-06 0.000649942 1e-06 0.973060888094813 0.00149715034279184 0.000667935591648886 0.000667935591648886
5737.6 0.000655624 1e-06 0.000655624 1e-06 0.981601861773871 0.0014972024541107 0.000667912343620874 0.000667912343620874
5737.7 0.000658267 1e-06 0.000658267 1e-06 0.985593275510638 0.00149725457224901 0.000667889094169145 0.000667889094169145
5737.8 0.000657724 1e-06 0.000657724 1e-06 0.984814550114316 0.00149730669720782 0.000667865843293697 0.000667865843293697
5737.9 0.000652324 1e-06 0.000652324 1e-06 0.976763100760883 0.00149735882898818 0.000667842590994531 0.000667842590994531
5738 0.00064174 1e-06 0.00064174 1e-06 0.960948514341928 0.00149741096759112 0.000667819337271647 0.000667819337271647
5738.1 0.0006293 1e-06 0.0006293 1e-06 0.942353538936475 0.00149746311605987 0.000667796080768389 0.000667796080768389
5738.2 0.000620744 1e-06 0.000620744 1e-06 0.929573619944564 0.00149751527190688 0.000667772822594749 0.000667772822594749
5738.3 0.000620065 1e-06 0.000620065 1e-06 0.928589151665941 0.00149756743513332 0.000667749562750726 0.000667749562750726
