lam,fluxo
8401.0,1.0253201663655187
8402.0,1.0255879997402129
8403.0,1.0257542382921312
8404.0,1.0258145444891953
8405.0,1.0257654662952735
8406.0,1.0256045915533263
8407.0,1.025330681576275
8408.0,1.0249437704280986
8409.0,1.0244452152051806
8410.0,1.0238376827504727
8411.0,1.023125060235422
8412.0,1.0223122814689924
8413.0,1.0214050679929376
8414.0,1.0204095939947078
8415.0,1.0193320962791803
8416.0,1.018178463811664
8417.0,1.0169538538471363
8418.0,1.0156623910656815
8419.0,1.0143070099261569
8420.0,1.0128894963849577
8421.0,1.0114107717421272
8422.0,1.0098714384637493
8423.0,1.0082725767404237
8424.0,1.0066167442699219
8425.0,1.0049090947145525
8426.0,1.0031584978306345
8427.0,1.0013785219535525
8428.0,0.999588132230482
8429.0,0.9978119690463118
8430.0,0.9960801014734474
8431.0,0.9944271984718888
8432.0,0.9928911212780216
8433.0,0.9915110068243804
8434.0,0.9903249754912415
8435.0,0.9893676481383951
8436.0,0.9886676895347154
8437.0,0.9882456028403954
8438.0,0.9881119809951078
8439.0,0.9882663778321197
8440.0,0.9886969001056588
8441.0,0.9893805496561762
8442.0,0.9902842722240043
8443.0,0.9913666053321908
8444.0,0.9925797699373629
8445.0,0.9938720242007713
8446.0,0.9951900944215951
8447.0,0.9964815161638612
8448.0,0.9976967532359826
8449.0,0.9987910067491563
8450.0,0.99972567338218
8451.0,1.0004694538988357
8452.0,1.0009991439530288
8453.0,1.0013001555340961
8454.0,1.001366817991887
8455.0,1.0012024941459527
8456.0,1.0008195236718296
8457.0,1.0002389786627355
8458.0,0.9994901916590351
8459.0,0.9986100008475334
8460.0,0.9976416554337887
8461.0,0.9966333388770706
8462.0,0.995636298290097
8463.0,0.9947026113312066
8464.0,0.9938826712259899
8465.0,0.9932225183370801
8466.0,0.9927611847635113
8467.0,0.9925282396771317
8468.0,0.9925417227903136
8469.0,0.9928066301783306
8470.0,0.9933140731018668
8471.0,0.9940411724137748
8472.0,0.9949516870232138
8473.0,0.9959973142168849
8474.0,0.9971195512364954
8475.0,0.9982519779505531
8476.0,0.9993228128043832
8477.0,1.0002576074611325
8478.0,1.0009819747144564
8479.0,1.0014242814119172
8480.0,1.0015182738299158
8481.0,1.001205628071328
8482.0,1.0004384256530814
8483.0,0.9991815411860294
8484.0,0.9974148960981245
8485.0,0.9951354854601039
8486.0,0.992359033696113
8487.0,0.989121091157846
8488.0,0.9854773593512248
8489.0,0.9815030382363235
8490.0,0.977291030695682
8491.0,0.9729489176948563
8492.0,0.9685947273328867
8493.0,0.9643516504472426
8494.0,0.9603419885928965
8495.0,0.9566807384571857
8496.0,0.953469301729277
8497.0,0.9507898458598915
8498.0,0.9487008194667863
8499.0,0.9472340443460117
8500.0,0.9463936704232053
8501.0,0.9461571046165106
8502.0,0.9464778296751516
8503.0,0.9472898381872862
8504.0,0.9485132437993017
8505.0,0.9500605166689423
8506.0,0.9518427375106101
8507.0,0.9537752803158684
8508.0,0.9557824150027351
8509.0,0.9578004565015651
8510.0,0.9597792581261735
8511.0,0.961682032588627
8512.0,0.9634836610553342
8513.0,0.9651677990184875
8514.0,0.9667231923723439
8515.0,0.9681396696657594
8516.0,0.9694042761910925
8517.0,0.9704979683249821
8518.0,0.9713932035349582
8519.0,0.9720526568108645
8520.0,0.9724291824640888
8521.0,0.9724670338129741
8522.0,0.9721042611354362
8523.0,0.9712761348312587
8524.0,0.9699193860846708
8525.0,0.9679770182708353
8526.0,0.9654034141359717
8527.0,0.9621694419525776
8528.0,0.9582672459940781
8529.0,0.9537143935172934
8530.0,0.9485570460924143
8531.0,0.9428718343276585
8532.0,0.9367661496051953
8533.0,0.9303766311073258
8534.0,0.9238657245996027
8535.0,0.917416319455919
8536.0,0.9112246244643194
8537.0,0.9054916073162158
8538.0,0.9004134791051177
8539.0,0.8961718333419574
8540.0,0.8929241297192777
8541.0,0.8907952312739105
8542.0,0.8898706519973358
8543.0,0.8901920515154542
8544.0,0.891755334667367
8545.0,0.8945114952471855
8546.0,0.8983701090753455
8547.0,0.903205158411231
8548.0,0.9088626824478679
8549.0,0.915169617167073
8550.0,0.9219431244576904
8551.0,0.9289997183731635
8552.0,0.9361635700230093
8553.0,0.943273498564736
8554.0,0.9501883156073675
8555.0,0.9567903633344206
8556.0,0.9629872528277602
8557.0,0.968711951748416
8558.0,0.9739214780911787
8559.0,0.9785945234311293
8560.0,0.9827283548912443
8561.0,0.9863353347206831
8562.0,0.9894393579268735
8563.0,0.9920724515234401
8564.0,0.9942717133554113
8565.0,0.996076702639929
8566.0,0.9975273347797665
8567.0,0.9986622837849011
8568.0,0.9995178586461138
8569.0,1.0001272952886249
8570.0,1.0005203920859607
8571.0,1.000723412459394
8572.0,1.0007591807731346
8573.0,1.0006473056420766
8574.0,1.0004044762491802
8575.0,1.0000447909270198
8576.0,0.999580091832971
8577.0,0.9990202937939258
8578.0,0.998373708003023
8579.0,0.9976473708644921
8580.0,0.9968473936383142
8581.0,0.9959793486787434
8582.0,0.9950487025990511
8583.0,0.99406129602891
8584.0,0.9930238550713258
8585.0,0.9919445032980744
8586.0,0.9908332279845543
8587.0,0.9897022433761321
8588.0,0.9885661899481251
8589.0,0.9874421139274777
8590.0,0.9863491865739881
8591.0,0.9853081470890858
8592.0,0.9843404841164598
8593.0,0.9834674048046365
8594.0,0.9827086725906273
8595.0,0.9820814203016504
8596.0,0.9815990594998887
8597.0,0.9812704071795003
8598.0,0.9810991358226315
8599.0,0.9810836234631002
8600.0,0.9812172399350636
8601.0,0.9814890587450289
8602.0,0.9818849368566273
8603.0,0.982388863130816
8604.0,0.982984445500704
8605.0,0.9836563909731956
8606.0,0.98439183302907
8607.0,0.9851813775392422
8608.0,0.9860197684901206
8609.0,0.986906114587935
8610.0,0.9878436622307617
8611.0,0.988839144237147
8612.0,0.9899017724353862
8613.0,0.9910419721153777
8614.0,0.9922699751511832
8615.0,0.9935943954893792
8616.0,0.9950209061587229
8617.0,0.9965511225307572
8618.0,0.998181774482304
8619.0,0.9999042229576074
8620.0,1.0017043468204723
8621.0,1.0035627962765048
8622.0,1.005455581678423
8623.0,1.0073549429800912
8624.0,1.0092304268502879
8625.0,1.011050086443018
8626.0,1.0127817135439012
8627.0,1.0143940142926746
8628.0,1.0158576474541503
8629.0,1.017146057355508
8630.0,1.0182360508392592
8631.0,1.0191080873937068
8632.0,1.0197462724854147
8633.0,1.020138064678713
8634.0,1.0202737263779262
8635.0,1.0201455653938492
8636.0,1.0197470298416909
8637.0,1.019071732198368
8638.0,1.0181124897527736
8639.0,1.0168604779425352
8640.0,1.015304599387227
8641.0,1.0134311732900823
8642.0,1.0112240451114778
8643.0,1.008665202458149
8644.0,1.005735957558622
8645.0,1.0024187179081028
8646.0,0.9986993146378613
8647.0,0.9945697950850073
8648.0,0.9900315166913395
8649.0,0.9850983110674021
8650.0,0.9797994291113467
8651.0,0.9741819406294934
8652.0,0.9683122544665469
8653.0,0.9622764548212291
8654.0,0.9561792192477199
8655.0,0.9501411915816537
8656.0,0.9442948206220512
8657.0,0.9387788293796921
8658.0,0.9337316325788315
8659.0,0.9292841526046567
8660.0,0.9255525779585445
8661.0,0.9226316491266441
8662.0,0.9205890365292749
8663.0,0.919461293748486
8664.0,0.919251734642385
8665.0,0.919930410646871
8666.0,0.9214361750416957
8667.0,0.9236806367960106
8668.0,0.9265536491085234
8669.0,0.9299298638531378
8670.0,0.9336758231109884
8671.0,0.9376570553225309
8672.0,0.9417446912700317
8673.0,0.9458212028943447
8674.0,0.949784980804095
8675.0,0.9535535880547182
8676.0,0.9570656436231032
8677.0,0.9602813877320217
8678.0,0.9631820561787497
8679.0,0.9657682402920209
8680.0,0.968057435356244
8681.0,0.9700809882981425
8682.0,0.9718806512135806
8683.0,0.9735049365593176
8684.0,0.975005456608552
8685.0,0.9764334160105884
8686.0,0.9778364118992107
8687.0,0.9792556793992548
8688.0,0.980723899463717
8689.0,0.9822636589925474
8690.0,0.9838866195413664
8691.0,0.9855934115669095
8692.0,0.9873742285389627
8693.0,0.9892100529448867
8694.0,0.9910744082219478
8695.0,0.9929355006473137
8696.0,0.9947585958828155
8697.0,0.9965084674962191
8698.0,0.9981517591523182
8699.0,0.9996591167884452
8700.0,1.0010069696237955
8701.0,1.0021788666582692
8702.0,1.003166305946791
8703.0,1.0039690254657385
8704.0,1.0045947555288244
8705.0,1.0050584626849166
8706.0,1.005381143301757
8707.0,1.005588250973419
8708.0,1.0057078644846016
8709.0,1.005768720840889
8710.0,1.0057982489696071
8711.0,1.0058207421678873
8712.0,1.0058557996406887
8713.0,1.005917148780846
8714.0,1.0060119306674196
8715.0,1.0061404934872527
8716.0,1.006296695469542
8717.0,1.0064686747513858
8718.0,1.0066400031403584
8719.0,1.0067911086028205
8720.0,1.006900831212143
8721.0,1.0069479715402034
8722.0,1.0069126995876596
8723.0,1.0067777149838586
8724.0,1.0065290823507251
8725.0,1.0061567052047202
8726.0,1.00565444274019
8727.0,1.0050199115092995
8728.0,1.0042540442506869
8729.0,1.0033604979101585
8730.0,1.0023450106450016
8731.0,1.0012148032009103
8732.0,0.9999781047665307
8733.0,0.9986438596183265
8734.0,0.9972216416874302
8735.0,0.9957217730792226
8736.0,0.9941556129982069
8737.0,0.9925359585741784
8738.0,0.990877481256431
8739.0,0.9891971134883549
8740.0,0.9875143011797175
8741.0,0.9858510480417335
8742.0,0.9842316972276675
8743.0,0.9826824221811542
8744.0,0.9812304296611369
8745.0,0.9799029105641744
8746.0,0.9787258050675426
8747.0,0.9777224744301823
8748.0,0.9769123895064203
8749.0,0.9763099533293274
8750.0,0.975923570682143
8751.0,0.9757550612939693
8752.0,0.975799486375313
8753.0,0.9760454230959971
8754.0,0.9764756817490844
8755.0,0.9770684198093398
8756.0,0.9777985701002151
8757.0,0.9786394706899627
8758.0,0.9795645649922705
8759.0,0.9805490337345231
8760.0,0.9815712265124589
8761.0,0.9826137787477726
8762.0,0.9836643279816948
8763.0,0.9847157786438617
8764.0,0.9857661032775962
8765.0,0.9868177070928522
8766.0,0.9878764183019748
8767.0,0.9889501961299368
8768.0,0.9900476695452435
8769.0,0.9911766312882525
8770.0,0.9923426131432447
8771.0,0.9935476598266585
8772.0,0.9947894012377985
8773.0,0.9960604976132492
8774.0,0.9973485013003264
8775.0,0.9986361447620751
8776.0,0.9999020296639451
8777.0,1.0011216592247654
8778.0,1.0022687281632858
8779.0,1.0033165640203638
8780.0,1.0042396024020148
8781.0,1.0050147780827388
8782.0,1.005622724329282
8783.0,1.0060486935831214
8784.0,1.0062831419823635
8785.0,1.0063219552600347
8786.0,1.006166330628754
8787.0,1.0058223641543105
8788.0,1.005300421606186
8789.0,1.0046143891327863
8790.0,1.0037809056799682
8791.0,1.0028186707155422
8792.0,1.0017478992396582
8793.0,1.000589963867533
8794.0,0.9993672253007497
8795.0,0.9981030133187104
8796.0,0.9968216865836618
8797.0,0.9955486767285354
8798.0,0.9943104147467143
8799.0,0.9931340478852527
8800.0,0.9920468826911729
8801.0,0.9910755314420739
8802.0,0.9902447893105939
8803.0,0.9895763209305279
8804.0,0.9890872795347495
8805.0,0.9887890120613648
8806.0,0.9886860138860716
8807.0,0.9887752842071773
8808.0,0.9890461980052342
8809.0,0.9894809567651117
8810.0,0.9900556145808481
8811.0,0.9907416076621337
8812.0,0.9915076531416891
8813.0,0.992321836252137
8814.0,0.9931536801667576
8815.0,0.9939759937766102
8816.0,0.9947663194624555
8817.0,0.9955078519143621
8818.0,0.9961897635333018
8819.0,0.996806943070814
8820.0,0.9973592222584724
8821.0,0.9978502211657118
8822.0,0.9982859797049204
8823.0,0.9986735557533128
8824.0,0.9990197588870541
8825.0,0.9993301552868945
8826.0,0.9996084295264578
8827.0,0.9998561303343328
8828.0,1.0000727685952284
8829.0,1.000256185056459
8830.0,1.0004030691840522
8831.0,1.0005094937516037
8832.0,1.0005713335740427
8833.0,1.000584459940336
8834.0,1.000544640845257
8835.0,1.0004471253316989
8836.0,1.0002859414748622
8837.0,1.000052985139578
8838.0,0.9997370148760354
8839.0,0.9993226929511921
8840.0,0.998789821162271
8841.0,0.9981129122721222
8842.0,0.9972612148759241
8843.0,0.9961992738249652
8844.0,0.9948880634569766
8845.0,0.9932866807405037
8846.0,0.9913545340762259
8847.0,0.9890539148324415
8848.0,0.9863527963830624
8849.0,0.9832276727733875
8850.0,0.9796662290418445
8851.0,0.9756696299999987
8852.0,0.9712542254930071
8853.0,0.9664524983955562
8854.0,0.9613131261261677
8855.0,0.9559000850608611
8856.0,0.9502907960703418
8857.0,0.9445733831852587
8858.0,0.9388431896763528
8859.0,0.9331987596599807
8860.0,0.9277375419962889
8861.0,0.9225516011432531
8862.0,0.9177236230896643
8863.0,0.9133234823694562
8864.0,0.9094055901482674
8865.0,0.9060071779116093
8866.0,0.9031475930906124
8867.0,0.9008286002200232
8868.0,0.899035602548522
8869.0,0.8977396323609588
8870.0,0.8968999099046494
8871.0,0.8964667446026306
8872.0,0.8963845492475191
8873.0,0.8965947563770631
8874.0,0.8970384619310008
8875.0,0.8976586687988036
8876.0,0.8984020554274723
8877.0,0.89922024585534
8878.0,0.9000706019407166
8879.0,0.9009165923333781
8880.0,0.9017278139906145
8881.0,0.9024797508067033
8882.0,0.9031533518973573
8883.0,0.9037345020929433
8884.0,0.9042134425892275
8885.0,0.9045841837060759
8886.0,0.9048439369120072
8887.0,0.9049925813599723
8888.0,0.9050321718335453
8889.0,0.9049664900661405
8890.0,0.9048006391497833
8891.0,0.9045406802327918
8892.0,0.9041933109937959
8893.0,0.9037655857679348
8894.0,0.9032646772796388
8895.0,0.9026976795690104
8896.0,0.9020714509508073
8897.0,0.9013924948890998
8898.0,0.9006668757045012
8899.0,0.8999001652201379
