lam,fluxo
3450.0,-0.9349609949612833
3451.0,-0.995798383889426
3452.0,-1.2812306338918378
3453.0,-0.9591688861047347
3454.0,-0.9451798444709808
3455.0,-0.7898824557059742
3456.0,-1.2473564882450565
3457.0,-1.4682576205492774
3458.0,-1.1319613760525251
3459.0,-1.330526702818755
3460.0,-1.2807699520395703
3461.0,-1.0320157935237042
3462.0,-1.0118048001810895
3463.0,-1.2681960359386035
3464.0,-1.0743927563275115
3465.0,-1.0231023674295836
3466.0,-1.7653959979583476
3467.0,-1.53054355487639
3468.0,-1.2421300069317116
3469.0,-1.0489659553386914
3470.0,-1.360388034500015
3471.0,-1.41069608670762
3472.0,-1.2295987406429283
3473.0,-0.9179216697554119
3474.0,-0.7874056489384624
3475.0,-0.8754799932435395
3476.0,-1.0190203413269638
3477.0,-1.1013200538819818
3478.0,-1.0683965583734034
3479.0,-0.9199632591874217
3480.0,-1.1817329590391203
3481.0,-1.0937185692404687
3482.0,-1.1021919746696047
3483.0,-1.2668328710903398
3484.0,-1.2324962322594926
3485.0,-1.2606063747621148
3486.0,-1.2031804145312106
3487.0,-1.119629364686172
3488.0,-1.169521854807352
3489.0,-1.1901426130510289
3490.0,-1.0927887841343051
3491.0,-1.3188471968548983
3492.0,-1.153682677847456
3493.0,-1.17007610522045
3494.0,-1.1856215520695856
3495.0,-1.0785294168231152
3496.0,-1.025434901200148
3497.0,-0.9748841414682752
3498.0,-1.1406994542850581
3499.0,-1.262890078736534
3500.0,-1.3834689973648766
3501.0,-1.3396894926321659
3502.0,-1.4013493835295572
3503.0,-1.4445678939076871
3504.0,-1.454303377118967
3505.0,-1.405751434658793
3506.0,-1.403356671272536
3507.0,-1.374628547529182
3508.0,-1.306985788167861
3509.0,-1.2903568512504828
3510.0,-1.2157520751865114
3511.0,-1.3398083690833702
3512.0,-1.2590862791095079
3513.0,-1.1344006430213573
3514.0,-1.2306540337713845
3515.0,-1.1741595481895815
3516.0,-1.3122109693725788
3517.0,-1.2331318152888622
3518.0,-1.2509751756212215
3519.0,-1.186955638574118
3520.0,-1.2203424273718109
3521.0,-1.2565157177047284
3522.0,-1.1735829096919344
3523.0,-1.094759430659526
3524.0,-1.0645408667130214
3525.0,-1.147335292816721
3526.0,-1.1102779178932711
3527.0,-1.0659392517263995
3528.0,-1.1472714090397607
3529.0,-1.3210706383541744
3530.0,-1.3158152330401378
3531.0,-1.3247932793391821
3532.0,-1.341622828159065
3533.0,-1.4358767296768806
3534.0,-1.4269391495223922
3535.0,-1.3899327375555732
3536.0,-1.4443388673919368
3537.0,-1.435086942724302
3538.0,-1.4632768997662216
3539.0,-1.4263667020369755
3540.0,-1.4153558617350783
3541.0,-1.4780923267603479
3542.0,-1.5168567967666113
3543.0,-1.5348886295508442
3544.0,-1.4971042445678784
3545.0,-1.48200519894907
3546.0,-1.4556738760554748
3547.0,-1.459355335563838
3548.0,-1.4702508766674134
3549.0,-1.4009175527418107
3550.0,-1.4159568044578361
3551.0,-1.449256276154667
3552.0,-1.4027136163552771
3553.0,-1.3651288454818764
3554.0,-1.3717900467506894
3555.0,-1.363172917114505
3556.0,-1.3641956022789417
3557.0,-1.2928291987714193
3558.0,-1.304995243855142
3559.0,-1.3451579886702638
3560.0,-1.329079139836628
3561.0,-1.3519897190297459
3562.0,-1.3576905836361721
3563.0,-1.2900312233343845
3564.0,-1.2589637065110197
3565.0,-1.1753075289420256
3566.0,-1.1217882645685107
3567.0,-1.1020112925908958
3568.0,-1.039363004108008
3569.0,-1.0834705353837188
3570.0,-1.0804608242612515
3571.0,-1.0781322276836667
3572.0,-1.1409469833247339
3573.0,-1.1754342441003252
3574.0,-1.1568238066638004
3575.0,-1.1809230752325048
3576.0,-1.1945959669849195
3577.0,-1.162021857395974
3578.0,-1.141580292619286
3579.0,-1.0582098807516886
3580.0,-1.0156542755716724
3581.0,-0.9512252545971334
3582.0,-0.8987654904678412
3583.0,-0.9075118472230721
3584.0,-0.8958337853352457
3585.0,-0.8572814654019548
3586.0,-0.9131272284894479
3587.0,-0.9971036404211603
3588.0,-1.0275990764139085
3589.0,-1.1233382571433688
3590.0,-1.178601694231471
3591.0,-1.2940387363712738
3592.0,-1.3534317429291107
3593.0,-1.4016275563031348
3594.0,-1.4338156609662407
3595.0,-1.5450014005129755
3596.0,-1.5993480651234757
3597.0,-1.654258461637311
3598.0,-1.6412742380162155
3599.0,-1.6278457478082318
3600.0,-1.6600302327292997
3601.0,-1.658016088481342
3602.0,-1.611012272040089
3603.0,-1.5522376343681294
3604.0,-1.5042602134396563
3605.0,-1.4497986885211682
3606.0,-1.351930226237601
3607.0,-1.2968935164995137
3608.0,-1.3283195990623562
3609.0,-1.3933379389027087
3610.0,-1.339508969038565
3611.0,-1.3224973637577644
3612.0,-1.4132833949971024
3613.0,-1.4948042929913303
3614.0,-1.4880967300461756
3615.0,-1.4958492345100474
3616.0,-1.4696512731693374
3617.0,-1.4377623825148371
3618.0,-1.41795962769076
3619.0,-1.4640623608255556
3620.0,-1.4566452099369736
3621.0,-1.4828538145659158
3622.0,-1.6213809569781734
3623.0,-1.6627888494113086
3624.0,-1.7370714370947544
3625.0,-1.8184139563884247
3626.0,-1.8074686520334413
3627.0,-1.8056529376845878
3628.0,-1.7822285798951263
3629.0,-1.7370649097135167
3630.0,-1.7073012196486264
3631.0,-1.6313976078047911
3632.0,-1.5432625648478033
3633.0,-1.5594553278686618
3634.0,-1.5659988437939476
3635.0,-1.5754865397213667
3636.0,-1.68071036862024
3637.0,-1.7440194657910897
3638.0,-1.78263454374586
3639.0,-1.827169909314795
3640.0,-1.8383360086026745
3641.0,-1.833901681633906
3642.0,-1.8193682236292623
3643.0,-1.7704969244015696
3644.0,-1.7575865302978062
3645.0,-1.6998740318174568
3646.0,-1.6478952972578602
3647.0,-1.6205569045479853
3648.0,-1.6309301254073467
3649.0,-1.6669683970410325
3650.0,-1.69410975407103
3651.0,-1.7889596971888129
3652.0,-1.8686708175640077
3653.0,-1.9321274282185052
3654.0,-1.99473982199993
3655.0,-2.1107990182548546
3656.0,-2.101183739375317
3657.0,-2.1564456304074935
3658.0,-2.2146210696256596
3659.0,-2.182248255466976
3660.0,-2.199248289667538
3661.0,-2.2328907846439217
3662.0,-2.20467229173109
3663.0,-2.1433165623551442
3664.0,-2.1352599771427476
3665.0,-2.147002612813114
3666.0,-2.1425018747109923
3667.0,-2.1152582633382866
3668.0,-2.1378249441611628
3669.0,-2.12466961508427
3670.0,-2.1487059244086564
3671.0,-2.181546472562482
3672.0,-2.147678341981529
3673.0,-2.170832032980521
3674.0,-2.130387079844886
3675.0,-2.0862672225867396
3676.0,-2.144282927142474
3677.0,-2.0743006947364733
3678.0,-1.9795091273532612
3679.0,-1.9838374515107384
3680.0,-1.9526121202008087
3681.0,-1.9745280255880935
3682.0,-1.9379883230521706
3683.0,-1.932116528796445
3684.0,-1.9225599218921574
3685.0,-1.9701780958080337
3686.0,-1.9666046996100885
3687.0,-1.9195939867549185
3688.0,-1.9831384584475331
3689.0,-2.0719521515960135
3690.0,-2.1228999219679356
3691.0,-2.1475297359523218
3692.0,-2.222522554958413
3693.0,-2.257109875490458
3694.0,-2.286502195341376
3695.0,-2.299510795275382
3696.0,-2.3231896491964448
3697.0,-2.343521780248275
3698.0,-2.40383180948292
3699.0,-2.3914129150564936
3700.0,-2.4036258553233405
3701.0,-2.3081933820567158
3702.0,-2.23263243308623
3703.0,-2.1780069136142326
3704.0,-2.076188286085832
3705.0,-1.958071988970553
3706.0,-1.8719570547306035
3707.0,-1.8911127771944185
3708.0,-1.9619075722999755
3709.0,-1.9988947875151486
3710.0,-2.081900950817289
3711.0,-2.205684125542347
3712.0,-2.2943252076417973
3713.0,-2.388246297035188
3714.0,-2.4065395262887783
3715.0,-2.4048106093659958
3716.0,-2.3126982973665875
3717.0,-2.2059312163544083
3718.0,-2.105176155473523
3719.0,-1.9608875405708093
3720.0,-1.8473011023342167
3721.0,-1.8921576489883125
3722.0,-1.9430094048794884
3723.0,-2.046385251337527
3724.0,-2.2188552604725063
3725.0,-2.3882226309439405
3726.0,-2.503586016731911
3727.0,-2.6088548593117635
3728.0,-2.5920911046718027
3729.0,-2.497553264821651
3730.0,-2.336968328849627
3731.0,-2.1870644286293217
3732.0,-1.9802344757490278
3733.0,-1.8095143381240508
3734.0,-1.6871042518931305
3735.0,-1.6037443346213245
3736.0,-1.5849256603858124
3737.0,-1.6434970764676284
3738.0,-1.7142349278621891
3739.0,-1.8177888940242328
3740.0,-1.8923045067164421
3741.0,-1.9215832498782401
3742.0,-1.9412869809019901
3743.0,-1.8532073982513824
3744.0,-1.822430691585339
3745.0,-1.7177871054094576
3746.0,-1.633340429531412
3747.0,-1.5917708410952474
3748.0,-1.6209066200313131
3749.0,-1.6705370657480214
3750.0,-1.7638167581210726
3751.0,-1.9064217171780644
3752.0,-2.0260533978077846
3753.0,-2.119941574823501
3754.0,-2.226129510582271
3755.0,-2.29029145436245
3756.0,-2.260640605625083
3757.0,-2.2158917163799154
3758.0,-2.1517022231339973
3759.0,-2.101598181759259
3760.0,-2.1339048862773864
3761.0,-2.1399555060435262
3762.0,-2.1250783446748502
3763.0,-2.160197706033962
3764.0,-2.206424996862205
3765.0,-2.1834541833933683
3766.0,-2.201987521855753
3767.0,-2.2120477143280333
3768.0,-2.2746830338168245
3769.0,-2.356308160658382
3770.0,-2.4392538707909086
3771.0,-2.4942004542210476
3772.0,-2.524675286459002
3773.0,-2.554036028405299
3774.0,-2.6079091974333086
3775.0,-2.681486329224923
3776.0,-2.7238606490707347
3777.0,-2.753878549455896
3778.0,-2.7938276727902926
3779.0,-2.8343701111967516
3780.0,-2.9175598966694962
3781.0,-2.9259862617264507
3782.0,-2.8848293367664373
3783.0,-2.8906765895213664
3784.0,-2.8372725322912307
3785.0,-2.7414502708247603
3786.0,-2.6471332761084234
3787.0,-2.558632676638113
3788.0,-2.475030779008163
3789.0,-2.4284746900472602
3790.0,-2.3639871409778945
3791.0,-2.315284286549036
3792.0,-2.3067754775465286
3793.0,-2.3386102038556578
3794.0,-2.222701378420899
3795.0,-2.1913227233586094
3796.0,-2.193158942518728
3797.0,-2.160203386913633
3798.0,-2.2152541604773135
3799.0,-2.2273919223714906
3800.0,-2.3114049024313394
3801.0,-2.4582149745293695
3802.0,-2.5158871890949217
3803.0,-2.6001474905002406
3804.0,-2.6369021674835684
3805.0,-2.660405526399822
3806.0,-2.656761562051269
3807.0,-2.6648323447628606
3808.0,-2.679084135510875
3809.0,-2.6276023220969984
3810.0,-2.5917653140282533
3811.0,-2.5963442430942325
3812.0,-2.51312036792386
3813.0,-2.4631566039226653
3814.0,-2.3518754500401786
3815.0,-2.2968621614478173
3816.0,-2.2294299750638196
3817.0,-2.195079957661538
3818.0,-2.1156543668087977
3819.0,-2.059643697219252
3820.0,-2.0323320752033016
3821.0,-1.9843760382555429
3822.0,-1.9469100900525418
3823.0,-1.9103170738438284
3824.0,-1.8138310970949778
3825.0,-1.8065756362942236
3826.0,-1.8129954934987693
3827.0,-1.7230327472606133
3828.0,-1.6510943124987225
3829.0,-1.6630348286449819
3830.0,-1.666609524944127
3831.0,-1.6944527544610932
3832.0,-1.6728907977922027
3833.0,-1.6535593991694022
3834.0,-1.6278813355695203
3835.0,-1.6198148139393127
3836.0,-1.6232769097020485
3837.0,-1.6426108021338441
3838.0,-1.685998370337764
3839.0,-1.776765105966015
3840.0,-1.854198063977227
3841.0,-1.929170446889966
3842.0,-2.0477663238887907
3843.0,-2.1513077193991883
3844.0,-2.2457658349203893
3845.0,-2.335868350438041
3846.0,-2.3317926545383925
3847.0,-2.4007684035549026
3848.0,-2.4475096516278225
3849.0,-2.4016666749828883
3850.0,-2.412052014729475
3851.0,-2.428566724317678
3852.0,-2.3843286350282904
3853.0,-2.370331274434019
3854.0,-2.3241098793214934
3855.0,-2.2685535394209304
3856.0,-2.262811444317471
3857.0,-2.198616090506983
3858.0,-2.159178494616504
3859.0,-2.1540326326041144
3860.0,-2.3051607935104124
3861.0,-2.325105434822717
3862.0,-2.3518449570871196
3863.0,-2.4248274085544197
3864.0,-2.483684575234988
3865.0,-2.5834331766819245
3866.0,-2.607682984774622
3867.0,-2.6146898931308074
3868.0,-2.5721826594038437
3869.0,-2.537400681154729
3870.0,-2.5564686578612412
3871.0,-2.5610926691218974
3872.0,-2.5303041954600523
3873.0,-2.5985522990980003
3874.0,-2.5945331557577602
3875.0,-2.561027668364418
3876.0,-2.5622695054681692
3877.0,-2.646849415623147
3878.0,-2.678248060931067
3879.0,-2.5809963586644433
3880.0,-2.561476275550172
3881.0,-2.5690461131672873
3882.0,-2.650813888535412
3883.0,-2.689013611497961
3884.0,-2.664246034074485
3885.0,-2.7255690188497383
3886.0,-2.82916704783377
3887.0,-2.8426218545613837
3888.0,-3.002060859237622
3889.0,-3.082091656971729
3890.0,-3.1708916311300084
3891.0,-3.2795177399325937
3892.0,-3.4496661873191936
3893.0,-3.5607730634334986
3894.0,-3.585678270468887
3895.0,-3.658183959457346
3896.0,-3.713679715703763
3897.0,-3.728873442131687
3898.0,-3.753425880276112
3899.0,-3.720491432698876
3900.0,-3.682586766887194
3901.0,-3.695788772719768
3902.0,-3.6942769671599276
3903.0,-3.68431557273528
3904.0,-3.7092215080817685
3905.0,-3.687025126900786
3906.0,-3.7412069304791555
3907.0,-3.832828270408214
3908.0,-3.9602861646571013
3909.0,-4.1047740645812905
3910.0,-4.243155181138543
3911.0,-4.316308536947935
3912.0,-4.393562443673929
3913.0,-4.430784998183844
3914.0,-4.3738937251182355
3915.0,-4.34230236860909
3916.0,-4.288788492891554
3917.0,-4.232422684687403
3918.0,-4.1313930614926
3919.0,-3.9993987309530485
3920.0,-3.8979591879714306
3921.0,-3.764718813116662
3922.0,-3.686975120574548
3923.0,-3.6134854128978935
3924.0,-3.510154141291151
3925.0,-3.333255225242152
3926.0,-3.1666012069299567
3927.0,-2.9803584960301635
3928.0,-2.6669097254464837
3929.0,-2.420354458198395
3930.0,-2.1759457884826894
3931.0,-1.928421010674713
3932.0,-1.7772601763266402
3933.0,-1.7012855321856526
3934.0,-1.7586287800471352
3935.0,-1.8268591380923829
3936.0,-2.050124516852686
3937.0,-2.191839026160925
3938.0,-2.4018921842909315
3939.0,-2.7225104945796366
3940.0,-2.922779623380849
3941.0,-3.0926952044938485
3942.0,-3.2667076748728543
3943.0,-3.4057090615902688
3944.0,-3.6041226825663792
3945.0,-3.8178215416281653
3946.0,-4.022632280626501
3947.0,-4.196427158997085
3948.0,-4.376114524059089
3949.0,-4.499818962712476
3950.0,-4.684043158744714
3951.0,-4.800403692079233
3952.0,-4.901683352448962
3953.0,-4.945111307529256
3954.0,-4.959100379794602
3955.0,-4.930287462009689
3956.0,-4.792486463686093
3957.0,-4.64141890905743
3958.0,-4.489308957999594
3959.0,-4.259861665003999
3960.0,-4.004142464352089
3961.0,-3.742857072528318
3962.0,-3.4985930764801942
3963.0,-3.2050907962403903
3964.0,-2.9258947589858426
3965.0,-2.6317279450157507
3966.0,-2.495579383577741
3967.0,-2.365051009305997
3968.0,-2.2991422671850077
3969.0,-2.2973276033840078
3970.0,-2.450372372374552
3971.0,-2.701160399664775
3972.0,-3.1174252264429216
3973.0,-3.523344183091682
3974.0,-3.9086445838547332
3975.0,-4.290068029736487
3976.0,-4.7532840847682305
3977.0,-5.111911073163819
3978.0,-5.467441068095052
3979.0,-5.724519243789741
3980.0,-5.903963888852893
3981.0,-6.184319242119463
3982.0,-6.289715422351442
3983.0,-6.375667301629319
3984.0,-6.48438180843369
3985.0,-6.628593588752027
3986.0,-6.696622580650035
3987.0,-6.777855801209968
3988.0,-6.888163369645103
3989.0,-7.059839886036146
3990.0,-7.171808538875787
3991.0,-7.151254206657635
3992.0,-7.237937591607103
3993.0,-7.179485641944122
3994.0,-7.281721977458373
3995.0,-7.399936521345538
3996.0,-7.4296167213363535
3997.0,-7.462288281580599
3998.0,-7.532606019152918
3999.0,-7.645803985251838
4000.0,-7.733292577858574
4001.0,-7.817711631456062
4002.0,-7.865257556395637
4003.0,-7.921681487828691
4004.0,-7.928881988148541
4005.0,-7.95412683211678
4006.0,-8.03521912930823
4007.0,-8.13592050266965
4008.0,-8.135413759664452
4009.0,-8.276878576790788
4010.0,-8.438728549806312
4011.0,-8.615914131146894
4012.0,-8.714297122269432
4013.0,-8.756220707226644
4014.0,-8.85397563358105
4015.0,-8.85541175461048
4016.0,-8.91089247563194
4017.0,-8.961361046654634
4018.0,-8.990010977639397
4019.0,-9.058401892380834
4020.0,-9.113009943566402
4021.0,-9.147036389415643
4022.0,-9.108043230974404
4023.0,-9.164628163127745
4024.0,-9.193590262403514
4025.0,-9.228900387541476
4026.0,-9.202550006981438
4027.0,-9.172192996769525
4028.0,-9.049089402860169
4029.0,-8.879589392773724
4030.0,-8.78047301794387
4031.0,-8.709318833137601
4032.0,-8.679204781507183
4033.0,-8.704959014150079
4034.0,-8.838701616853522
4035.0,-9.051197896141634
4036.0,-9.227214269741786
4037.0,-9.482114060994665
4038.0,-9.690505858665725
4039.0,-9.797708859491133
4040.0,-9.7709461615394
4041.0,-9.743748291440316
4042.0,-9.642496589704162
4043.0,-9.440510722008844
4044.0,-9.300131000761139
4045.0,-9.271616919110654
4046.0,-9.224267256795773
4047.0,-9.355040556052353
4048.0,-9.518528160032586
4049.0,-9.702129824325711
4050.0,-9.88704151263089
4051.0,-10.086615006030895
4052.0,-10.267188839252855
4053.0,-10.246115134562272
4054.0,-10.21628179812934
4055.0,-10.191628012635732
4056.0,-10.150632387089189
4057.0,-10.120595915735997
4058.0,-10.008784100083163
4059.0,-9.886770233603174
4060.0,-9.904338741298327
4061.0,-9.89550672238938
4062.0,-9.894692684173592
4063.0,-9.870134848005035
4064.0,-9.986265212545444
4065.0,-10.136870067791861
4066.0,-10.256721461537202
4067.0,-10.34949989162757
4068.0,-10.50473526816043
4069.0,-10.702777567588365
4070.0,-10.885699963266413
4071.0,-10.892558263859925
4072.0,-10.969651692314283
4073.0,-10.891825401092428
4074.0,-10.830897474799599
4075.0,-10.854552929704687
4076.0,-10.923458565969227
4077.0,-10.982100369718015
4078.0,-11.206786766254929
4079.0,-11.447573464312075
4080.0,-11.575553318489874
4081.0,-11.841928684724522
4082.0,-12.159288796569312
4083.0,-12.53522579706141
4084.0,-12.890742863587176
4085.0,-13.168361074453037
4086.0,-13.343668160572602
4087.0,-13.588619782652941
4088.0,-13.760917334493277
4089.0,-13.81286804985316
4090.0,-13.994646146748853
4091.0,-14.019962616977846
4092.0,-13.870703046856649
4093.0,-13.69226744141125
4094.0,-13.551389662852953
4095.0,-13.208789812642982
4096.0,-12.95824528712867
4097.0,-12.686896573525486
4098.0,-12.42637116173485
4099.0,-12.187898102003684
4100.0,-12.096046651457764
4101.0,-12.131601926382556
4102.0,-12.260783981597923
4103.0,-12.39547886608606
4104.0,-12.727000464337333
4105.0,-13.040414387104656
4106.0,-13.310463990130499
4107.0,-13.60567562859489
4108.0,-13.90230264697815
4109.0,-14.167022235753725
4110.0,-14.40835445211888
4111.0,-14.649715734810842
4112.0,-14.811121137689808
4113.0,-14.861699064351404
4114.0,-15.064020568767559
4115.0,-15.39622586723329
4116.0,-15.347312193603862
4117.0,-15.443053845250674
4118.0,-15.510543475781747
4119.0,-15.544915370096847
4120.0,-15.768930263332043
4121.0,-15.847369963010053
4122.0,-15.851066790565948
4123.0,-16.09039034681502
4124.0,-16.188543681702992
4125.0,-16.40839513382203
4126.0,-16.55633817262224
4127.0,-16.554479395867844
4128.0,-16.48753049938972
4129.0,-16.29658445833095
4130.0,-16.238615948681137
4131.0,-16.330581404225438
4132.0,-16.537832948899798
4133.0,-16.610902098900553
4134.0,-16.750965735908483
4135.0,-17.05383027370634
4136.0,-17.496144002376138
4137.0,-17.843865028266805
4138.0,-17.9139952646158
4139.0,-18.019384729874954
4140.0,-18.0525258633387
4141.0,-17.99369696583996
4142.0,-17.901260959945436
4143.0,-17.925418018914613
4144.0,-17.914745478577508
4145.0,-17.99228558246721
