aid,ra,dec,log_M,Rhlr,e,ng,z,sigma_e,Kq,Kn,Mdyn,lim_sup
spec-0985-52431-0393,315.626593392772,0.331671729759365,10.396,1.62,0.61,4.46,0.05089623,179.1265114206668,0.8242425168127028,5.643127559999999,10.749850285704335,0.0
spec-0985-52431-0589,317.715306888285,0.625872939632163,10.437,1.18,0.58,4.25,0.06873892,201.90868810829545,0.8325219696942819,5.7735562499999995,10.730471780808658,0.0
spec-0995-52731-0025,151.600047024557,5.97214949764591,10.595,2.04,0.74,4.33,0.07642419,202.56716763021117,0.7977573226358899,5.723618489999999,10.948750411125813,0.0
spec-0997-52734-0503,154.460298533072,6.92921100074572,10.474,1.25,0.4,5.14,0.07455676,190.413640722958,0.9096926026564097,5.2353723599999995,10.70058902080314,0.0
spec-1002-52646-0197,164.399605257238,6.65154985827386,10.472,1.04,0.56,4.16,0.0707977,231.5537947086459,0.8386131011557931,5.830104959999999,10.802015815942047,0.0
spec-1002-52646-0541,165.477847902848,7.51468280931763,10.164,0.89,0.41,3.69,0.07103762,178.54316509109017,0.9037741381612935,6.131758009999999,10.562962037243663,0.0
spec-1004-52723-0373,166.90221269512,8.14395444938219,10.385,1.4,0.52,2.96,0.07323798,185.86428832657396,0.8523486307670756,6.62139456,10.802527332521706,0.0
spec-1006-52708-0582,152.034079077762,49.9951578483577,10.551,1.25,0.58,3.63,0.07575111,232.9826350549072,0.8325219696942819,6.17103329,10.908751366146564,0.0
spec-1008-52707-0470,155.426285878013,51.8759076574366,10.467,1.24,0.13,7.99,0.07426031,200.76235746639009,1.2154452617527902,3.7688564099999997,10.72617191026572,0.0
spec-1009-52644-0413,158.295977156348,53.1015239830605,10.238,0.96,0.22,4.55,0.06318985,161.99607195240463,1.0721232014342572,5.5878802499999995,10.545212641101719,-0.026556572519214873
spec-1015-52734-0329,172.299936261872,55.5906568159738,10.187,0.63,0.33,6.2,0.07245089,224.105941305,0.9587450189793348,4.644203999999999,10.515302354035045,0.0
spec-1018-52672-0088,181.608069606087,54.0497030921457,10.534,1.67,0.21,7.2,0.08153968,200.93708512008925,1.0853616458827038,4.136143999999999,10.847447442947209,0.0
spec-1047-52733-0274,218.855213531149,49.0627311481015,10.278,0.87,0.37,3.16,0.07516574,178.96302070946678,0.928983936520446,6.484692959999999,10.591384133107807,0.0
spec-1050-52721-0098,229.088163270156,45.2086131664933,10.321,1.18,0.54,2.84,0.06233681,174.33124675892577,0.8452074611443647,6.70434096,10.674392549686477,0.0
spec-1051-52468-0339,229.650883104933,45.3488830556029,10.332,1.33,0.49,6.42,0.06768436,193.68010112496972,0.8641911456966372,4.528295239999999,10.657006849387383,0.0
spec-1052-52466-0036,235.852406086219,43.2433998056726,10.77,2.02,0.6,3.94,0.09916426,230.3638009310721,0.8268941874213698,5.96997876,11.090043220919817,0.0
spec-1052-52466-0259,233.983412321,42.2724867539811,10.371,1.24,0.68,4.42,0.05841161,181.7846871555376,0.8083302385460109,5.66780724,10.639980831609487,0.0
spec-1054-52516-0264,238.365813472248,39.6673584547866,10.406,1.58,0.71,3.17,0.07666462,178.54125509331243,0.8027356868192035,6.477908489999999,10.784582288153961,0.0
spec-1164-52674-0432,224.734410587243,53.3457468481353,10.284,1.11,0.42,4.2,0.04543817,181.36485579949436,0.898093470327658,5.804924,10.645987980725879,0.0
spec-1168-52731-0190,236.551847478927,46.5444735924338,10.321,1.39,0.36,6.43,0.06567004,174.43061900956866,0.9359655037331305,4.523082089999999,10.619395211738874,0.0
spec-1175-52791-0184,252.780275564311,32.840716937543,10.448,1.53,0.48,2.99,0.08342498,192.0284922488584,0.8684665799778243,6.6007664099999985,10.876210904669833,0.0
spec-1185-52642-0438,125.740304591781,4.232358049991,10.69,1.77,0.57,3.38,0.09845246,228.75645581722276,0.8355072068666826,6.336548039999999,11.056963572169916,0.0
spec-1189-52668-0067,134.09888224812,5.88887055695217,10.528,1.28,0.22,6.56,0.09493188,222.5573741920713,1.0721232014342572,4.45574976,10.84770008908294,0.0
spec-1200-52668-0616,138.470229765545,41.8210072443189,10.587,1.37,0.64,5.19,0.07136793,229.48916974714,0.8168856351754018,5.206270009999999,10.853373558806085,0.0
spec-1207-52672-0615,127.161090339291,30.3235297246376,10.012,0.71,0.54,3.13,0.04791892,156.3405507173419,0.8452074611443647,6.50507529,10.346057928339885,0.0
spec-1208-52672-0545,128.855406494294,31.1199648747638,10.165,1.06,0.31,7.95,0.073428,193.50572918829,0.9756052935221179,3.7867302499999997,10.53267269311837,0.0
spec-1211-52964-0510,135.046320377487,35.2219592592482,10.159,0.6,0.38,4.95,0.07283524,195.2072499897833,0.9222860468299282,5.347060249999999,10.418564508086154,0.0
spec-1214-52731-0312,140.797548609013,38.0289545024759,10.283,1.12,0.44,4.86,0.06122884,181.095395614571,0.8874053975750458,5.400572359999999,10.61203534995653,0.0
spec-1216-52709-0014,148.147897435693,40.0162136346577,10.595,1.77,0.5,4.57,0.09644862,203.18613470187464,0.8600842766443919,5.575656089999999,10.911039045392789,0.0
spec-1220-52723-0354,164.503948325109,9.77098860626501,10.276,1.65,0.64,6.41,0.07414086,165.92286316746203,0.8168856351754018,4.533513209999999,10.592333210559643,0.0
spec-1220-52723-0426,164.90828877029,9.94953337979631,10.578,1.58,0.55,3.9,0.0620024,200.95884979706392,0.8418447448145492,5.995660999999999,10.874381089383043,0.0
spec-1222-52763-0170,169.610944693809,8.88455191784083,10.307,1.52,0.47,7.75,0.07596573,183.98695484641576,0.8729178863405056,3.8772562499999994,10.607356203138211,0.0
spec-1223-52781-0172,172.154556843937,9.59942706467791,10.683,1.85,0.39,6.68,0.06431625,237.71417955919293,0.9158595133204178,4.39431984,10.99044308421964,0.0
spec-1224-52765-0063,175.358276424994,9.62371861498646,10.255,1.04,0.51,2.98,0.07721531,182.16118516674229,0.8561389940226636,6.607637639999999,10.656976177263129,0.0
spec-1225-52760-0029,177.193237899569,9.9358106543552,10.522,1.56,0.55,4.5,0.08523016,192.1022173058033,0.8418447448145492,5.618525,10.801484331555518,0.0
spec-1226-52734-0551,177.208041419833,10.4326755735618,10.342,1.26,0.55,6.36,0.08236741,172.96895695085968,0.8418447448145492,4.559675359999999,10.526913461245522,0.0
spec-1229-52723-0442,182.382766653216,10.771571187502,10.339,1.64,0.46,7.85,0.0675621,199.7489914700477,0.8775527169786937,3.831752249999999,10.70892432988717,0.0
spec-1231-52725-0460,186.24758273631,10.7709841231028,10.094,0.83,0.45,7.91,0.06683687,190.6634868262227,0.8823790877462955,3.8046812099999996,10.372027290028813,0.0
spec-1231-52725-0507,186.73122193489,9.98184877343032,10.758,2.16,0.72,4.36,0.06702074,254.7263648589609,0.8010113725297354,5.704971359999999,11.17293435273331,0.0
spec-1234-52724-0471,145.876152001374,8.32203880980648,10.657,1.75,0.71,4.27,0.08461288,218.7753678554657,0.8027356868192035,5.76104289,10.95454922837958,0.0
spec-1237-52762-0481,153.641646172704,8.7505739349807,10.524,1.32,0.49,5.48,0.06872252,194.38454873782757,0.8641911456966372,5.039852639999999,10.703365718347174,0.0
spec-1239-52760-0339,156.204729512491,9.55964016911914,10.077,0.45,0.26,7.77,0.04568534,162.89084771167234,1.024588205031141,3.8681168899999996,10.04149547725399,0.0
spec-1264-52707-0390,119.409555275981,23.3009101995182,10.486,1.42,0.57,5.39,0.08419309,206.23356506894265,0.8355072068666826,5.091065609999999,10.776206592371517,0.0
spec-1269-52937-0009,131.422579403717,29.6259370901573,10.474,1.38,0.39,5.36,0.09892484,216.7038425732956,0.9158595133204178,5.108223359999999,10.848151705717536,0.0
spec-1272-52989-0480,135.837741757366,33.5096610674887,10.565,1.15,0.12,4.34,0.09706446,196.85047460959916,1.2352721781068696,5.71739796,10.864372510215127,0.0
spec-1277-52765-0210,148.132712440483,37.6685040777677,10.317,1.05,0.57,3.7,0.06693742,172.99798335557412,0.8355072068666826,6.125228999999999,10.572784565681856,0.0
spec-1278-52735-0485,190.006905149952,50.4731838454532,10.464,1.09,0.31,6.24,0.0852311,195.65382970960465,0.9756052935221179,4.622956159999999,10.64103778242099,0.0
spec-1282-52759-0136,200.679721425933,48.1320379376738,10.583,1.68,0.39,3.76,0.06908493,212.0504398064025,0.9158595133204178,6.08615616,10.99080024423792,0.0
spec-1283-52762-0128,203.920652388092,47.4360536196655,10.027,0.63,0.14,7.93,0.06215606,168.9083363422165,1.1965054072410661,3.79569609,10.278289471392688,0.0
spec-1284-52736-0150,206.998628123912,47.2362890045213,10.328,1.26,0.53,3.2,0.06499121,175.62386149421923,0.8487068161348575,6.457583999999999,10.69480599823826,0.0
spec-1300-52973-0304,135.014367161113,8.35506081343033,10.618,1.93,0.46,5.58,0.06280635,204.44115881863712,0.8775527169786937,4.98340724,10.91393422601976,0.0
spec-1310-53033-0323,171.979139894749,57.693872577714,10.481,1.65,0.48,6.03,0.06748145,200.72560396836357,0.8684665799778243,4.7353676899999995,10.803236963316493,0.0
spec-1311-52765-0114,177.43681281339,56.6623732614444,10.359,1.11,0.57,3.61,0.08099564,209.6204401785012,0.8355072068666826,6.18416361,10.767862062344022,0.0
spec-1324-53088-0510,212.370309432077,54.8613590032795,10.184,1.29,0.55,5.4,0.04170994,156.96583071478824,0.8418447448145492,5.085355999999999,10.500193977257052,0.0
spec-1325-52762-0278,211.970908142774,53.614285549425,10.612,1.69,0.49,7.99,0.07811809,234.4332198915962,0.8641911456966372,3.7688564099999997,10.847185068636616,0.0
spec-1329-52767-0273,223.869725555154,49.4372286073277,10.35,1.75,0.32,7.83,0.07411002,175.57571219305203,0.9669974820474221,3.840814489999999,10.66825625587068,0.0
spec-1331-52766-0003,232.562349983625,46.623404497098,10.494,1.45,0.44,6.25,0.09530167,193.1804933074756,0.8874053975750458,4.61765625,10.712278864581135,0.0
spec-1331-52766-0416,230.585423787243,48.5082781392588,10.248,1.25,0.51,3.95,0.07497112,165.4620966080483,0.8561389940226636,5.963570249999999,10.608798331820836,0.0
spec-1341-52786-0114,251.312215497389,30.7948890365524,10.732,1.63,0.6,3.09,0.07852639,232.88630427985856,0.8268941874213698,6.53231921,11.0454334955871,0.0
spec-1343-52790-0387,252.012866110227,31.8201304466885,10.298,0.94,0.52,3.04,0.05519812,181.9841856160998,0.8523486307670756,6.56648256,10.607585870737008,0.0
spec-1347-52823-0236,211.921752655672,40.9616931268532,10.592,2.0,0.56,6.66,0.08047578,233.1679810780439,0.8386131011557931,4.404509959999999,10.970267714626294,0.0
spec-1347-52823-0400,211.759753703485,41.4993350541101,10.469,0.98,0.33,3.47,0.08879195,198.85565166608777,0.9587450189793348,6.276615689999999,10.734171266654833,0.0
spec-1348-53084-0095,215.936755954106,40.1626330852904,10.397,1.42,0.45,3.13,0.08274396,181.71476460894144,0.8823790877462955,6.50507529,10.79641696547294,0.0
spec-1348-53084-0106,215.932948392256,40.2170070144541,10.397,0.99,0.71,5.15,0.08427244,218.71005479999937,0.8027356868192035,5.229542249999999,10.664849595162613,0.0
spec-1349-52797-0624,219.889650402434,40.4461298647931,10.374,1.77,0.68,6.37,0.07694832,176.3166260591634,0.8083302385460109,4.5544332899999995,10.673023625603976,0.0
spec-1352-52819-0479,226.032220835379,37.0875947750186,10.499,1.52,0.34,5.71,0.07945821,189.3642831000948,0.9508320982325946,4.910748809999999,10.772131933423783,0.0
spec-1359-53002-0112,156.996378066028,40.7715672642724,10.506,1.82,0.58,4.17,0.08458173,189.71704793216293,0.8325219696942819,5.8238024899999985,10.868327100412959,0.0
spec-1359-53002-0317,154.944072131327,40.964717384745,10.511,1.46,0.64,3.52,0.09523989,196.99440898549335,0.8168856351754018,6.24348864,10.827289896582204,0.0
spec-1362-53050-0358,161.726036256208,43.7215291225036,10.291,1.12,0.78,2.76,0.08548175,182.81518454639888,0.7919592728174347,6.7600241599999995,10.668334304445327,0.0
spec-1364-53061-0530,168.468210314755,44.0916465128157,10.413,1.65,0.61,5.48,0.08553641,186.2789010976893,0.8242425168127028,5.039852639999999,10.742724785078158,0.0
spec-1375-53084-0100,198.663115372102,43.4274359844619,10.316,1.18,0.51,2.85,0.07472965,184.14637889886347,0.8561389940226636,6.69740225,10.72709969053342,0.0
spec-1376-53089-0250,199.704671808644,42.8550523077888,10.442,1.35,0.57,3.38,0.07434934,190.16736033752144,0.8355072068666826,6.336548039999999,10.778849312137357,0.0
spec-1378-53061-0356,207.513305974313,39.8967304536331,10.593,1.65,0.71,3.27,0.09652174,203.53301883340143,0.8027356868192035,6.41032889,10.912647230375569,0.0
spec-1379-53084-0084,211.961416563931,38.1062983806409,10.541,1.76,0.6,6.37,0.06666841,212.75077137109375,0.8268941874213698,4.5544332899999995,10.843579894002113,0.0
spec-1385-53108-0337,226.180266547038,35.178242192263,10.437,1.42,0.22,7.79,0.09610792,183.65217095473648,1.0721232014342572,3.858996809999999,10.663440246586454,0.0
spec-1386-53116-0519,229.696324169402,33.4533996935008,10.358,2.1,0.49,7.98,0.08394211,180.68118898502533,0.8641911456966372,3.7733176399999993,10.715819007638016,0.0
spec-1392-52822-0318,239.100501272639,27.2950199645987,10.685,1.75,0.31,8.0,0.09569712,269.7174061542255,0.9756052935221179,3.7643999999999993,11.036266565513078,0.0
spec-1392-52822-0435,239.683286296707,27.3500974410651,10.637,1.46,0.26,7.96,0.09189001,263.0220247454387,1.024588205031141,3.7822545599999997,10.959077851320865,0.0
spec-1396-53112-0366,218.718808425908,43.3097099469976,10.531,1.68,0.46,4.64,0.08344284,196.2406962786131,0.8775527169786937,5.53302336,10.863563807990259,0.0
spec-1401-53144-0035,234.998069718462,35.7223380892537,10.169,1.09,0.42,7.89,0.06773119,169.64861539862594,0.898093470327658,3.8136856100000003,10.397634218893963,0.0
spec-1404-52825-0323,238.07929497305,33.5711131644312,10.221,1.04,0.34,4.01,0.07495659,166.7745292614904,0.9508320982325946,5.92522041,10.57854178572779,0.0
spec-1409-52824-0477,248.252715777783,26.193846536158,10.436,1.43,0.59,3.92,0.06583438,187.90238081562532,0.8296525174182051,5.98281024,10.765442721890146,0.0
spec-1416-52875-0225,236.110353271135,36.1199742237048,10.396,0.84,0.34,7.97,0.06764845,218.7318536543517,0.9508320982325946,3.7777836899999997,10.525884929501132,0.0
spec-1416-52875-0436,235.810082067511,36.4109001174963,10.338,2.02,0.38,8.0,0.06531516,193.4238124855329,0.9222860468299282,3.7643999999999993,10.785373305993176,0.0
spec-1417-53141-0394,237.685357650678,35.3564536348669,10.495,1.52,0.44,4.28,0.09279055,198.23721539985775,0.8874053975750458,5.754793439999999,10.850806426102212,0.0
spec-1420-53146-0125,244.995260048865,30.0097147533274,10.505,2.13,0.59,7.88,0.09568587,222.98071897259004,0.8296525174182051,3.81819504,10.892109225875734,0.0
spec-1424-52912-0447,252.822400409464,25.0995449144537,10.355,1.5,0.43,7.93,0.07767525,211.63351161605675,0.8926404490652192,3.79569609,10.72366878560225,0.0
spec-1425-52913-0472,255.904503164563,20.8557921230347,10.63,2.44,0.48,7.67,0.08007082,217.05805580595916,0.8684665799778243,3.91400649,10.958356951022553,0.0
spec-1427-52996-0027,156.401283582864,37.975823781693,10.273,1.04,0.73,3.6,0.07654658,188.34594128847223,0.7993527728767938,6.190735999999999,10.62786729625554,0.0
spec-1429-52990-0450,158.059726702823,45.3613233670324,10.597,1.13,0.65,2.9,0.07142217,218.1789409294318,0.8146196502770222,6.662780999999999,10.831755177713715,0.0
spec-1431-52992-0585,160.135430247012,44.9467452856723,10.515,0.66,0.32,7.16,0.08838681,283.28593968567674,0.9669974820474221,4.15554096,10.694487540731233,0.0
spec-1435-52996-0212,163.455550304789,40.4198678595837,10.643,1.24,0.32,7.88,0.09766051,216.73355179857717,0.9669974820474221,3.81819504,10.698998089026583,0.0
spec-1437-53046-0075,167.896124823097,40.7649100558629,10.361,0.86,0.38,7.68,0.07350837,237.9880461550142,0.9222860468299282,3.90939584,10.611024678175328,0.0
spec-1449-53116-0525,181.702047359408,48.7570088158023,10.608,1.74,0.57,3.51,0.0666164,214.29699722469107,0.8355072068666826,6.25010441,10.986859547473673,0.0
spec-1461-53062-0541,199.932194664268,47.2590936846605,10.31,0.8,0.51,6.25,0.06633398,187.4062383117241,0.8561389940226636,4.61765625,10.412064606785254,0.0
spec-1465-53082-0064,206.615687572791,45.098368571198,10.447,1.18,0.43,6.12,0.06236197,185.03297974068025,0.8926404490652192,4.686931039999999,10.594386074002456,0.0
spec-1465-53082-0512,206.599565257909,45.6853520380724,10.359,0.98,0.5,4.75,0.06459729,184.69856727004023,0.8600842766443919,5.466506249999998,10.562844641236625,0.0
spec-1466-53083-0165,208.436490392466,44.7296690441074,10.612,1.97,0.38,6.68,0.09121886,211.3753788228377,0.9222860468299282,4.39431984,10.91877298122325,0.0
spec-1574-53476-0268,244.858617166504,24.2508534626252,10.474,1.2,0.42,4.7,0.06422025,188.37930963688612,0.898093470327658,5.496669,10.68910942720619,0.0
spec-1574-53476-0310,244.420927934902,24.7000455236038,10.354,1.47,0.55,5.66,0.08306544,180.64553936216603,0.8418447448145492,4.938597959999999,10.666248151894187,0.0
spec-1575-53493-0198,243.78312777286,24.9056895136592,10.164,1.54,0.51,7.83,0.06730895,161.0198627286663,0.8561389940226636,3.840814489999999,10.484687889491315,0.0
spec-1587-52964-0236,129.009943794196,26.8338287340451,10.343,0.83,0.53,5.26,0.07989746,205.4989349564797,0.8487068161348575,5.165729159999999,10.553027220647298,0.0
spec-1597-52999-0516,154.180533387113,10.8586763849279,10.483,1.75,0.37,6.38,0.08727951,212.22773167946025,0.928983936520446,4.549196039999999,10.889025825260813,0.0
spec-1600-53090-0021,160.889018612015,10.9550805927227,10.164,0.95,0.31,3.88,0.05300918,163.736925810376,0.9756052935221179,6.008531039999999,10.540499981879236,0.0
spec-1600-53090-0051,160.17969760449,10.6611076516403,10.51,1.35,0.62,4.04,0.08951893,202.60900102362052,0.8216932330693044,5.906110559999999,10.796103177004978,0.0
spec-1609-53142-0586,178.718980248826,12.6624650502696,10.72,1.74,0.54,5.27,0.08097411,257.056574491856,0.8452074611443647,5.159956889999999,11.066656730538142,0.0
spec-1612-53149-0570,183.612404821398,13.1850041020522,10.281,1.31,0.37,5.4,0.06596477,178.24572172374414,0.928983936520446,5.085355999999999,10.660079745614496,0.0
spec-1613-53115-0104,185.271247713113,11.9076630203152,10.515,1.47,0.11,6.58,0.0920908,193.7651897993013,1.2560326923580525,4.44546324,10.85522747284969,0.0
spec-1614-53120-0421,185.576919014796,13.1306753800878,10.687,1.74,0.69,4.33,0.08283263,224.03440311097415,0.8063922713597157,5.723618489999999,10.971836367039574,0.0
spec-1615-53166-0173,187.45932590329,11.7843852381501,10.421,0.65,0.2,3.93,0.08412121,234.60167364274156,1.0991960685470887,5.97639209,10.737530472468043,0.0
spec-1618-53116-0174,172.093372872523,7.10000104975284,10.611,2.01,0.52,6.79,0.09170295,206.04315611548327,0.8523486307670756,4.33861881,10.865521862472473,0.0
spec-1620-53137-0497,175.904470056878,7.48880495238788,10.506,0.89,0.57,2.94,0.09770213,239.8446127552185,0.8355072068666826,6.635170759999999,10.819492902356998,0.0
spec-1621-53383-0008,177.875767639045,6.33218056109762,10.264,1.03,0.22,6.43,0.0740771,194.05786382733413,1.0721232014342572,4.523082089999999,10.640819536988834,0.0
spec-1626-53472-0521,186.674185929901,8.92134469221402,10.326,1.29,0.38,7.18,0.08610664,192.12634981142023,0.9222860468299282,4.14583284,10.626681654466713,0.0
spec-1627-53473-0441,187.48695853321,8.6760589578599,10.506,1.65,0.49,5.81,0.08863467,233.20734274267195,0.8641911456966372,4.855412009999999,10.942244940750658,0.0
spec-1642-53115-0042,211.396107553683,35.9599984658082,10.075,0.95,0.59,4.26,0.06494415,151.96838679458762,0.8296525174182051,5.76729716,10.387539331261511,0.0
spec-1642-53115-0539,211.165522462882,37.8282712185111,10.282,1.0,0.53,2.63,0.06571706,187.8339783962688,0.8487068161348575,6.851167289999999,10.678511231575175,0.0
spec-1644-53144-0256,215.816854581774,34.6439916149369,10.317,1.08,0.67,3.04,0.07651916,176.1046409819457,0.8103453250771835,6.56648256,10.617408939359988,0.0
spec-1647-53531-0196,223.209150412122,33.1602369566255,10.497,0.89,0.53,3.08,0.0852874,234.80970704090916,0.8487068161348575,6.539142239999999,10.80154122949527,0.0
spec-1649-53149-0078,229.973658549298,31.0270684302518,10.281,1.07,0.3,3.88,0.07827076,174.70197627460732,0.984585082448575,6.008531039999999,10.652441629019515,0.0
spec-1649-53149-0181,228.22125988946,30.8951778938673,10.664,1.81,0.52,4.04,0.08809666,215.1618606509973,0.8523486307670756,5.906110559999999,10.991568652839135,0.0
spec-1649-53149-0605,229.420792594853,32.0293662065434,10.61,1.78,0.56,7.13,0.07992273,240.7002841578521,0.8386131011557931,4.17013929,10.923526067618795,0.0
spec-1650-53174-0296,230.280793667637,29.6653907986033,10.426,1.13,0.35,7.96,0.08072399,187.6803287180906,0.9432436911467813,3.7822545599999997,10.518731273697991,0.0
spec-1657-53520-0531,243.595141366367,24.0233415412314,10.479,1.58,0.65,4.98,0.08504235,206.51403799997635,0.8146196502770222,5.32930964,10.832622735245732,0.0
spec-1657-53520-0606,244.314915018546,24.2992744245198,10.428,1.32,0.57,5.88,0.08429088,210.3988043246548,0.8355072068666826,4.81696304,10.737824635557958,-0.135616036486456
spec-1669-53433-0540,206.065253860082,51.4627811563759,10.234,1.02,0.43,6.11,0.06276115,202.66330499019455,0.8926404490652192,4.692293609999999,10.610652810228801,0.0
spec-1672-53460-0441,214.599535081565,49.6151867008988,10.297,1.04,0.33,3.58,0.07536289,172.16625215050772,0.9587450189793348,6.203895239999999,10.629737621685356,0.0
spec-1673-53462-0340,215.218497477346,48.8159279481404,10.34,1.39,0.56,5.24,0.07219937,178.3385680466599,0.8386131011557931,5.177288159999999,10.649609986396475,0.0
spec-1675-53466-0590,222.935179363477,46.8159785703633,10.699,2.13,0.67,4.61,0.07144992,230.98689629577785,0.8103453250771835,5.551265609999999,11.075057083745369,0.0
spec-1677-53148-0465,227.571552684866,43.8125126596023,10.872,2.89,0.66,4.02,0.0991873,255.95681415735308,0.8124406952084483,5.91884564,11.325700572846594,0.0
spec-1681-53172-0115,239.422015252856,37.4248415677683,10.445,1.43,0.52,3.59,0.09304547,215.59833880903227,0.8523486307670756,6.197313209999999,10.911888226727658,0.0
spec-1681-53172-0486,238.019815422404,38.0907747453599,10.62,1.5,0.7,2.83,0.07618156,203.34927922620287,0.8045283901955289,6.71128449,10.89136421185589,0.0
spec-1682-53173-0465,240.395627412681,36.3053434619339,10.449,1.13,0.54,2.57,0.0674132,189.3727481863056,0.8452074611443647,6.89350809,10.739557673784253,0.0
spec-1682-53173-0528,240.690131334286,37.2036066323573,10.445,1.04,0.16,7.91,0.09169935,227.787878203364,1.1611135454678942,3.8046812099999996,10.743728178011093,0.0
spec-1682-53173-0626,242.050770826139,36.428756953259,10.504,1.32,0.56,5.3,0.06779531,199.8855870681952,0.8386131011557931,5.142669,10.723327761759176,0.0
spec-1684-53239-0336,244.040473296143,32.9579792707145,10.464,1.25,0.27,7.87,0.09544598,212.95533037976185,1.013935990115002,3.8227092899999997,10.708309509194134,0.0
spec-1695-53473-0210,193.644436848554,11.2935492710584,10.678,2.12,0.53,7.12,0.07969578,238.6952547416926,0.8487068161348575,4.17501504,10.99787982107823,0.0
spec-1698-53146-0236,200.310597350418,11.5271676850339,10.154,0.6,0.28,4.65,0.07225407,183.5494481367245,1.0037315179050041,5.526952249999999,10.41620134568591,0.0
spec-1701-53142-0239,206.182742417615,11.7593211712116,10.487,1.59,0.56,4.89,0.09431198,192.50610900571948,0.8386131011557931,5.382691609999999,10.791287952796912,0.0
spec-1705-53848-0321,212.19448542175,11.8885047920186,10.152,0.83,0.56,2.82,0.02289505,163.94021598309078,0.8386131011557931,6.718232839999999,10.46570644764499,0.0
spec-1707-53885-0300,214.247650831828,10.7894823286811,10.331,0.89,0.43,3.75,0.02523288,172.75215995572566,0.8926404490652192,6.092656249999999,10.526160872341858,0.0
spec-1707-53885-0469,215.796038329891,11.2493437208825,10.321,1.54,0.71,4.28,0.07906625,176.325918588301,0.8027356868192035,5.754793439999999,10.711195996464186,0.0
spec-1711-53535-0158,220.196627057176,10.0048143455973,10.623,1.73,0.52,4.58,0.0927719,220.0811154526146,0.8523486307670756,5.569551239999999,10.96608978696929,0.0
spec-1714-53521-0255,222.258229113517,11.1897711867426,10.29,1.18,0.01,8.0,0.05017326,171.4296592683403,1.5274589222476032,3.7643999999999993,10.66615989066733,0.0
spec-1714-53521-0273,221.781914677612,11.608282393374,10.037,0.54,0.1,5.22,0.02858966,155.45983305594854,1.2777761041980535,5.188866439999999,10.303598063206326,0.0
spec-1717-53883-0027,227.415395745895,9.08791232116956,10.335,1.61,0.52,6.28,0.07889576,175.00299759181004,0.8523486307670756,4.60178544,10.65290113999574,0.0
spec-1719-53876-0195,228.070873472676,9.03971024372072,10.415,1.26,0.31,5.78,0.07958163,203.07884617025832,0.9756052935221179,4.871962439999999,10.759118654195362,0.0
spec-1720-53854-0397,229.145260627342,11.0154748785654,10.783,1.77,0.49,4.0,0.0611686,252.11906941952424,0.8641911456966372,5.9315999999999995,11.127406981193957,0.0
spec-1727-53859-0337,236.978229724619,8.30644432090311,10.415,1.83,0.61,6.63,0.07128775,183.38859019672108,0.8242425168127028,4.419831289999999,10.717097073649109,0.0
spec-1729-53858-0268,240.241203185871,6.59708361227502,10.605,1.76,0.41,4.0,0.09963766,220.04556938808685,0.9037741381612935,5.9315999999999995,11.026210346038846,0.0
spec-1734-53034-0315,111.9709307982,39.8614940930284,10.701,2.08,0.65,4.53,0.09760984,243.023603245306,0.8146196502770222,5.600123689999999,11.114953402856392,0.0
spec-1738-53051-0085,134.854089533996,9.13450576187724,10.551,1.35,0.63,4.56,0.08541106,233.53083887784848,0.8192422451676569,5.58176576,10.89364684871464,0.0
spec-1739-53050-0060,137.912408040396,9.80724927731478,10.673,2.28,0.54,6.05,0.07456875,210.67456912213137,0.8452074611443647,4.724570249999999,10.972925363913884,0.0
spec-1740-53050-0617,142.158233957234,11.3533517686871,10.835,2.35,0.48,4.42,0.09007648,233.49140184428927,0.8684665799778243,5.66780724,11.166218484950255,0.0
spec-1754-53385-0154,173.180103256758,14.365046447292,10.632,2.42,0.63,7.88,0.08017026,243.0551607853401,0.8192422451676569,3.81819504,11.016936163056013,0.0
spec-1756-53080-0547,122.639383090642,7.31734963681543,10.623,1.44,0.24,6.27,0.09788467,203.3868198417811,1.047323184938283,4.60707089,10.824954371305575,0.0
spec-1769-53502-0497,189.853829198424,15.3617161537276,10.302,1.22,0.4,7.47,0.07212389,205.19581859531263,0.9096926026564097,4.007231689999999,10.63887661539416,0.0
spec-1771-53498-0043,195.234079399869,13.4482992052088,10.693,1.52,0.61,7.78,0.08413967,282.9644811693369,0.8242425168127028,3.863554439999999,10.954790141218234,0.0
spec-1772-53089-0615,198.418637639555,15.4034310822703,10.445,1.94,0.29,7.58,0.08533874,185.7056809538885,0.993954349345031,3.9557192399999996,10.786484662151288,0.0
spec-1778-53883-0224,208.405626456019,13.4148491888436,10.556,1.34,0.38,4.4,0.09900697,194.92274314209507,0.9222860468299282,5.6801759999999994,10.792497913389159,0.0
spec-1778-53883-0480,209.129840845411,13.8094042245261,10.821,2.36,0.64,5.83,0.0622007,238.8653446741896,0.8168856351754018,4.844402489999999,11.093060426913345,-0.11241919909741667
spec-1779-53089-0120,120.222553241928,48.5771213587945,10.577,1.33,0.53,3.76,0.08797771,229.70957883532807,0.8487068161348575,6.08615616,10.925751288644285,0.0
spec-1780-53090-0394,120.967530797692,51.1082811313537,10.495,1.3,0.61,4.07,0.09286498,188.6336686750856,0.8242425168127028,5.887044089999999,10.717574731281793,0.0
